apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,49,47,55,41,43,28,29,33,30,25,26,29,23,22,15,13,12,14,21,18,27,21,43,""
02,53,59,52,58,47,51,33,31,31,27,27,34,25,24,29,21,10,15,12,15,28,33,37,40,""
03,50,59,45,50,46,45,36,55,23,24,22,21,19,22,20,12,9,14,9,13,17,27,34,42,""
04,42,58,57,56,58,40,23,31,22,24,27,23,27,27,21,19,17,10,13,13,16,17,19,45,""
05,53,53,63,53,45,42,34,33,35,29,26,28,17,18,15,12,16,11,12,17,24,35,40,46,""
06,58,54,55,44,44,46,33,34,37,31,27,25,22,27,27,16,16,19,12,20,17,33,33,55,""
07,73,53,55,63,52,41,36,31,33,28,21,25,23,19,30,25,17,15,10,16,22,30,29,39,""
08,65,70,63,48,57,37,45,38,30,28,33,34,39,23,25,17,13,12,13,14,17,24,42,32,""
09,51,47,46,57,56,37,21,25,23,27,22,18,19,15,18,7,9,11,14,12,20,31,32,42,""
10,48,59,59,62,30,33,27,21,23,19,26,22,21,26,20,14,17,14,13,15,21,26,22,44,""
11,44,52,59,51,40,36,33,29,25,32,18,20,22,18,22,13,15,14,12,16,20,16,29,40,""
12,52,59,67,67,52,49,47,47,19,43,17,22,17,25,14,16,11,11,10,19,28,23,31,44,""
13,60,55,54,65,42,49,44,38,32,24,30,23,19,31,30,24,22,18,22,19,25,29,29,43,""
14,68,51,52,55,52,45,36,41,37,29,28,30,47,35,36,20,13,-1,-1,-1,20,20,28,40,""
15,58,61,64,59,61,45,34,25,26,28,23,23,21,23,17,21,13,14,10,14,21,27,31,39,""
16,47,57,62,49,70,50,27,36,30,39,20,22,17,17,21,8,14,10,9,16,21,25,31,39,""
17,58,53,59,51,54,34,24,23,22,21,13,21,20,23,15,11,14,12,9,14,19,29,39,51,""
18,66,47,58,55,56,47,33,33,24,29,22,29,25,20,15,14,18,16,12,17,20,30,26,43,""
19,50,53,52,56,57,34,47,40,33,29,25,24,25,20,24,13,14,17,14,20,22,31,35,41,""
20,60,45,51,58,58,38,34,46,33,43,37,26,19,29,22,19,12,16,13,18,18,19,35,52,""
21,63,67,54,66,54,56,31,32,33,30,30,29,40,37,34,33,15,16,19,20,18,26,32,63,""
22,51,69,74,92,77,75,42,33,34,26,33,28,21,20,18,17,14,13,12,10,15,26,38,43,""
23,69,67,62,51,77,58,38,31,36,34,25,12,28,28,20,18,19,18,15,18,13,23,52,53,""
24,65,58,64,82,55,35,45,37,40,28,20,25,27,22,15,20,14,16,13,11,23,28,48,47,""
25,67,70,59,59,50,55,39,36,37,24,23,24,28,23,30,21,9,19,14,16,21,18,28,34,""
26,45,55,64,74,55,47,38,39,38,42,28,25,26,30,34,28,22,17,24,18,24,35,47,54,""
27,69,65,59,51,52,52,37,47,43,37,33,31,27,33,24,17,26,21,17,23,23,33,28,52,""
28,61,61,57,52,68,51,39,38,34,31,26,35,45,37,45,26,30,23,20,22,30,32,37,41,""
29,65,62,49,55,72,44,42,42,30,35,26,28,26,23,30,23,17,17,14,14,25,36,39,31,""
30,50,62,60,64,63,43,32,34,39,22,18,19,25,19,22,23,13,20,13,19,18,28,36,45,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
