apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,13,9,8,8,14,4,2,3,2,4,4,6,9,8,9,13,7,16,15,14,14,26,12,""
02,21,23,16,6,7,3,3,6,3,4,2,4,6,6,8,10,9,17,16,9,5,14,16,20,""
03,21,18,8,10,8,4,1,4,2,2,2,4,9,16,10,12,12,8,11,16,22,15,16,19,""
04,16,12,10,16,7,10,4,-1,2,5,3,3,6,9,12,9,7,12,5,17,9,19,29,26,""
05,18,16,5,10,8,6,8,-1,7,4,1,2,4,7,12,9,5,10,16,6,21,10,18,13,""
06,13,14,13,8,5,3,4,2,1,3,2,2,7,7,7,12,13,11,9,14,16,18,20,23,""
07,18,16,12,10,8,8,3,6,-1,-1,4,3,10,9,10,2,6,14,8,18,11,14,13,12,""
08,17,20,13,4,2,2,3,2,2,1,2,3,2,12,7,8,15,5,12,14,18,19,19,12,""
09,15,15,11,5,7,1,3,2,2,2,-1,5,11,14,10,14,15,11,7,17,13,21,27,20,""
10,13,13,7,10,5,5,5,1,3,3,2,4,7,4,10,14,10,14,20,10,25,11,19,7,""
11,14,18,4,3,7,3,2,2,1,1,4,4,2,9,6,14,19,12,11,16,20,26,22,9,""
12,16,13,7,6,6,1,2,6,-1,3,4,6,7,12,12,12,15,16,17,12,18,17,16,23,""
13,21,17,6,11,7,7,8,4,4,2,4,4,2,3,6,11,14,17,12,14,10,12,13,15,""
14,21,14,13,9,10,8,5,3,2,2,4,5,4,8,9,11,15,24,11,10,12,17,27,7,""
15,7,4,-1,-1,3,-1,1,1,1,-1,3,7,12,11,11,7,16,21,16,15,22,16,20,12,""
16,12,10,8,7,4,6,5,3,-1,3,3,4,8,5,8,12,15,14,9,8,16,20,15,14,""
17,17,13,9,8,5,6,2,4,3,4,1,8,10,8,10,8,13,7,13,13,17,11,21,20,""
18,19,9,7,4,6,6,4,3,1,1,3,7,6,12,11,7,9,11,13,16,23,22,17,15,""
19,18,7,6,10,5,6,7,7,3,4,2,2,5,7,9,8,12,12,6,17,23,22,26,19,""
20,14,3,8,9,7,10,2,-1,-1,3,6,5,3,6,11,12,13,19,12,14,23,16,27,23,""
21,29,12,12,8,16,3,10,2,1,3,3,5,6,14,7,11,13,17,13,8,24,25,21,20,""
22,21,15,7,5,8,3,5,3,1,2,1,4,5,9,16,12,14,15,16,9,16,17,23,28,""
23,14,11,10,7,9,8,2,4,5,3,4,4,11,12,6,9,11,18,15,16,15,20,14,28,""
24,30,15,5,8,3,9,8,4,4,3,1,4,6,9,13,10,8,21,10,10,20,12,16,22,""
25,9,9,10,6,8,3,3,3,4,-1,6,5,6,8,10,18,5,6,11,9,23,20,25,22,""
26,16,15,9,6,11,8,2,4,7,1,2,2,3,8,9,15,23,14,12,21,23,24,21,27,""
27,21,13,6,7,7,5,3,2,-1,2,3,4,8,5,9,7,7,9,8,24,15,23,22,25,""
28,19,14,14,6,8,5,5,5,3,3,2,3,3,7,9,10,11,14,7,9,24,35,16,29,""
29,10,7,5,4,10,3,6,1,1,-1,2,5,3,11,16,3,3,6,3,9,2,8,7,5,""
30,2,2,3,4,5,4,2,3,2,2,5,4,3,3,5,2,4,3,6,5,7,12,17,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
