Apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
16,3,3,5,2,6,3,5,5,0,0,0,0,0,0,3,2,1,1,1,8,8,8,2,4,""
17,5,6,5,6,13,39,10,30,1,2,2,2,8,3,0,1,1,0,3,13,3,2,1,4,""
18,1,3,10,3,4,4,2,4,2,3,5,0,0,0,0,0,1,0,0,0,0,1,1,1,""
19,2,1,3,1,7,3,5,4,2,4,1,0,3,2,4,4,1,3,2,6,4,1,3,1,""
20,2,4,14,10,13,19,8,6,8,1,0,1,3,3,1,1,0,2,2,2,4,2,3,6,""
21,8,4,20,8,32,7,5,4,6,4,4,1,3,4,4,1,0,3,5,2,0,4,6,7,""
22,7,8,15,9,20,16,2,0,0,0,4,6,5,6,1,4,1,2,5,2,3,4,2,3,""
23,5,5,9,8,9,11,5,3,5,4,1,1,0,0,1,0,1,0,0,1,0,0,1,0,""
24,2,4,3,2,7,10,10,4,3,7,3,3,3,5,8,6,2,3,1,0,5,5,4,5,""
25,4,8,6,8,22,13,13,11,13,10,6,3,6,1,2,5,2,3,2,2,1,1,9,3,""
26,2,7,11,7,6,2,6,2,4,4,2,0,3,5,1,1,0,0,0,2,0,6,2,0,""
27,1,2,1,2,5,2,3,1,1,0,1,2,1,2,4,0,1,3,5,2,2,1,4,1,""
28,2,2,5,7,5,7,2,1,3,3,5,3,2,2,1,0,2,1,1,3,0,4,1,1,""
29,2,5,5,5,11,4,3,4,2,2,1,1,1,1,6,2,1,2,0,2,0,3,5,0,""
30,4,7,2,2,10,6,5,2,3,2,3,1,2,1,7,1,0,2,3,1,2,0,2,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
