apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,2,9,7,9,6,9,12,16,14,12,15,12,12,12,6,8,10,10,8,8,5,3,1,""
02,1,0,16,6,4,10,10,13,13,9,3,4,2,4,3,5,7,6,6,7,3,5,10,8,""
03,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,17,6,9,10,5,4,4,1,1,""
04,6,5,4,6,10,8,6,10,9,12,5,8,6,13,10,16,10,8,6,7,3,5,2,3,""
05,3,4,4,5,9,8,20,18,12,8,22,7,12,8,12,13,8,17,12,14,17,6,2,2,""
06,1,4,5,4,1,4,5,15,3,11,13,11,13,8,17,5,15,9,6,7,9,9,4,4,""
07,3,2,8,4,5,15,8,7,7,8,11,10,15,9,13,17,8,18,9,9,12,5,7,0,""
08,4,4,5,3,6,11,8,6,14,13,6,10,9,10,13,12,11,10,11,8,8,6,3,4,""
09,0,1,2,6,4,7,8,4,2,10,9,6,8,5,6,5,11,17,9,6,9,3,5,10,""
10,3,2,4,4,11,12,11,12,8,13,19,18,13,16,19,24,19,14,21,8,14,5,1,3,""
11,3,3,1,5,4,5,3,4,3,3,6,3,7,8,1,5,3,5,4,4,4,3,1,0,""
12,2,2,1,2,3,9,14,12,12,15,15,10,3,9,10,20,7,15,19,14,10,8,5,6,""
13,1,3,5,6,10,12,15,7,11,14,8,13,6,15,14,4,3,4,7,3,6,0,2,0,""
14,0,1,2,3,2,5,4,2,5,5,1,6,5,9,2,1,9,9,7,6,9,0,1,4,""
15,1,1,2,1,3,5,2,6,2,4,0,8,10,6,8,7,6,5,1,8,7,7,4,4,""
16,2,4,5,4,5,7,6,4,12,4,6,8,11,10,8,4,7,4,4,5,2,3,3,1,""
17,2,1,1,3,5,10,4,13,6,9,4,8,7,3,9,4,11,7,9,1,7,1,3,4,""
18,3,7,11,8,14,10,10,2,1,6,7,7,8,9,9,6,6,5,4,2,6,4,2,4,""
19,3,3,14,9,33,24,24,20,7,5,3,5,9,9,5,5,6,8,4,8,1,3,9,3,""
20,2,8,5,2,6,8,11,6,15,8,6,10,7,9,11,8,11,5,5,4,5,6,1,7,""
21,3,5,4,5,10,15,23,16,22,15,16,17,13,7,8,7,8,12,4,5,4,5,4,2,""
22,2,4,2,10,13,11,12,14,8,17,19,13,10,14,8,11,9,10,7,8,5,6,3,5,""
23,4,10,3,15,16,26,27,15,8,9,11,6,9,12,28,24,20,8,5,9,12,2,5,0,""
24,2,5,11,15,9,9,4,7,9,9,7,8,9,7,11,16,22,22,13,13,20,8,9,43,""
25,9,10,8,-1,-1,-1,-1,-1,-1,7,10,15,12,8,11,10,12,6,8,6,9,4,2,4,""
26,1,3,7,11,10,7,4,7,12,7,6,7,11,9,13,13,6,6,6,5,9,5,2,4,""
27,3,2,6,8,7,7,14,6,9,7,10,7,12,6,6,3,2,1,3,7,6,8,3,4,""
28,4,2,5,5,5,8,8,13,9,10,9,7,10,14,19,12,14,7,8,4,10,1,1,2,""
29,3,11,8,26,19,9,10,9,15,10,8,14,13,3,12,10,15,7,5,7,2,5,4,1,""
30,2,1,4,4,3,9,7,12,10,5,16,9,16,11,9,14,17,17,8,9,3,0,5,1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
