jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,13,59,48,59,41,71,77,89,58,40,42,41,35,24,44,41,""
05,54,45,57,66,67,79,87,76,89,51,49,26,26,41,45,44,37,37,34,25,32,49,35,42,""
06,37,64,56,44,57,68,78,76,69,71,60,47,33,31,27,36,35,27,20,26,28,34,32,34,""
07,25,34,57,48,58,-1,-1,-1,58,48,61,32,22,30,31,23,31,17,22,22,24,17,32,29,""
08,20,28,45,51,45,51,62,54,64,53,41,29,29,40,56,70,31,22,31,38,34,36,45,52,""
09,32,35,48,77,67,63,51,57,58,38,33,28,68,92,35,38,22,19,18,22,13,22,25,23,""
10,25,28,32,43,47,40,65,82,67,50,55,42,40,89,52,42,27,21,16,19,16,15,14,40,""
11,27,38,52,52,71,56,65,61,58,39,51,32,29,22,37,38,27,29,17,22,22,28,16,21,""
12,29,30,57,59,73,64,79,62,58,49,39,33,56,34,37,37,21,43,17,20,19,21,28,34,""
13,27,38,46,49,52,57,49,65,55,53,44,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,23,40,42,33,6,15,7,4,4,0,0,0,1,3,0,0,1,3,""
17,3,3,4,1,-1,11,33,34,19,8,18,19,13,11,26,15,15,17,8,5,11,15,8,8,""
18,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,3,3,22,0,0,0,11,37,28,28,21,18,19,23,17,11,""
20,3,0,0,0,2,0,7,18,21,12,19,16,16,6,14,16,12,7,9,8,5,3,10,13,""
21,10,6,16,13,20,14,33,24,10,8,6,3,8,5,6,12,12,15,8,13,19,17,17,11,""
22,11,10,21,30,15,24,14,11,13,13,15,20,24,21,46,25,24,20,15,12,12,14,19,27,""
23,20,23,34,19,23,38,14,7,12,12,33,78,136,78,32,27,28,24,17,35,17,27,40,50,""
24,25,21,21,25,14,19,13,44,25,64,74,25,30,40,38,38,35,24,12,26,21,29,38,38,""
25,45,52,46,46,51,54,53,63,42,52,46,34,33,29,19,19,15,25,26,19,32,29,36,29,""
26,38,39,39,36,45,47,44,42,31,37,37,39,41,40,36,42,24,28,25,16,16,42,57,56,""
27,53,55,37,44,55,44,29,34,20,27,28,14,10,12,8,31,20,6,12,17,8,10,18,14,""
28,13,21,28,17,30,14,19,21,11,17,14,8,8,9,13,26,15,18,18,15,12,17,10,10,""
29,14,14,14,14,15,20,11,16,24,19,14,18,10,11,21,25,35,23,18,19,18,28,37,38,""
30,19,27,20,23,25,24,3,9,17,20,18,22,178,268,163,62,43,33,23,49,33,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
