jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,27,29,31,43,48,52,49,27,22,26,20,31,25,28,18,18,12,11,7,5,11,11,15,""
02,16,18,23,30,37,39,40,35,23,16,20,28,24,17,22,19,9,10,6,10,15,8,14,16,""
03,16,17,23,23,20,32,27,39,18,9,16,22,33,23,30,24,6,8,7,11,8,10,9,15,""
04,16,19,14,20,34,45,32,34,26,22,16,17,30,32,30,18,12,10,9,7,7,8,10,18,""
05,15,17,14,27,32,37,42,48,27,18,19,29,26,40,33,25,10,12,11,11,7,9,19,17,""
06,17,15,12,33,27,38,54,35,22,32,34,22,21,33,28,25,11,21,10,7,5,11,14,11,""
07,18,19,31,26,45,35,50,44,39,23,19,38,33,37,26,23,13,15,15,12,9,9,16,17,""
08,9,17,13,30,42,48,44,48,35,20,24,21,31,41,27,31,19,12,2,9,4,10,11,15,""
09,23,17,24,31,37,53,55,41,29,25,24,22,44,36,39,28,18,10,5,12,8,12,7,15,""
10,17,23,20,30,38,37,50,43,28,21,20,34,39,24,31,18,12,13,13,6,17,8,14,10,""
11,13,18,24,29,45,41,59,43,30,24,21,28,35,33,31,22,21,10,7,6,2,11,11,19,""
12,15,19,32,45,37,47,55,55,40,29,29,32,39,35,36,30,27,12,13,10,4,5,17,15,""
13,16,17,27,28,35,46,48,33,20,11,25,17,26,22,31,24,17,10,7,9,8,15,5,11,""
14,14,13,18,32,38,40,41,38,23,11,24,24,34,18,21,20,15,9,8,9,8,11,14,10,""
15,10,12,27,32,34,32,41,29,12,14,18,12,27,30,20,18,11,12,11,4,10,10,11,16,""
16,16,16,30,44,43,43,44,32,33,15,23,25,19,31,25,21,13,11,9,14,11,12,16,12,""
17,9,24,36,29,42,44,35,37,17,22,23,31,29,20,23,25,16,15,10,11,10,12,20,15,""
18,14,34,21,25,44,50,28,40,32,21,23,15,36,40,26,18,24,13,9,6,11,16,17,13,""
19,18,19,20,21,39,36,40,32,24,26,19,17,28,42,26,20,16,12,12,9,6,18,11,14,""
20,10,17,29,31,37,36,32,24,30,33,21,22,35,40,29,15,14,10,8,10,7,11,15,14,""
21,20,28,28,42,41,39,26,33,27,19,28,17,30,22,24,22,15,12,11,10,9,7,17,24,""
22,19,24,15,36,31,44,27,33,11,19,10,33,25,22,20,21,23,15,8,10,5,15,11,20,""
23,13,28,25,23,39,38,39,35,22,20,13,16,29,12,23,23,27,9,12,7,8,12,12,17,""
24,21,17,26,31,39,53,30,35,21,16,15,15,21,30,33,27,21,14,8,8,12,15,17,20,""
25,14,20,23,31,38,32,29,35,44,22,26,10,23,26,33,25,16,18,9,10,11,14,16,11,""
26,24,24,27,46,43,41,24,41,30,23,32,20,26,18,26,19,19,7,9,7,12,18,26,24,""
27,28,31,29,34,36,38,37,32,26,25,13,18,23,23,28,22,8,7,12,11,16,8,17,19,""
28,22,23,23,35,27,31,38,26,37,12,12,14,16,23,20,19,18,13,13,13,12,15,20,17,""
29,18,21,34,33,48,42,49,24,19,23,19,24,37,44,30,26,17,8,16,8,8,16,18,25,""
30,24,38,42,41,42,58,36,46,34,33,18,32,34,36,18,27,16,17,11,8,13,20,22,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
