jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,30,34,50,74,140,131,103,146,139,123,131,126,109,118,117,62,68,70,99,41,39,39,20,""
02,23,32,39,50,82,181,193,156,145,177,162,133,148,98,109,101,124,84,76,70,64,26,36,25,""
03,20,20,37,44,73,171,164,138,136,147,174,154,126,88,139,88,102,133,83,129,75,33,29,19,""
04,28,28,50,57,64,175,183,192,191,222,141,141,174,134,122,106,123,138,67,138,55,44,23,28,""
05,20,27,30,54,96,206,153,167,217,202,162,160,105,101,96,120,83,82,56,111,79,59,26,20,""
06,27,27,38,41,86,155,181,164,155,147,149,141,122,120,110,73,93,56,76,99,91,33,32,28,""
07,32,27,39,47,85,183,154,147,141,168,113,115,127,107,84,52,62,52,59,86,50,25,31,34,""
08,22,26,46,46,61,171,165,138,193,170,130,175,131,125,109,103,93,84,59,84,87,35,34,37,""
09,25,34,54,59,98,194,205,138,157,167,163,163,147,107,106,82,88,70,51,116,52,28,29,25,""
10,24,34,41,68,112,220,225,162,193,161,183,169,171,149,137,111,120,82,74,63,65,42,25,27,""
11,20,29,48,48,86,183,201,181,223,167,152,170,149,106,84,84,66,102,69,62,44,27,33,28,""
12,23,29,40,41,90,204,143,148,184,143,138,168,193,119,138,105,91,127,63,120,65,26,23,28,""
13,27,34,36,42,85,185,140,130,110,93,81,95,129,104,93,100,78,62,55,85,81,51,29,29,""
14,29,25,29,56,86,142,174,109,59,51,86,128,80,87,69,70,77,54,64,84,43,43,21,22,""
15,26,27,44,55,103,141,122,105,125,105,120,148,97,118,91,68,88,76,47,74,38,37,15,21,""
16,19,26,39,63,80,172,153,151,104,135,100,140,70,73,98,81,68,35,45,49,57,35,36,28,""
17,26,30,46,61,91,170,157,128,172,134,161,117,122,82,93,85,95,81,83,96,74,64,36,30,""
18,24,40,41,53,107,208,186,195,193,225,182,139,153,102,150,120,131,92,85,65,56,50,47,31,""
19,38,27,41,62,81,198,172,174,218,161,128,157,173,161,184,135,154,99,103,136,70,43,39,35,""
20,26,29,46,51,96,217,146,156,162,181,164,144,124,109,116,137,113,150,129,114,81,41,31,41,""
21,33,29,55,63,108,169,175,121,128,198,158,174,157,-1,181,122,98,146,46,130,67,23,32,27,""
22,37,44,49,41,108,220,178,143,126,149,149,163,127,135,128,113,66,78,74,124,55,40,36,25,""
23,35,26,49,44,71,167,181,144,138,170,137,165,139,123,112,68,100,47,43,40,16,34,41,30,""
24,32,33,35,71,91,136,157,134,148,135,204,160,121,111,98,135,128,132,78,130,129,62,24,22,""
25,28,43,49,45,78,149,187,173,188,174,180,200,194,136,134,179,65,97,93,124,39,37,28,26,""
26,29,41,47,40,91,186,151,145,193,153,122,162,132,135,119,80,120,71,74,101,45,37,30,43,""
27,40,24,55,54,78,157,194,122,151,188,139,162,135,84,139,127,115,101,93,145,104,47,35,26,""
28,41,17,51,61,89,170,217,145,129,104,97,93,95,76,74,95,96,91,58,103,68,43,28,37,""
29,46,36,45,57,87,165,141,103,139,119,156,125,133,132,126,102,105,68,37,91,43,22,39,34,""
30,38,33,44,70,86,191,109,86,132,147,158,156,151,124,107,108,77,64,36,105,28,33,34,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
