jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,7,11,18,11,13,7,3,2,9,25,19,15,7,13,9,15,5,5,4,11,16,18,18,""
02,9,12,17,16,9,10,3,5,3,3,9,4,14,2,7,7,9,7,4,10,8,26,24,32,""
03,13,21,20,20,7,9,14,8,14,9,12,4,9,11,9,7,8,3,4,10,9,24,20,20,""
04,15,12,16,19,11,13,13,8,10,17,12,19,13,12,6,8,5,3,4,4,6,2,14,14,""
05,10,12,18,16,7,3,8,7,8,4,13,10,2,2,3,1,6,9,2,5,9,16,22,18,""
06,8,4,1,8,5,7,7,7,7,20,63,20,22,1,9,5,7,7,13,12,4,28,16,12,""
07,8,10,14,3,20,3,3,3,2,2,8,14,10,16,0,4,2,0,0,4,0,12,6,12,""
08,4,17,13,9,0,0,0,0,1,8,13,21,13,12,8,4,2,4,2,4,0,10,8,22,""
09,12,10,10,21,12,7,0,2,0,0,3,5,0,3,1,1,1,2,4,3,3,22,22,12,""
10,9,16,15,17,9,3,5,4,5,0,2,0,0,2,1,0,1,1,5,6,7,8,16,8,""
11,12,12,12,13,3,0,1,2,2,6,2,2,8,5,4,9,18,8,2,10,13,32,48,30,""
12,14,26,45,33,21,25,6,18,14,9,33,8,17,22,18,20,16,0,13,23,25,20,60,66,""
13,42,38,19,11,13,11,4,3,1,6,2,9,17,13,11,3,16,19,26,23,28,50,70,72,""
14,40,40,36,24,27,13,2,18,13,1,8,21,11,6,4,3,2,1,6,8,21,58,8,8,""
15,8,8,19,27,21,21,4,6,35,18,9,9,3,1,0,6,8,2,4,3,7,14,10,34,""
16,14,11,8,8,5,8,6,12,6,7,11,6,1,2,3,3,3,3,8,4,9,22,22,28,""
17,12,9,14,13,8,6,3,10,4,0,6,0,1,1,3,4,4,5,4,2,2,4,4,2,""
18,2,0,2,3,2,1,0,0,0,0,0,0,2,7,3,0,3,2,4,1,2,12,28,26,""
19,12,35,31,12,10,18,7,0,0,4,6,4,12,9,14,12,7,5,9,10,21,22,36,30,""
20,15,10,0,0,0,0,0,0,0,0,0,0,0,0,4,16,16,14,6,26,38,52,52,54,""
21,30,24,34,33,28,19,17,24,13,29,34,38,31,19,24,21,12,14,12,23,20,18,24,50,""
22,23,35,25,17,24,9,13,17,29,12,37,26,25,29,22,21,13,10,18,19,14,36,52,48,""
23,35,24,27,35,26,21,14,16,27,19,9,20,14,17,8,11,15,15,13,13,7,22,24,42,""
24,14,16,11,13,7,11,13,18,14,20,15,2,18,24,18,21,13,8,10,8,15,28,40,28,""
25,16,12,17,15,22,13,14,15,25,17,0,0,6,19,20,20,9,12,12,15,19,36,28,32,""
26,17,22,16,16,23,23,23,0,0,2,15,1,23,7,15,12,7,3,12,17,23,28,30,24,""
27,13,14,17,21,15,19,8,4,11,12,10,14,12,10,8,1,1,4,9,5,7,20,24,28,""
28,21,15,22,13,12,4,10,7,7,9,14,26,14,9,8,6,12,8,3,30,16,16,18,6,""
29,5,12,14,12,9,4,2,1,19,16,30,38,40,20,11,3,3,5,6,12,15,24,42,44,""
30,28,19,28,12,18,6,4,2,0,0,1,0,17,6,10,6,7,0,7,11,17,20,20,20,""
