jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,11,14,25,28,22,5,16,12,9,10,15,11,18,23,18,14,11,11,10,11,13,13,14,""
02,17,19,26,19,21,29,10,10,16,12,9,14,18,20,28,23,22,13,9,7,11,14,6,18,""
03,17,13,17,15,17,12,12,11,18,11,14,10,6,13,9,10,13,7,14,9,12,9,25,16,""
04,15,17,17,15,16,12,9,10,13,9,15,10,9,3,11,7,10,15,15,19,6,11,16,11,""
05,11,24,20,14,19,16,13,19,11,11,4,2,3,5,6,5,11,7,1,5,5,4,2,5,""
06,7,5,18,20,25,26,12,14,3,2,3,1,4,5,3,7,6,25,10,5,11,8,8,7,""
07,7,8,12,14,11,17,21,14,6,7,5,5,9,1,5,2,1,4,5,7,9,6,8,4,""
08,13,20,24,29,28,12,10,13,16,6,7,4,7,6,4,12,8,12,9,4,6,5,7,9,""
09,13,11,19,23,25,19,16,20,14,8,6,11,3,4,12,11,8,13,7,4,5,5,10,7,""
10,9,13,25,27,19,20,14,12,15,4,10,3,1,5,5,5,9,10,10,9,5,5,5,7,""
11,17,15,17,26,32,31,20,10,6,4,2,2,6,3,10,22,16,7,13,12,3,9,7,8,""
12,10,17,15,20,25,16,12,16,16,12,10,6,15,9,13,19,11,12,11,7,4,9,14,13,""
13,13,17,29,23,25,21,10,20,11,11,18,6,8,14,6,12,4,5,1,8,6,6,10,7,""
14,17,15,16,17,18,20,15,12,15,11,9,6,14,13,8,6,10,9,8,11,13,13,11,24,""
15,14,20,22,30,17,29,14,18,11,4,1,12,7,17,8,11,15,12,8,8,2,8,12,19,""
16,8,6,16,34,27,23,23,11,11,4,7,13,11,5,4,6,12,17,12,8,13,9,14,11,""
17,13,23,26,30,31,37,12,16,13,15,13,16,16,11,11,9,10,0,15,9,8,2,9,9,""
18,6,7,20,14,22,14,6,13,11,10,8,7,5,12,5,10,8,9,6,5,5,8,11,13,""
19,22,13,17,13,11,15,14,13,10,9,3,4,1,9,9,7,7,10,10,11,8,4,4,14,""
20,8,9,22,13,8,9,5,10,19,10,15,7,6,10,11,12,5,6,9,7,13,16,13,8,""
21,14,10,15,12,32,23,16,4,5,7,4,5,10,9,14,15,12,8,7,10,7,4,4,13,""
22,5,13,12,10,19,18,17,7,3,5,3,8,1,4,1,7,2,10,7,14,4,4,5,6,""
23,12,22,15,18,13,27,7,8,5,13,14,8,5,3,2,11,5,6,8,3,6,7,2,8,""
24,11,12,21,16,13,9,5,10,7,7,4,4,17,4,5,6,8,10,15,6,4,7,6,11,""
25,7,4,14,13,21,14,5,18,17,17,3,8,5,8,7,13,19,12,10,4,3,2,8,6,""
26,5,11,28,22,22,17,11,14,9,12,9,12,20,11,9,6,19,9,24,6,13,5,15,22,""
27,13,20,25,13,11,21,9,20,13,7,6,5,8,3,10,12,5,8,23,13,7,6,10,9,""
28,10,9,19,15,24,27,12,15,9,12,4,10,11,11,5,2,13,7,4,6,6,1,3,9,""
29,10,14,18,17,24,24,20,21,14,7,5,7,8,10,7,9,10,5,6,9,8,12,16,11,""
30,17,12,19,8,17,9,13,11,15,6,10,8,14,7,8,9,11,14,14,6,1,10,16,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
