jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,7,26,18,7,16,23,22,21,15,9,17,18,16,16,21,26,23,13,13,18,19,22,14,""
02,21,12,19,14,10,23,16,12,15,23,13,9,12,19,19,35,28,31,14,23,11,10,16,7,""
03,19,20,12,26,9,13,18,15,14,17,15,21,12,14,17,32,34,27,25,14,22,15,16,11,""
04,10,15,17,9,18,26,13,16,15,11,12,17,33,36,51,65,67,52,31,36,44,31,23,9,""
05,19,15,16,15,14,15,8,16,7,14,12,17,24,25,31,25,20,26,35,14,23,11,7,17,""
06,19,16,23,16,6,19,34,45,23,33,42,46,59,68,34,33,30,29,24,11,21,12,10,8,""
07,9,13,13,10,15,29,18,18,20,25,11,24,18,22,20,29,33,46,24,14,13,20,15,7,""
08,8,10,9,11,19,11,16,12,18,7,17,19,27,34,30,15,56,36,25,22,7,13,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,4,18,9,12,10,10,11,21,13,18,14,22,29,19,14,10,15,9,16,13,""
15,21,18,10,3,11,9,10,13,21,13,14,15,11,13,18,26,28,28,16,11,21,12,12,9,""
16,10,9,12,6,6,15,12,13,20,12,16,15,10,14,15,20,25,28,19,17,11,18,6,16,""
17,11,14,9,5,7,15,14,14,13,10,18,17,15,14,13,31,30,21,18,15,24,26,12,14,""
18,16,13,14,10,12,12,9,13,19,15,18,11,22,46,24,38,34,22,22,15,12,12,8,18,""
19,19,9,15,14,19,28,10,16,12,15,11,20,12,27,16,31,32,31,26,20,19,12,13,20,""
20,11,35,26,17,34,26,29,30,10,8,11,10,16,19,26,57,32,34,34,21,15,14,23,16,""
21,20,11,26,15,19,33,17,31,23,13,13,11,14,23,23,36,22,28,19,25,9,26,13,13,""
22,12,13,9,11,17,9,8,21,12,7,7,14,21,24,26,29,35,37,33,22,23,13,25,18,""
23,28,14,21,27,29,8,11,16,12,19,15,17,22,26,68,86,92,21,12,11,7,12,8,13,""
24,16,19,18,13,16,11,15,16,9,13,18,7,24,18,18,19,26,20,13,19,12,17,10,10,""
25,17,14,22,16,12,4,8,12,15,10,15,13,9,14,19,16,23,31,35,12,28,8,21,9,""
26,15,13,11,15,19,16,12,13,10,11,8,25,14,20,21,22,23,30,35,18,28,17,10,15,""
27,18,10,15,15,27,11,19,11,10,15,15,12,9,16,18,25,21,21,17,10,12,19,19,9,""
28,9,7,11,22,11,12,16,23,22,17,15,15,13,14,24,19,17,16,13,11,15,39,13,10,""
29,23,8,20,17,13,10,14,12,10,16,15,11,18,19,25,21,30,24,12,13,9,11,9,10,""
30,7,15,18,16,17,21,15,21,17,14,16,24,33,19,24,29,60,32,25,19,63,63,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
