apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,18,19,17,20,16,22,24,30,32,38,22,40,25,17,10,15,24,32,24,29,21,14,25,""
02,21,19,14,18,14,20,31,31,40,34,47,38,42,22,19,22,23,27,19,22,26,24,25,23,""
03,15,30,2,6,18,22,25,29,27,35,30,40,30,23,21,17,21,25,24,23,33,33,24,6,""
04,22,21,19,13,15,26,23,23,21,33,38,42,40,30,19,18,23,17,20,19,26,33,31,23,""
05,17,29,23,28,24,20,17,15,18,17,24,34,39,27,15,24,21,22,28,22,27,30,18,16,""
06,6,18,21,19,26,27,21,23,33,38,50,55,48,49,26,22,17,23,26,32,25,26,24,29,""
07,25,23,26,25,11,16,23,28,32,38,51,44,45,34,22,-1,35,8,17,19,21,20,44,28,""
08,25,30,-1,-1,34,20,24,31,25,39,39,52,41,36,15,20,23,37,45,38,51,34,30,21,""
09,22,27,28,21,20,25,29,39,46,47,61,56,50,29,14,6,18,18,18,18,24,28,19,20,""
10,22,11,10,26,23,29,32,68,44,43,56,39,45,25,25,23,28,24,28,33,31,28,15,27,""
11,31,19,15,6,18,14,22,24,31,36,38,39,38,26,23,22,16,27,20,25,26,20,18,26,""
12,20,26,14,18,18,22,32,33,38,44,48,56,46,39,23,17,28,24,34,23,23,14,21,23,""
13,13,10,25,21,19,14,19,17,12,22,27,29,35,48,21,18,21,23,23,20,16,19,16,17,""
14,16,16,12,2,6,21,27,32,41,53,43,58,49,45,34,25,15,24,29,27,17,22,19,17,""
15,25,3,18,31,24,27,20,24,41,62,40,26,36,22,21,24,17,26,31,29,36,44,36,26,""
16,28,28,27,31,28,20,26,33,37,48,49,45,57,32,20,18,21,37,35,39,47,47,32,25,""
17,25,22,24,24,15,22,37,32,45,55,50,58,51,24,27,15,17,22,21,35,37,33,26,25,""
18,26,23,15,8,21,13,27,41,41,45,40,55,40,28,19,21,22,13,23,26,32,34,21,20,""
19,28,20,23,24,31,24,34,24,43,33,32,47,35,18,8,28,23,21,17,21,19,30,24,14,""
20,28,32,18,14,21,14,21,24,33,33,36,52,45,45,17,31,19,29,20,21,15,27,22,19,""
21,30,27,29,20,18,25,38,31,43,43,38,56,38,46,32,27,12,14,26,20,26,19,15,17,""
22,22,26,16,29,28,7,26,23,34,38,48,43,46,19,23,25,21,27,32,31,33,43,18,30,""
23,24,35,25,26,27,31,38,37,46,53,59,40,54,27,21,14,14,23,13,23,30,31,28,16,""
24,14,16,12,19,19,16,22,30,40,46,48,36,53,20,19,21,25,21,24,29,22,32,22,9,""
25,22,18,25,26,23,24,24,20,21,40,34,39,28,19,29,16,24,23,28,23,28,25,17,18,""
26,26,21,18,20,18,20,18,25,14,20,28,22,32,18,20,20,11,19,11,22,26,20,21,21,""
27,16,31,28,27,29,17,25,19,26,31,27,22,27,31,29,21,23,21,19,17,18,19,25,24,""
28,22,25,34,22,31,17,21,27,32,36,30,28,31,37,29,16,24,21,27,21,29,22,25,31,""
29,22,40,32,22,17,17,40,26,26,27,28,40,30,28,25,28,22,18,26,35,43,42,12,32,""
30,17,25,24,20,28,9,23,31,32,39,45,51,38,38,19,15,36,25,27,46,30,27,18,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
