apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,3,3,4,5,1,8,4,2,5,1,1,6,2,1,4,1,2,2,-1,2,-1,1,-1,""
02,3,3,5,2,6,2,3,3,-1,3,2,2,1,-1,3,6,3,2,-1,1,3,1,2,4,""
03,-1,3,2,1,2,3,5,1,4,10,10,-1,-1,2,3,3,8,4,2,9,5,4,1,1,""
04,2,6,8,1,2,1,2,5,8,23,3,10,7,5,5,4,13,2,5,6,5,4,1,1,""
05,3,1,4,4,1,2,7,7,7,7,-1,6,3,3,-1,3,6,5,10,6,10,3,4,-1,""
06,3,3,2,2,1,-1,2,1,-1,7,-1,1,1,3,2,2,2,-1,4,4,1,-1,4,1,""
07,3,2,2,2,-1,-1,3,-1,-1,7,1,1,2,3,1,4,6,4,5,-1,9,1,1,-1,""
08,-1,4,1,5,6,5,2,1,2,3,6,2,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,2,-1,4,7,2,9,8,21,-1,1,2,""
10,2,4,2,1,-1,2,7,-1,-1,1,1,5,-1,1,2,-1,-1,-1,2,3,1,2,-1,1,""
11,4,-1,1,1,1,2,2,-1,2,2,1,-1,1,6,2,-1,-1,-1,-1,2,1,-1,1,5,""
12,3,1,2,-1,1,3,-1,-1,-1,1,-1,-1,1,1,2,-1,-1,2,1,3,-1,-1,1,-1,""
13,2,1,1,1,-1,-1,1,1,1,1,2,-1,2,1,-1,-1,-1,-1,-1,-1,6,-1,-1,5,""
14,1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,1,-1,1,1,3,-1,3,2,1,3,-1,""
15,2,2,3,1,-1,-1,2,-1,3,2,-1,2,2,-1,1,-1,4,2,10,6,2,6,28,3,""
16,-1,4,2,1,4,4,11,3,4,5,1,2,2,-1,-1,2,1,4,3,3,2,3,3,2,""
17,5,3,2,3,4,2,3,9,1,2,2,2,1,-1,1,15,5,2,5,1,2,7,3,1,""
18,1,6,5,3,2,6,6,3,-1,4,4,2,1,1,3,1,1,4,1,5,10,2,4,8,""
19,36,14,3,1,1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,""
20,1,-1,1,-1,1,-1,-1,-1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,""
21,-1,-1,3,2,-1,-1,-1,-1,1,2,-1,2,1,-1,4,-1,3,-1,-1,1,1,4,2,1,""
22,2,1,2,-1,3,3,1,3,-1,1,2,-1,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,1,1,-1,-1,1,2,2,2,1,-1,1,8,3,2,-1,2,3,-1,1,2,4,""
24,7,5,-1,1,4,2,2,-1,1,5,8,1,1,2,1,2,1,4,4,4,4,6,5,1,""
25,6,3,15,2,2,4,10,1,1,1,6,-1,2,1,2,4,2,2,2,1,2,4,4,4,""
26,1,10,8,7,4,2,2,2,7,-1,-1,3,2,1,1,1,1,1,1,2,1,2,3,2,""
27,4,2,1,3,3,3,3,3,1,2,-1,-1,-1,1,3,4,2,2,2,2,2,2,3,3,""
28,5,1,4,3,1,2,2,2,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
