apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,23,20,23,29,24,20,20,19,3,-1,8,29,25,24,12,8,6,12,7,12,22,7,24,""
02,26,24,31,32,27,25,22,17,24,22,36,40,17,21,17,26,12,13,9,14,12,14,14,17,""
03,21,22,30,27,25,22,12,19,19,22,19,8,15,17,16,18,18,11,10,6,13,17,14,16,""
04,25,27,36,36,25,24,18,21,22,23,28,20,3,-1,13,27,20,18,10,10,11,13,22,27,""
05,26,23,30,28,23,29,25,27,27,24,21,24,26,23,26,23,20,14,10,12,17,27,23,26,""
06,28,36,38,30,33,31,14,24,31,18,22,26,21,21,22,9,13,16,16,13,19,19,25,20,""
07,29,25,28,27,21,27,15,15,24,16,25,26,23,23,24,6,-1,5,14,8,11,9,19,18,""
08,25,29,38,35,30,32,37,31,37,20,24,12,25,19,24,19,13,11,10,7,10,12,12,31,""
09,16,25,34,31,19,26,23,27,25,25,22,23,12,14,18,11,21,8,14,8,18,12,21,11,""
10,24,25,32,27,28,32,31,26,22,26,26,21,22,30,19,22,13,15,1,-1,7,7,19,22,""
11,19,34,37,21,28,33,20,29,26,19,21,26,32,17,20,21,14,17,10,7,8,19,19,19,""
12,26,27,29,30,34,24,26,16,28,20,18,18,19,12,15,15,16,10,11,9,10,15,14,19,""
13,21,34,32,24,25,20,9,27,22,28,19,20,18,27,15,19,16,14,8,13,10,4,-1,13,""
14,16,35,30,31,23,22,29,17,29,19,23,29,22,23,29,19,17,16,16,11,9,13,10,20,""
15,25,26,25,24,38,30,27,33,22,32,22,22,25,21,20,16,17,16,13,8,3,4,11,6,""
16,12,3,11,7,10,7,12,9,6,7,13,7,4,10,11,5,9,3,5,11,11,2,1,0,""
17,1,-1,-1,1,2,1,1,2,2,1,3,3,1,3,5,-1,2,-1,1,1,-1,-1,2,6,""
18,9,10,7,7,5,3,5,8,7,4,6,9,9,5,5,-1,2,5,3,3,3,7,3,4,""
19,11,11,8,6,4,3,6,9,10,4,5,31,13,95,3,3,1,3,13,19,14,34,23,19,""
20,17,17,21,22,21,27,17,49,35,37,31,44,16,24,23,84,72,12,8,11,12,22,26,28,""
21,35,41,29,36,32,26,25,27,21,27,21,25,16,18,18,34,28,25,15,7,14,20,12,26,""
22,32,43,44,44,38,27,41,37,49,37,38,35,38,24,29,66,1,3,-1,-1,-1,-1,-1,0,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,36,42,34,32,35,25,21,19,13,12,15,14,21,14,""
24,30,31,38,27,35,28,40,36,37,59,39,46,30,37,16,26,20,16,9,13,15,13,20,25,""
25,24,26,46,30,37,44,25,31,43,40,33,29,32,28,28,22,24,17,13,19,23,8,20,20,""
26,21,26,20,-1,7,29,29,34,23,39,41,34,31,25,27,21,23,18,18,10,13,20,32,17,""
27,20,27,30,24,21,23,25,23,28,27,26,20,27,24,21,19,16,13,11,17,16,11,20,16,""
28,26,35,41,19,30,30,32,37,30,36,31,31,23,37,20,29,19,14,10,11,14,17,11,24,""
29,29,24,25,29,21,7,-1,-1,-1,-1,-1,-1,-1,-1,12,11,18,16,13,14,9,12,21,32,""
30,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
