sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,20,36,18,11,17,20,8,5,""
03,5,4,9,4,5,1,4,7,8,13,16,14,14,12,20,23,28,6,15,23,8,3,2,0,""
04,1,3,0,1,1,3,3,3,3,2,6,8,10,6,9,14,32,9,29,19,20,21,15,21,""
05,28,26,17,10,13,53,56,50,54,30,31,12,12,9,10,15,19,31,37,53,44,46,25,6,""
06,5,3,0,3,2,1,1,4,6,6,9,9,10,10,8,14,16,22,14,57,79,57,31,22,""
07,12,11,9,3,12,17,21,11,12,15,14,19,15,23,22,23,32,27,27,8,9,9,16,40,""
08,56,76,18,13,20,7,5,12,15,10,15,17,13,12,24,33,33,37,42,21,10,5,3,9,""
09,5,2,1,2,3,4,5,0,4,3,9,12,12,34,19,12,18,16,15,18,4,3,1,3,""
10,1,2,2,1,-1,-1,-1,-1,-1,-1,0,3,4,15,10,22,8,17,37,26,16,3,3,8,""
11,6,3,1,1,3,1,3,2,9,3,7,3,7,6,8,3,9,4,2,4,4,4,2,0,""
12,0,3,1,1,1,1,3,1,1,6,3,4,8,18,18,11,17,10,13,15,9,1,0,2,""
13,0,0,0,0,2,1,1,2,1,0,3,5,1,4,2,1,0,3,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,0,1,3,0,3,1,1,3,""
15,3,4,1,2,4,5,15,10,11,12,7,17,26,31,40,60,72,71,88,50,51,21,10,12,""
16,12,25,25,13,10,10,6,5,2,7,11,21,23,22,29,25,24,38,32,29,8,11,1,3,""
17,5,1,2,2,4,2,3,5,7,9,7,4,13,16,16,23,21,26,22,7,9,5,6,5,""
18,6,8,5,6,4,3,4,8,6,10,6,7,8,20,20,31,42,20,17,38,18,11,3,3,""
19,1,4,0,0,0,9,7,6,20,6,8,18,11,32,28,30,39,40,38,33,23,14,0,0,""
20,0,1,2,1,1,1,6,3,4,6,7,8,16,16,10,28,17,20,19,15,13,3,6,8,""
21,5,3,7,7,14,11,13,8,15,20,26,22,20,31,34,59,78,128,66,46,56,64,40,26,""
22,58,72,49,39,57,45,52,31,24,39,52,54,40,71,48,57,75,81,79,44,41,23,8,19,""
23,12,11,23,22,18,19,30,13,26,20,31,24,30,18,22,31,29,36,40,39,21,10,3,4,""
24,7,11,6,5,6,12,5,6,2,10,13,12,9,14,19,18,20,18,19,21,10,8,2,4,""
25,8,4,6,3,2,4,7,1,1,4,7,5,11,30,28,39,46,25,22,16,26,8,6,1,""
26,2,2,2,2,3,5,3,5,5,1,13,7,4,14,15,10,8,10,16,11,10,10,8,7,""
27,13,11,2,7,7,5,10,5,11,6,13,5,8,10,10,13,9,17,21,19,5,3,5,4,""
28,3,12,13,17,16,15,9,8,9,24,15,19,19,20,29,33,121,73,68,28,13,7,7,10,""
29,2,6,10,16,15,29,23,6,7,7,13,6,11,28,30,30,27,14,33,25,27,3,4,8,""
30,13,13,14,17,6,4,10,11,9,11,10,20,11,26,35,28,20,30,26,10,7,10,4,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
