sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,35,40,50,58,51,74,81,87,62,59,80,62,58,62,73,57,53,38,58,40,38,25,44,""
02,32,41,55,53,65,70,86,98,90,79,75,56,69,55,48,52,53,39,47,16,16,16,13,14,""
03,17,15,29,40,31,35,39,54,45,37,46,42,54,50,52,53,56,51,44,41,27,36,21,29,""
04,30,24,25,26,37,53,46,42,42,33,29,35,35,48,70,34,58,54,39,44,37,35,39,25,""
05,26,24,33,31,51,33,43,34,54,50,48,19,23,44,34,30,34,46,31,36,44,36,32,31,""
06,35,47,41,38,34,42,57,66,59,49,54,37,54,39,48,46,28,45,45,48,40,43,35,35,""
07,34,55,34,51,53,45,63,46,42,44,58,39,49,55,54,53,41,53,55,52,48,40,26,33,""
08,24,27,31,19,40,44,48,60,63,43,45,69,65,61,52,85,93,86,55,69,58,73,47,44,""
09,37,44,43,47,53,56,78,0,0,0,0,0,81,49,64,58,72,80,64,10,7,10,9,11,""
10,11,6,9,24,22,21,38,23,33,31,30,28,23,37,13,27,17,40,25,28,14,15,12,11,""
11,8,13,25,28,27,25,33,31,22,12,15,10,16,23,29,55,42,56,40,65,40,23,40,21,""
12,18,38,30,42,43,44,49,45,69,34,41,40,71,56,50,49,46,48,58,50,37,29,19,13,""
13,21,19,11,11,22,17,28,48,51,49,35,33,29,61,78,45,48,42,34,33,27,28,32,37,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,30,45,42,35,44,61,43,27,21,55,34,31,33,27,37,53,83,71,66,43,43,29,16,""
17,20,23,32,32,37,50,58,46,42,28,27,24,23,28,39,77,64,79,72,42,58,41,64,44,""
18,44,39,38,51,52,70,76,68,62,75,53,40,48,67,46,75,79,68,75,49,53,45,46,53,""
19,45,47,49,60,52,67,74,95,88,85,64,63,112,97,96,86,74,54,59,14,59,62,42,42,""
20,30,52,55,94,82,79,99,0,0,0,95,63,67,-1,-1,40,98,87,90,75,45,57,33,35,""
21,61,34,44,50,47,73,75,82,90,72,57,54,59,53,69,83,70,57,54,49,53,42,39,43,""
22,56,80,63,81,89,113,100,96,93,68,63,71,51,74,69,51,68,56,73,67,56,63,50,53,""
23,41,64,58,68,81,80,96,92,78,75,65,71,48,49,91,93,77,46,47,75,73,40,40,58,""
24,54,45,54,64,99,83,112,134,123,91,90,81,74,64,52,49,51,60,81,48,40,50,47,34,""
25,42,59,78,68,84,92,104,97,80,82,76,74,71,67,77,73,65,37,59,41,36,62,64,33,""
26,63,48,52,81,77,91,102,100,111,91,95,65,85,91,64,71,45,44,67,84,56,55,58,52,""
27,41,48,48,60,59,57,95,95,81,51,71,55,30,43,81,83,79,59,58,49,49,22,27,21,""
28,38,43,29,46,56,62,67,69,67,73,74,67,63,62,131,111,92,58,93,83,73,49,31,22,""
29,44,33,28,55,55,67,56,60,52,50,31,35,50,61,100,93,102,99,76,77,55,31,37,24,""
30,32,28,35,46,63,75,82,78,88,82,60,62,52,70,72,94,61,80,72,48,36,29,26,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
