sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,6,4,7,12,8,10,12,19,21,26,16,19,23,20,16,17,16,15,13,16,8,8,6,""
02,5,3,5,9,9,9,5,12,16,14,24,28,22,14,20,24,22,19,14,8,15,11,6,7,""
03,9,4,7,16,8,10,10,14,22,14,18,15,24,21,18,27,24,19,20,28,16,18,8,9,""
04,6,5,6,9,10,17,14,14,10,11,21,11,13,17,27,25,18,30,21,19,21,14,8,10,""
05,8,6,13,10,13,12,9,17,20,17,12,20,19,14,13,18,14,15,19,24,21,19,15,8,""
06,6,8,5,10,12,16,15,19,21,15,17,16,19,9,18,13,24,20,23,18,18,15,6,9,""
07,1,6,6,9,9,8,11,17,16,17,22,19,23,12,27,12,11,16,12,9,10,13,13,0,""
08,8,5,8,5,7,12,16,15,12,16,11,18,18,19,19,19,17,-1,19,27,13,12,13,8,""
09,7,8,3,5,6,6,15,7,11,82,98,102,60,26,10,11,17,27,19,2,1,1,2,2,""
10,2,1,2,1,2,3,2,11,2,4,7,11,6,18,4,7,2,6,10,4,5,2,4,3,""
11,0,1,0,2,1,6,6,6,28,3,6,4,7,23,22,4,7,13,9,10,14,6,8,7,""
12,5,2,2,2,3,2,4,9,5,8,19,15,21,10,13,7,9,10,10,12,16,5,7,1,""
13,2,6,7,8,12,5,14,21,16,16,12,22,16,11,18,12,14,22,24,11,10,12,8,8,""
14,5,8,6,8,4,14,17,16,13,13,17,13,16,25,22,23,15,13,12,19,17,5,13,8,""
15,7,5,7,13,7,12,19,12,15,16,14,17,12,15,13,29,23,21,21,10,9,16,13,18,""
16,8,10,8,16,14,23,10,22,17,17,14,13,10,15,11,27,33,23,22,24,20,14,15,17,""
17,5,8,12,10,16,13,15,13,30,14,13,25,18,21,23,21,26,18,20,12,15,11,13,18,""
18,8,7,11,11,14,11,14,8,19,20,18,10,13,16,23,25,17,18,17,16,15,22,10,10,""
19,5,3,10,12,10,13,18,11,15,18,19,18,18,15,22,19,17,25,12,4,18,16,10,6,""
20,6,8,6,7,10,10,22,30,25,12,15,14,12,12,14,25,16,11,21,20,17,18,6,8,""
21,5,9,5,12,9,14,19,14,18,12,22,15,21,27,28,20,22,16,22,21,14,18,15,10,""
22,8,9,8,10,13,15,17,63,30,21,21,20,26,16,18,24,34,12,27,21,15,12,15,6,""
23,20,8,8,12,15,14,15,17,33,15,15,9,23,27,22,19,21,14,17,14,22,17,11,7,""
24,10,2,6,11,13,13,17,12,26,20,10,13,20,33,12,29,16,16,29,19,21,14,11,9,""
25,5,4,11,12,10,23,20,15,11,18,11,30,18,17,24,19,25,23,20,14,25,22,5,10,""
26,10,7,14,14,14,17,21,18,17,17,23,25,23,23,20,19,24,20,20,19,19,7,12,6,""
27,4,5,5,11,7,13,19,21,20,14,19,21,15,22,30,29,26,21,20,19,17,18,14,12,""
28,6,4,6,7,8,15,20,21,23,31,28,18,24,20,20,20,21,17,19,23,16,16,20,4,""
29,7,4,6,8,15,12,21,21,17,26,26,16,21,12,22,21,29,16,19,24,19,14,10,8,""
30,7,10,8,9,15,15,10,29,25,24,23,13,22,27,36,20,24,14,21,17,17,21,13,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
