sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,45,71,70,68,66,51,69,64,66,59,58,32,33,33,34,43,32,39,40,48,56,57,46,64,""
02,60,53,69,55,49,58,56,67,69,57,60,60,62,49,60,56,65,45,34,53,51,48,41,64,""
03,62,73,60,65,76,78,82,77,72,70,55,52,53,54,51,42,32,41,56,50,49,27,24,40,""
04,30,43,48,31,30,49,51,56,63,58,56,42,61,39,49,31,39,33,37,56,219,56,55,54,""
05,61,70,46,38,68,61,91,75,63,58,49,42,47,40,0,41,42,55,62,51,66,52,65,54,""
06,68,64,71,86,73,90,97,62,45,65,39,38,33,31,50,47,42,52,56,59,47,58,84,87,""
07,71,95,75,77,72,69,60,69,54,54,41,43,42,48,48,58,51,51,47,50,63,72,53,52,""
08,77,64,74,72,62,73,73,59,60,40,47,52,54,44,54,51,46,34,44,50,54,67,64,64,""
09,65,58,70,43,37,61,44,42,63,62,51,74,63,45,45,59,57,52,52,40,55,48,53,60,""
10,74,65,69,81,75,87,76,67,57,55,46,55,50,48,48,45,66,47,33,47,74,51,62,63,""
11,71,61,63,54,63,63,76,73,59,65,72,62,48,49,43,50,55,49,48,49,49,50,54,58,""
12,78,50,58,89,67,82,79,62,58,55,52,43,39,49,30,50,38,39,19,10,13,14,23,23,""
13,41,55,60,63,68,59,52,53,47,49,38,40,40,37,31,45,43,43,43,52,39,43,56,56,""
14,63,70,63,58,69,83,58,42,36,42,35,44,32,31,31,21,26,24,34,27,33,42,25,14,""
15,22,60,60,64,73,73,78,71,60,72,42,52,38,42,41,33,30,37,45,38,47,63,55,42,""
16,69,78,58,79,68,71,69,64,73,62,65,44,59,25,37,39,36,20,25,32,40,31,40,29,""
17,25,21,74,70,80,89,61,66,54,73,33,52,48,47,38,44,50,56,58,50,36,47,72,76,""
18,79,79,78,83,73,82,75,63,72,59,58,46,55,68,59,72,53,45,50,49,62,59,52,69,""
19,64,69,61,60,71,56,89,135,56,64,66,63,52,61,49,65,67,66,63,60,66,65,66,63,""
20,87,66,67,76,72,64,77,78,65,74,68,66,32,46,42,64,39,18,7,11,22,23,35,37,""
21,34,37,68,70,69,79,90,78,78,90,85,61,54,52,46,53,72,69,60,60,62,69,77,90,""
22,87,77,79,88,76,64,86,61,56,60,47,58,49,49,49,45,60,61,60,54,61,65,60,71,""
23,72,68,77,78,83,75,69,71,47,52,58,67,69,58,60,74,51,58,64,63,66,78,61,77,""
24,74,88,82,72,76,99,87,13,1,1,27,72,69,54,50,48,47,34,58,63,51,73,55,70,""
25,65,74,58,73,70,77,70,72,64,64,63,49,54,50,63,59,48,41,50,74,57,51,67,70,""
26,85,99,77,65,74,104,80,54,50,65,68,63,62,67,54,66,62,63,54,72,69,85,85,71,""
27,72,73,89,78,77,101,100,83,77,79,75,74,66,71,71,80,78,65,46,33,33,38,39,29,""
28,36,44,36,75,89,90,93,70,78,68,51,44,50,50,48,60,49,53,55,65,73,79,76,75,""
29,79,80,92,77,107,95,104,86,79,77,50,59,71,52,72,55,49,51,66,59,60,62,48,80,""
30,77,76,64,74,78,92,99,74,73,46,53,48,52,59,56,46,69,45,32,40,54,38,44,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
