sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,62,63,72,61,51,54,29,66,73,49,49,31,43,43,32,36,30,23,29,19,23,40,60,""
02,74,77,58,-1,-1,-1,-1,52,66,46,44,35,33,36,30,38,34,20,17,19,29,48,49,66,""
03,82,75,78,71,73,63,67,50,57,56,43,45,50,27,46,35,40,28,20,-1,24,29,43,56,""
04,67,56,62,45,66,62,47,48,58,54,51,36,39,39,31,24,24,19,12,31,27,23,44,53,""
05,62,59,69,64,65,55,71,55,40,44,40,-1,-1,25,17,21,19,15,20,15,29,28,32,45,""
06,54,60,60,62,60,45,52,50,41,29,24,32,33,31,23,16,12,25,14,15,25,36,48,51,""
07,67,63,66,64,69,33,27,40,46,46,34,33,23,47,48,23,29,13,-1,18,27,28,48,51,""
08,60,51,62,57,56,61,49,61,61,55,42,39,39,40,24,20,18,27,20,12,19,20,28,36,""
09,58,51,-1,-1,-1,-1,62,36,54,46,38,43,33,35,23,21,25,23,17,17,37,31,35,40,""
10,67,63,60,57,56,48,42,34,42,38,46,28,45,35,37,33,29,32,15,19,21,32,33,48,""
11,70,65,65,68,67,54,52,-1,52,46,43,41,42,36,34,25,31,22,18,-1,24,36,44,49,""
12,59,67,56,78,62,60,49,65,43,45,38,27,23,15,29,19,14,21,25,17,20,30,33,30,""
13,55,58,50,71,56,55,42,48,36,32,31,17,27,33,17,23,25,31,18,14,24,27,41,49,""
14,54,60,56,55,60,55,48,39,37,30,36,25,44,40,25,25,28,18,20,20,27,27,43,52,""
15,45,60,62,50,48,45,50,44,31,45,36,30,32,32,40,26,40,36,15,24,30,23,31,49,""
16,51,69,57,63,67,53,36,47,48,42,35,34,43,36,34,29,23,32,18,19,27,27,29,46,""
17,49,60,47,71,63,43,45,23,53,35,31,28,41,35,40,31,27,18,-1,13,13,19,45,61,""
18,58,48,57,52,50,56,39,49,46,42,34,33,44,36,35,29,31,21,15,18,26,28,40,44,""
19,60,65,62,57,58,49,39,57,34,44,32,25,28,26,32,23,35,18,17,17,20,25,42,44,""
20,71,67,62,73,56,55,49,32,42,32,33,21,31,28,21,20,23,20,18,19,19,36,23,42,""
21,40,52,64,59,57,48,44,35,46,50,38,47,41,40,38,27,35,-1,19,28,34,33,27,47,""
22,55,52,68,70,57,41,45,62,45,57,51,42,46,38,45,26,24,25,-1,24,31,41,50,43,""
23,46,66,62,77,52,51,43,53,61,41,39,37,27,28,39,22,31,13,19,19,29,30,30,44,""
24,51,56,61,70,57,48,54,53,52,53,42,47,41,34,34,26,26,16,21,-1,27,28,23,44,""
25,56,67,71,64,71,68,60,74,52,48,48,46,36,47,28,26,47,24,13,22,28,17,47,42,""
26,41,61,65,56,69,59,46,47,37,49,35,17,24,31,33,24,13,13,23,15,28,30,32,49,""
27,56,62,72,54,47,58,57,27,33,43,39,26,25,26,27,20,25,20,24,19,30,26,34,48,""
28,50,65,63,71,49,51,52,38,34,54,46,45,45,47,41,44,28,23,23,23,24,27,35,46,""
29,53,55,61,83,65,71,61,-1,54,41,37,55,45,46,26,25,24,22,13,19,22,28,37,45,""
30,60,61,57,64,65,56,65,56,56,56,51,29,43,36,45,27,32,22,25,25,24,40,33,47,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
