sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,19,41,31,28,22,17,36,21,19,15,24,18,24,20,23,23,29,39,43,51,32,35,38,""
02,45,53,39,32,47,48,36,48,40,40,27,24,31,24,36,29,36,25,25,97,32,34,50,48,""
03,41,47,46,54,54,50,41,58,37,50,58,38,42,44,31,21,22,27,28,82,34,40,38,50,""
04,43,47,51,51,50,35,43,41,27,64,45,37,27,43,33,34,17,21,21,77,31,33,35,31,""
05,58,47,49,45,55,48,61,50,50,57,40,26,18,35,18,25,15,12,10,20,30,30,28,29,""
06,44,33,32,37,38,41,37,42,47,44,26,31,27,26,28,20,20,26,11,19,14,28,46,38,""
07,31,37,29,39,37,36,37,41,48,38,27,33,29,34,30,23,19,17,15,10,22,27,35,33,""
08,42,31,37,37,52,47,37,39,37,36,48,18,28,34,22,18,13,20,17,22,17,31,38,30,""
09,37,37,50,53,60,47,49,51,35,48,34,41,34,26,27,15,14,11,14,21,26,25,23,26,""
10,27,38,42,54,62,53,40,39,40,41,32,26,25,23,25,18,6,7,19,13,26,30,38,29,""
11,46,39,47,56,42,31,31,36,48,39,29,25,30,28,25,18,12,5,12,13,20,24,33,26,""
12,42,32,33,36,40,37,31,23,25,33,32,23,18,18,22,14,15,11,24,16,12,23,21,30,""
13,30,31,30,27,51,44,45,34,33,43,31,25,24,24,16,33,26,2,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,31,15,24,20,""
16,17,19,18,30,60,92,46,11,-1,40,30,14,30,11,13,20,22,31,55,139,90,36,39,39,""
17,32,24,26,48,66,52,41,34,43,65,31,45,36,34,33,26,27,25,53,176,54,42,31,39,""
18,35,34,43,49,43,54,45,44,47,57,47,22,29,40,33,30,17,42,67,176,22,28,32,43,""
19,41,32,33,47,49,41,56,37,43,40,38,36,30,34,37,36,24,28,40,24,23,24,22,29,""
20,30,37,43,46,48,37,29,47,36,44,45,40,38,34,43,21,25,30,2,6,14,16,18,29,""
21,28,20,31,35,46,45,37,34,25,28,24,16,14,16,13,12,8,13,9,11,15,20,43,25,""
22,45,30,40,42,46,40,32,58,59,26,33,37,26,18,22,12,20,12,26,108,76,34,20,14,""
23,10,15,19,17,28,25,23,24,17,13,10,5,13,10,14,6,6,7,7,7,11,11,30,22,""
24,25,26,30,22,33,34,29,26,43,48,46,34,31,27,39,27,20,17,22,31,46,35,39,39,""
25,34,46,39,51,37,50,61,65,37,22,33,26,29,39,30,17,18,9,11,14,26,34,35,41,""
26,38,28,36,38,63,47,44,43,39,47,51,24,35,24,12,36,17,39,14,10,11,13,37,22,""
27,10,19,18,23,18,39,31,30,18,15,17,30,18,19,31,17,22,30,29,80,40,49,43,41,""
28,48,49,64,59,53,85,57,71,60,30,19,54,23,16,15,8,10,11,13,23,28,60,54,59,""
29,43,53,49,88,70,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,21,17,36,26,33,38,25,""
30,35,25,36,50,45,47,47,42,46,51,43,36,53,45,41,22,25,14,9,55,22,20,28,32,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
