aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,84,75,72,68,63,63,36,54,27,32,40,43,54,50,37,25,21,26,29,25,27,34,56,86,""
02,103,91,97,84,69,49,64,65,72,49,48,42,39,44,47,42,25,29,28,32,54,42,73,85,""
03,89,105,85,106,89,88,78,63,66,52,45,53,36,53,39,49,28,34,25,28,26,64,67,64,""
04,76,94,73,73,71,64,71,63,55,53,42,44,33,32,32,45,43,30,29,40,30,38,53,67,""
05,63,71,73,75,63,76,71,70,64,49,50,42,53,50,35,53,41,32,37,37,35,55,70,67,""
06,63,97,80,94,53,57,45,62,78,63,48,48,34,44,37,22,20,25,11,16,22,28,33,60,""
07,70,63,79,59,77,58,48,42,41,43,27,28,23,27,27,25,30,35,14,25,29,36,42,60,""
08,71,69,71,67,73,67,36,66,48,43,39,29,47,36,44,30,23,30,24,15,27,28,51,47,""
09,54,67,55,75,44,47,43,55,60,51,32,40,30,32,27,24,16,17,18,21,27,23,25,33,""
10,34,40,36,39,47,29,39,30,34,43,27,25,33,37,34,31,19,19,20,20,20,38,30,54,""
11,60,52,43,56,34,32,34,36,34,54,43,40,34,36,39,37,20,21,14,28,34,39,46,51,""
12,70,80,62,55,52,51,38,45,58,49,58,46,42,34,35,26,27,30,21,30,38,36,58,65,""
13,60,54,61,79,50,51,46,48,60,48,49,43,38,50,29,43,29,25,17,27,27,41,49,69,""
14,67,79,59,87,60,49,48,59,48,54,40,52,49,39,48,28,20,24,23,31,38,39,67,45,""
15,51,61,61,71,53,41,40,51,42,27,51,31,22,31,23,24,23,20,20,21,20,23,40,46,""
16,44,41,53,45,44,43,39,40,37,38,37,33,32,43,23,27,22,18,16,23,19,32,30,42,""
17,50,51,57,44,52,43,38,50,48,30,35,33,33,26,26,26,23,21,8,18,23,20,27,45,""
18,44,48,46,49,41,34,34,45,44,35,33,40,23,40,37,22,22,24,20,24,28,35,47,65,""
19,55,59,51,54,54,51,43,44,40,34,33,26,25,29,29,27,18,14,18,14,14,43,45,49,""
20,43,55,40,47,53,52,43,39,50,39,33,40,40,30,43,26,22,18,12,17,25,28,50,40,""
21,42,37,56,45,44,35,35,30,27,33,28,29,19,23,18,26,16,11,18,17,14,25,32,23,""
22,43,47,33,58,38,40,37,31,26,33,24,32,24,42,20,28,16,18,18,15,25,32,25,31,""
23,39,47,40,32,43,33,34,29,44,40,32,25,32,30,29,22,19,13,13,18,14,27,33,37,""
24,27,40,50,49,45,43,36,37,29,31,28,20,28,29,29,20,15,24,16,19,25,24,28,34,""
25,42,49,29,48,33,34,29,33,35,32,15,20,28,25,26,22,15,9,14,17,21,18,16,42,""
26,31,37,41,47,42,37,44,48,33,31,33,39,22,39,32,33,20,19,30,34,23,34,33,42,""
27,56,41,45,52,53,35,44,40,35,31,34,36,36,30,34,22,11,17,15,15,26,25,31,33,""
28,32,41,47,43,42,39,32,45,49,36,42,27,26,31,22,18,16,28,18,26,24,38,42,37,""
29,37,48,55,53,50,39,39,47,39,27,24,22,37,26,21,15,21,14,23,25,30,25,41,42,""
30,35,25,41,36,36,34,33,37,33,42,44,28,36,51,33,37,27,26,16,30,26,22,27,53,""
31,46,48,61,64,50,55,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
