sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,46,45,64,63,68,60,59,79,61,67,54,61,47,57,73,74,51,55,54,60,46,56,59,52,""
02,50,64,58,70,69,62,79,61,31,-1,-1,-1,-1,-1,-1,-1,-1,25,61,54,40,60,53,48,""
03,47,55,62,72,70,75,69,67,55,64,60,54,61,60,57,64,62,56,45,44,48,40,49,51,""
04,54,59,71,73,53,71,81,96,68,77,56,62,60,68,60,59,63,48,39,42,51,43,53,40,""
05,54,61,64,65,69,73,71,57,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,45,58,43,49,""
06,62,53,59,54,59,57,47,64,52,55,51,65,51,52,58,49,49,44,48,39,44,49,49,60,""
07,49,45,60,65,42,58,68,60,66,55,59,48,60,46,60,60,54,43,48,39,45,41,49,43,""
08,43,56,55,50,61,63,66,64,67,69,5,-1,-1,-1,-1,-1,25,54,53,61,47,41,53,41,""
09,55,58,67,44,71,79,53,52,63,61,47,54,53,56,54,54,45,50,56,46,42,56,41,62,""
10,51,64,52,53,58,54,67,67,56,78,56,54,57,61,59,50,52,42,49,49,45,46,45,39,""
11,39,40,61,60,64,69,72,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,41,40,37,41,53,37,44,""
13,47,45,57,60,68,60,76,60,50,62,65,55,56,65,52,57,44,61,37,53,28,49,39,50,""
14,45,38,40,36,69,58,54,66,53,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,47,41,31,43,38,50,36,42,""
18,44,58,53,57,45,51,67,51,52,55,63,69,53,45,50,49,47,48,50,46,42,48,40,49,""
19,55,45,51,49,54,58,47,71,64,37,60,37,55,61,43,50,51,58,39,41,35,54,44,53,""
20,47,47,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,39,39,33,40,""
22,39,51,47,56,46,57,63,55,75,48,53,44,39,44,53,55,53,60,44,36,44,46,50,51,""
23,53,59,47,50,55,60,65,61,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,40,46,""
24,41,56,40,42,49,53,70,54,60,67,67,57,60,48,62,47,44,48,49,49,45,43,33,47,""
25,51,65,50,50,68,66,65,58,53,49,54,69,55,61,48,52,50,54,45,40,41,32,41,67,""
26,44,59,49,53,56,74,69,63,56,54,49,58,15,-1,-1,-1,-1,46,35,51,51,39,35,57,""
27,63,62,49,66,67,69,60,79,76,71,58,51,64,64,61,53,60,62,46,50,45,56,59,60,""
28,58,56,51,66,74,73,85,73,74,75,64,73,62,77,55,58,66,53,54,48,57,46,46,56,""
29,67,59,65,46,76,86,69,83,75,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,45,47,45,45,43,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
