sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,42,51,41,93,-1,110,73,118,122,109,93,103,100,87,88,58,65,68,109,117,69,57,43,""
02,43,42,55,65,48,50,73,59,88,110,113,112,104,110,89,77,74,71,93,87,73,73,58,66,""
03,52,31,51,49,59,59,53,78,94,105,115,98,87,77,74,63,61,43,39,50,60,55,111,62,""
04,29,37,48,-1,52,69,70,65,78,111,110,132,109,95,93,92,86,67,104,92,96,101,67,56,""
05,46,63,49,46,52,56,69,75,80,97,95,89,109,92,102,108,80,79,89,102,119,83,68,40,""
06,37,28,42,43,38,39,70,66,64,97,97,86,70,83,74,102,78,82,94,98,81,53,43,41,""
07,40,38,40,41,45,57,58,51,61,73,83,86,60,59,66,60,47,69,67,70,57,60,41,44,""
08,41,38,45,57,48,56,51,71,62,62,71,66,51,63,59,64,57,62,50,60,65,57,58,54,""
09,52,59,63,63,72,63,71,87,103,99,94,110,91,90,77,79,64,66,89,97,89,61,48,55,""
10,37,29,47,48,33,57,40,59,81,90,111,90,83,74,76,61,75,70,60,89,88,75,-1,81,""
11,50,37,39,51,41,31,38,45,59,78,132,119,-1,52,75,66,82,61,58,54,58,58,34,43,""
12,43,46,42,49,56,74,84,91,83,99,98,96,83,69,77,71,70,70,64,91,65,76,54,52,""
13,47,40,52,58,60,49,52,85,77,86,93,75,74,82,-1,-1,-1,98,109,102,84,-1,-1,-1,""
14,-1,-1,44,55,65,59,92,-1,-1,-1,-1,90,67,60,68,104,75,60,85,104,42,87,67,47,""
15,52,43,40,54,76,73,80,98,104,113,121,109,107,63,84,43,63,55,54,70,56,42,41,43,""
16,48,66,54,69,53,70,66,65,67,120,101,105,96,89,97,84,92,63,58,95,68,41,32,35,""
17,37,30,29,40,54,36,7,9,11,65,54,16,6,2,43,89,70,74,67,97,103,73,52,41,""
18,40,47,53,53,46,57,70,65,87,99,97,79,66,52,74,77,73,84,98,70,98,61,45,48,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,148,114,144,98,88,84,83,82,83,92,86,62,33,""
20,53,30,31,36,27,37,69,61,74,72,54,70,68,61,76,73,49,53,40,58,51,51,44,41,""
21,37,40,42,58,46,51,66,79,84,100,87,72,59,52,49,56,57,52,55,71,53,59,58,52,""
22,46,65,46,66,66,53,51,73,77,68,67,96,56,63,60,67,56,59,82,107,78,62,61,52,""
23,35,44,52,33,47,46,33,52,69,70,91,106,91,99,94,102,94,82,94,97,76,58,37,54,""
24,42,46,57,76,53,71,63,82,82,113,118,103,97,107,96,76,76,75,92,79,54,51,64,54,""
25,50,42,64,62,52,59,66,87,92,98,118,102,79,74,62,49,32,32,40,41,40,23,20,29,""
26,29,28,30,39,37,30,49,55,61,87,87,71,80,103,99,76,57,74,92,107,88,79,64,45,""
27,51,65,50,47,61,54,58,66,96,97,95,88,51,70,73,47,56,65,63,111,106,83,55,38,""
28,36,36,61,64,58,54,78,67,94,90,86,73,85,62,76,91,87,97,106,89,79,68,69,56,""
29,36,30,34,42,60,29,40,67,81,99,113,76,79,77,89,70,88,92,105,88,79,79,59,39,""
30,34,50,45,48,49,43,72,86,88,115,73,61,72,71,89,77,105,83,87,123,78,78,70,56,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
