sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,12,16,11,18,24,15,16,10,11,16,9,6,12,5,21,12,17,16,6,11,11,8,2,""
02,13,12,9,15,11,16,10,18,11,14,6,11,11,3,6,10,6,4,9,8,10,11,10,11,""
03,8,13,10,12,16,17,16,9,16,6,12,18,9,20,26,18,38,14,3,20,13,7,9,19,""
04,22,10,8,5,16,9,9,17,29,21,5,9,14,20,17,10,9,13,13,6,3,11,0,11,""
05,10,10,7,12,6,9,19,25,24,23,19,7,16,20,24,13,13,17,13,17,19,22,30,17,""
06,18,25,29,29,19,31,26,17,22,13,19,10,19,17,14,25,21,17,17,27,22,23,33,23,""
07,21,22,31,21,26,27,21,16,28,20,17,11,9,11,10,14,7,13,13,18,24,29,35,14,""
08,24,17,17,16,15,20,16,16,24,19,26,31,14,4,6,5,7,2,2,4,10,14,5,9,""
09,11,5,12,9,15,10,14,18,10,13,7,4,3,5,6,6,5,8,4,3,7,5,6,8,""
10,8,5,6,9,5,5,7,14,3,16,11,7,21,14,26,34,17,17,17,23,10,8,6,7,""
11,10,5,4,7,3,5,31,5,8,19,10,17,22,20,13,11,14,16,23,14,22,19,20,14,""
12,10,13,9,6,3,10,14,11,6,6,8,1,0,0,0,0,0,3,0,3,0,3,10,30,""
13,15,25,19,7,16,17,13,11,9,17,18,25,13,0,0,0,0,0,0,0,0,0,1,4,""
14,31,40,38,25,16,19,31,31,21,18,16,28,16,13,26,24,3,18,35,21,36,28,17,20,""
15,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,4,7,14,11,20,16,9,13,14,8,10,20,16,23,19,21,20,27,""
20,25,21,26,16,17,17,27,17,17,15,15,15,17,12,16,9,15,17,17,16,20,22,28,18,""
21,26,32,26,25,27,27,17,25,21,18,14,22,10,12,19,21,16,14,15,15,14,15,24,16,""
22,22,30,21,20,18,40,31,25,19,19,20,21,10,20,19,21,16,21,18,19,22,13,23,23,""
23,22,16,20,26,21,20,27,28,19,16,32,17,25,25,25,13,22,22,26,21,18,23,24,18,""
24,29,23,17,20,22,22,26,28,30,27,19,24,20,27,17,20,20,20,10,10,18,27,19,29,""
25,22,30,25,20,14,21,29,20,21,25,22,25,12,7,20,19,15,21,19,24,20,15,25,21,""
26,18,18,13,25,19,20,31,27,26,18,23,19,20,16,16,18,15,16,28,13,19,24,12,19,""
27,28,20,25,20,22,22,32,23,16,15,21,28,21,17,12,16,10,17,20,14,17,18,15,22,""
28,25,16,17,28,21,21,29,25,18,21,23,28,20,23,14,11,14,22,24,17,23,21,16,25,""
29,16,17,21,13,19,23,21,21,28,22,23,25,28,18,14,21,10,21,26,24,13,15,22,18,""
30,22,26,18,20,24,23,27,31,27,23,16,21,23,18,7,13,10,17,13,12,20,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
