sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,33,17,23,28,17,11,12,17,6,4,5,2,4,8,7,2,4,9,9,21,28,20,20,""
02,34,24,19,28,15,8,8,9,6,9,4,5,3,1,0,0,1,10,7,14,20,21,36,32,""
03,22,16,12,3,1,4,0,2,3,17,15,7,5,2,3,3,1,10,7,9,14,7,13,18,""
04,14,13,22,24,17,14,16,14,12,38,57,49,11,11,13,5,13,18,15,13,16,24,21,19,""
05,14,17,15,28,16,27,15,19,45,8,8,11,7,4,2,5,5,14,5,15,12,19,28,17,""
06,17,9,41,26,34,14,42,56,35,19,4,8,9,4,1,3,9,9,12,9,23,40,51,55,""
07,46,20,15,26,24,9,15,14,-1,8,11,15,10,5,5,6,12,6,11,12,15,24,35,31,""
08,20,29,18,27,31,17,24,25,30,20,21,10,4,11,3,4,11,12,8,19,24,25,21,26,""
09,30,16,28,30,12,26,25,32,13,17,14,7,8,12,9,9,13,7,21,25,9,11,20,22,""
10,31,22,31,34,25,30,22,12,18,17,14,4,13,11,7,9,11,14,12,18,26,22,23,22,""
11,24,28,28,34,13,23,20,20,15,17,12,5,12,12,9,3,7,9,11,11,16,21,25,21,""
12,17,29,24,18,30,33,23,20,20,20,12,16,11,7,10,6,13,10,14,13,19,23,23,24,""
13,20,18,30,14,24,24,17,22,18,49,21,6,4,4,10,5,14,8,13,12,18,15,17,9,""
14,24,24,26,39,28,31,36,27,19,18,16,18,7,7,1,7,2,6,1,4,2,3,1,2,""
15,16,11,26,22,27,27,20,34,20,15,10,3,8,9,9,7,8,10,4,8,12,21,20,26,""
16,23,24,25,19,32,29,20,21,11,16,13,8,18,5,10,7,10,7,7,16,21,15,23,20,""
17,22,32,29,23,28,26,31,32,20,22,13,8,12,8,12,9,8,13,12,12,16,27,26,30,""
18,31,25,30,34,29,25,23,25,29,25,15,16,15,10,12,12,6,8,11,20,15,34,33,19,""
19,21,23,26,19,22,23,28,22,26,14,15,8,6,11,5,3,3,8,4,15,24,18,38,27,""
20,23,33,29,25,22,12,25,29,19,21,28,13,10,11,6,12,16,13,6,14,20,26,24,34,""
21,39,32,27,39,40,31,24,33,22,19,14,15,16,14,8,8,11,8,15,17,8,27,19,23,""
22,23,26,22,24,27,24,26,20,21,11,16,6,2,4,5,3,5,10,4,10,12,20,20,25,""
23,24,28,36,27,27,29,38,22,27,28,12,12,11,10,4,6,18,10,10,22,23,19,25,21,""
24,35,19,26,26,26,31,28,21,-1,16,5,6,5,4,2,0,0,1,1,6,4,6,9,9,""
25,11,12,9,6,6,7,9,0,4,5,2,2,-1,12,15,22,16,16,23,34,26,25,43,34,""
26,35,46,37,48,43,37,48,25,37,29,13,24,27,11,11,17,16,11,11,10,19,40,35,37,""
27,37,38,41,41,43,44,27,24,20,23,14,24,15,12,7,6,8,8,13,14,18,32,37,31,""
28,34,32,54,37,38,44,37,31,18,19,22,17,12,13,10,7,5,11,19,29,32,36,35,41,""
29,53,45,43,46,38,43,47,19,36,23,23,18,14,14,13,10,13,34,16,20,19,25,34,51,""
30,43,44,48,46,33,38,41,44,30,14,12,16,17,6,9,8,11,34,13,13,21,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
