sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,38,-1,-1,51,-1,36,35,39,25,36,35,27,42,37,37,31,31,31,34,40,38,""
02,41,30,40,-1,48,26,33,38,41,43,25,24,39,35,31,33,31,32,41,28,28,38,32,27,""
03,42,48,34,49,67,46,30,28,43,53,36,47,35,36,34,49,31,35,43,29,41,41,42,36,""
04,67,52,41,34,58,50,-1,63,29,-1,72,38,-1,-1,-1,-1,50,26,-1,-1,-1,37,38,47,""
05,31,23,27,-1,64,22,46,36,32,33,38,24,22,35,34,35,47,23,36,30,32,25,29,32,""
06,39,38,37,47,30,51,38,35,-1,-1,56,41,38,47,43,27,36,35,34,27,22,21,23,38,""
07,25,31,47,34,36,31,25,30,34,32,32,27,36,31,28,25,-1,31,29,33,30,22,24,27,""
08,30,28,25,34,33,30,36,31,40,28,27,1,2,2,0,3,1,14,25,52,49,26,31,25,""
09,28,40,31,31,36,34,40,41,47,23,35,42,32,29,29,36,18,39,26,27,29,43,29,25,""
10,33,-1,-1,-1,-1,-1,-1,43,38,28,-1,-1,-1,36,28,24,32,24,25,36,27,28,29,29,""
11,32,32,30,33,31,58,-1,-1,-1,-1,31,32,24,36,30,19,33,22,26,28,28,-1,35,45,""
12,40,40,32,54,-1,46,30,41,33,32,29,43,30,28,28,39,-1,-1,35,-1,29,31,33,33,""
13,36,31,-1,-1,51,47,40,42,35,28,37,13,35,27,38,25,18,36,35,29,24,42,21,32,""
14,32,-1,43,29,49,20,40,32,36,33,29,37,30,25,33,31,-1,-1,-1,-1,-1,41,43,29,""
15,40,36,31,-1,35,38,38,37,11,-1,35,27,31,39,36,38,40,31,23,26,24,30,44,32,""
16,36,35,27,21,26,34,24,27,27,31,23,32,36,31,43,25,19,27,28,32,29,27,36,36,""
17,40,34,26,20,25,18,20,14,26,37,37,29,29,24,21,22,26,25,23,19,21,23,25,35,""
18,38,30,30,35,39,24,32,36,37,45,54,45,42,31,26,24,10,18,20,22,39,43,37,33,""
19,32,33,37,35,32,32,40,34,26,37,27,30,34,32,32,36,35,30,24,27,21,26,36,36,""
20,23,40,32,35,36,23,37,24,31,26,31,23,17,35,26,24,35,30,21,27,26,41,31,33,""
21,36,29,32,35,50,30,35,45,51,26,34,28,23,33,34,28,36,25,119,27,26,33,31,33,""
22,34,27,56,134,57,36,24,20,27,28,31,30,24,28,38,33,31,27,122,379,57,34,38,28,""
23,36,33,27,98,60,28,38,31,36,34,30,28,38,32,41,31,33,27,85,74,146,30,32,34,""
24,31,35,31,205,113,65,42,109,39,45,110,142,131,134,78,20,31,32,25,43,25,29,29,36,""
25,40,31,39,36,29,33,36,38,35,36,46,35,42,67,42,36,253,75,135,39,33,27,24,29,""
26,37,42,39,33,25,53,30,44,43,33,19,41,33,39,34,33,44,30,26,31,36,30,49,34,""
27,32,30,39,148,140,40,38,34,32,36,28,34,26,41,40,21,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
