sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,1,3,0,0,1,2,4,1,0,3,2,0,1,0,0,1,1,1,""
02,1,0,0,0,0,2,2,1,5,0,0,0,1,1,0,5,1,6,5,1,1,0,1,0,""
03,1,2,0,0,3,2,1,2,2,0,1,2,2,6,3,3,1,2,3,1,4,0,0,1,""
04,1,0,1,0,0,2,2,2,2,3,2,2,0,0,0,2,0,1,1,1,6,1,6,1,""
05,1,1,2,3,4,4,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,6,4,8,12,9,""
08,15,10,11,6,6,6,8,4,3,22,27,12,1,0,0,0,0,0,0,0,0,0,0,0,""
09,0,0,0,0,0,0,0,0,0,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,1,0,0,2,2,4,5,7,7,""
13,8,6,1,2,1,9,2,4,1,6,2,1,2,0,0,2,2,3,1,1,3,11,5,2,""
14,2,6,9,7,5,7,1,0,3,0,3,4,1,0,0,0,0,2,0,3,4,5,7,7,""
15,5,6,1,4,2,3,3,2,1,1,0,1,0,0,0,2,1,2,0,1,1,4,7,9,""
16,5,4,0,0,0,0,2,2,1,0,2,0,0,0,3,1,3,2,3,2,3,6,2,3,""
17,0,0,4,1,1,1,5,2,2,7,1,1,3,2,3,5,1,0,3,4,5,6,7,5,""
18,8,8,5,5,7,7,0,1,3,0,0,1,2,1,0,1,1,0,0,0,1,1,3,14,""
19,18,22,33,28,15,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,""
20,0,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,""
21,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
22,0,0,0,0,0,0,2,3,1,2,1,1,2,1,0,0,0,0,1,0,2,1,1,1,""
23,0,2,1,0,5,2,0,1,1,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,""
24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""
25,0,0,0,0,0,0,0,0,4,16,7,1,1,14,10,6,7,17,20,16,19,17,18,22,""
26,15,15,24,14,23,23,19,5,6,3,6,2,4,5,1,13,10,13,6,20,8,13,14,16,""
27,9,11,10,11,17,17,3,7,3,2,0,0,0,0,0,7,16,15,11,14,15,13,11,20,""
28,22,17,16,12,20,24,6,7,1,4,0,11,2,2,5,14,15,16,17,31,23,28,20,21,""
29,18,25,28,28,23,16,2,1,3,7,3,11,9,6,5,7,7,20,17,19,20,24,23,21,""
30,25,22,31,18,23,20,15,1,5,0,6,3,6,8,3,1,4,3,6,0,0,0,0,-1,""
