sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,20,18,27,40,31,25,26,22,22,11,15,18,12,25,20,20,7,12,13,12,9,9,19,""
02,8,21,19,30,36,28,26,38,21,27,21,10,23,27,30,20,15,24,16,13,13,8,15,14,""
03,10,22,21,26,22,30,33,27,19,21,20,27,23,20,20,30,20,20,9,12,11,17,15,15,""
04,13,18,34,24,39,28,37,31,23,12,27,28,116,18,10,17,75,12,6,10,2,12,10,10,""
05,9,12,16,29,41,25,29,19,18,18,15,12,20,18,17,29,18,13,12,11,12,15,8,12,""
06,10,16,19,15,24,25,20,25,18,12,19,20,18,24,30,21,22,12,10,10,3,10,12,17,""
07,6,10,22,12,14,24,17,31,20,14,15,18,17,19,16,14,15,13,8,8,7,18,11,8,""
08,8,18,26,18,31,21,28,10,10,13,13,10,30,20,28,13,15,14,20,15,20,15,7,16,""
09,14,18,25,25,36,30,24,31,17,14,26,22,29,21,15,7,14,12,17,10,10,24,16,12,""
10,12,17,25,33,28,37,27,25,26,23,20,26,23,26,20,18,15,19,10,9,10,4,17,16,""
11,16,23,19,17,23,29,22,25,30,23,26,19,18,24,26,30,12,22,9,13,8,15,14,10,""
12,13,23,24,31,31,30,14,12,21,22,16,20,13,13,21,14,15,9,9,13,20,12,15,8,""
13,8,12,15,16,21,20,21,21,15,15,13,11,21,30,24,23,12,15,7,10,11,11,14,14,""
14,9,20,19,32,29,24,27,23,19,20,19,25,21,28,18,20,16,14,19,15,20,16,20,12,""
15,13,20,36,34,31,33,39,27,24,5,12,14,23,16,17,23,12,12,6,12,10,5,12,11,""
16,10,8,20,23,23,36,33,26,19,31,22,25,20,31,20,20,26,21,15,10,10,14,15,6,""
17,16,17,24,35,33,33,25,21,31,21,28,18,21,20,15,38,13,11,8,8,11,17,14,14,""
18,10,12,27,29,30,28,29,28,21,24,11,17,30,25,20,16,15,10,14,9,14,15,8,13,""
19,14,14,26,34,34,23,33,24,20,25,12,26,24,28,19,24,21,22,15,9,12,11,8,10,""
20,23,29,25,26,30,30,39,36,23,25,26,25,28,27,22,25,25,11,12,16,16,12,13,18,""
21,13,21,22,46,34,31,27,30,29,20,22,18,29,18,24,31,20,22,17,15,19,10,13,4,""
22,9,18,26,30,34,33,27,27,26,28,24,17,18,24,28,17,16,12,8,10,15,35,10,13,""
23,18,16,23,34,42,39,22,34,28,28,19,26,29,32,43,18,19,20,13,12,10,10,25,18,""
24,12,20,27,32,29,35,28,26,18,12,21,29,34,32,27,20,15,9,11,10,15,17,15,14,""
25,16,21,35,35,25,34,41,29,19,19,28,30,19,27,29,32,16,13,15,46,19,20,13,14,""
26,16,9,39,41,39,40,34,35,26,30,35,18,54,36,18,38,15,14,11,14,14,14,18,18,""
27,14,32,33,41,40,32,40,21,23,26,20,23,23,35,31,31,20,23,14,18,14,23,15,16,""
28,13,22,23,39,31,35,28,38,27,25,25,21,37,37,31,34,13,16,18,8,15,14,9,14,""
29,26,22,26,33,27,49,47,35,30,22,38,29,42,44,33,46,25,21,23,12,15,43,63,24,""
30,18,18,26,42,49,53,25,41,37,38,39,32,39,32,30,21,21,17,19,14,15,33,20,19,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
