nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,24,27,34,28,27,16,19,19,12,13,18,10,16,10,14,9,12,14,22,25,19,18,14,""
02,30,27,25,27,26,12,15,20,18,19,14,23,13,13,7,9,11,14,10,15,19,24,24,14,""
03,25,24,21,29,15,19,28,13,8,21,12,14,11,20,12,10,13,10,16,14,17,18,16,19,""
04,26,15,22,26,28,17,16,23,17,16,13,15,8,16,11,11,11,10,13,17,11,21,12,10,""
05,19,21,22,34,20,21,18,16,21,19,11,13,10,10,9,15,6,17,11,9,21,23,15,11,""
06,17,22,20,24,30,31,25,20,17,22,20,18,12,7,11,8,13,15,11,17,22,18,15,23,""
07,22,28,33,33,30,17,23,5,10,12,12,19,9,12,10,14,12,11,11,16,22,20,19,19,""
08,25,27,25,24,32,29,20,18,16,19,8,14,13,8,10,13,11,15,11,18,22,14,11,11,""
09,17,17,36,21,23,23,17,13,17,16,14,-1,0,14,11,6,7,9,10,12,15,12,16,12,""
10,28,23,17,24,28,25,25,21,20,20,24,22,10,8,15,9,5,5,7,13,28,9,9,15,""
11,17,17,27,28,28,19,35,15,11,16,10,19,16,10,13,7,5,17,17,14,26,21,9,18,""
12,22,19,19,39,31,12,19,21,21,20,22,17,8,9,16,10,10,6,7,11,15,18,14,10,""
13,16,21,14,27,21,26,13,12,9,14,12,14,11,13,7,13,13,11,13,26,17,16,14,14,""
14,17,16,25,27,28,18,17,13,14,17,10,15,8,14,13,8,9,12,20,17,10,14,11,17,""
15,24,20,15,14,27,21,17,21,17,18,8,10,8,6,10,10,8,9,13,13,14,16,19,16,""
16,13,20,23,21,27,21,14,8,18,17,14,17,8,12,12,13,12,4,9,14,10,8,12,15,""
17,19,16,15,16,10,19,18,15,13,16,17,13,9,14,14,11,6,5,10,15,7,12,13,16,""
18,16,26,23,22,23,22,20,19,11,7,12,8,3,8,8,12,5,8,3,9,11,13,8,11,""
19,15,21,27,14,21,15,16,13,11,15,17,9,13,12,10,8,8,19,2,16,7,8,9,7,""
20,13,17,22,21,23,26,16,17,14,11,21,12,12,21,14,15,5,13,11,13,11,6,20,15,""
21,23,13,23,19,21,24,17,17,18,15,14,8,11,10,8,11,7,4,13,7,10,11,13,13,""
22,11,19,24,13,22,17,19,14,22,8,19,17,8,5,8,8,3,8,8,13,13,18,15,9,""
23,12,15,23,21,25,13,14,9,16,8,9,11,11,4,9,8,7,8,7,9,12,12,9,16,""
24,13,18,28,19,19,12,15,22,21,11,27,15,5,10,5,6,7,5,11,13,19,15,12,13,""
25,10,14,15,16,17,21,19,15,7,9,10,11,6,10,9,9,5,4,9,14,12,8,12,11,""
26,13,16,17,18,18,21,8,15,17,5,8,20,7,7,3,9,5,9,6,16,12,11,19,12,""
27,10,23,18,15,14,23,29,10,12,18,14,6,3,5,7,12,10,9,3,11,15,10,13,9,""
28,16,18,19,22,21,11,17,15,15,6,9,13,6,14,5,6,3,10,11,7,3,7,15,9,""
29,15,15,16,27,19,17,16,22,13,14,6,11,9,6,3,10,8,6,11,16,13,16,17,7,""
30,7,14,14,21,23,18,21,18,10,13,14,17,6,11,8,3,2,10,9,10,13,17,6,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
