nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,15,19,19,26,12,25,15,12,16,21,11,11,27,8,15,10,9,16,16,14,6,6,8,""
02,9,17,10,13,13,14,11,9,15,13,18,16,9,8,8,7,6,12,7,7,11,10,11,11,""
03,11,13,13,13,19,14,8,11,12,12,9,7,6,10,19,9,3,14,8,12,8,5,21,6,""
04,19,16,17,20,18,15,7,11,11,13,13,14,15,15,10,12,9,5,13,18,12,21,12,13,""
05,16,13,18,15,18,15,13,16,5,9,13,18,13,6,7,11,11,5,13,7,8,6,12,11,""
06,11,12,18,21,16,8,17,13,10,10,16,17,13,12,15,7,8,9,13,13,16,2,9,16,""
07,15,14,13,26,19,22,16,12,14,12,11,14,9,9,18,11,15,9,8,11,13,10,12,12,""
08,17,20,16,24,20,19,7,9,14,17,7,15,13,17,12,12,13,12,24,7,8,6,14,9,""
09,10,17,13,22,20,12,10,10,11,12,11,11,15,8,13,7,15,10,11,6,11,5,22,18,""
10,13,12,15,19,20,23,13,12,11,12,7,13,11,2,13,13,13,10,17,15,12,9,11,9,""
11,12,5,12,25,15,14,13,9,6,9,15,9,14,16,11,12,8,11,12,12,11,7,7,9,""
12,12,13,15,21,11,13,7,12,19,12,14,11,12,11,6,12,6,5,8,10,9,8,10,10,""
13,5,8,13,16,18,16,10,5,10,17,12,15,16,11,9,6,7,7,7,7,5,9,8,16,""
14,10,10,16,15,8,20,14,12,14,10,5,6,12,11,12,17,11,7,6,9,6,15,8,8,""
15,3,10,15,18,13,17,12,14,13,7,10,15,12,8,7,16,7,10,7,11,13,6,4,9,""
16,11,4,14,14,21,8,10,7,5,10,8,12,7,8,6,11,8,6,12,9,9,4,7,15,""
17,9,13,4,5,2,5,12,8,13,6,7,5,9,13,11,8,9,5,5,6,8,9,8,3,""
18,5,10,7,11,6,3,10,5,4,8,7,8,11,12,10,6,12,9,8,7,8,8,11,9,""
19,11,9,11,16,17,7,10,17,5,9,16,9,12,13,6,6,9,3,13,8,9,7,5,12,""
20,3,3,2,4,0,11,9,9,0,3,2,4,3,2,1,18,10,18,11,12,14,6,8,10,""
21,11,2,11,11,16,19,10,15,9,4,16,7,12,13,6,7,5,6,10,15,10,6,7,16,""
22,7,4,7,11,10,10,4,4,16,6,9,10,12,8,12,10,3,10,12,8,6,9,3,10,""
23,11,8,16,16,10,14,16,8,6,6,8,9,13,14,3,7,9,8,5,3,4,10,4,4,""
24,10,14,12,12,15,7,13,11,9,7,6,7,5,10,12,13,4,3,8,15,9,10,7,3,""
25,6,6,5,5,3,3,5,7,9,9,7,7,6,3,5,13,16,5,6,5,6,12,3,7,""
26,5,12,7,19,13,10,11,5,11,10,10,7,14,13,10,8,8,10,6,11,5,8,7,7,""
27,2,14,8,7,12,13,13,10,7,15,5,9,7,7,4,7,7,6,10,10,6,9,10,4,""
28,9,12,12,21,11,12,4,10,4,9,11,10,5,10,7,5,11,5,6,9,6,4,5,11,""
29,4,16,6,5,8,9,12,4,2,6,8,4,6,10,15,13,12,5,9,3,9,5,2,7,""
30,6,13,7,12,7,8,10,8,5,9,4,11,8,3,4,5,9,9,5,10,2,4,12,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
