nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,2,2,1,3,4,8,11,7,15,8,10,17,21,70,267,244,198,156,168,145,125,92,101,""
02,58,75,69,102,76,68,69,126,156,145,120,118,118,150,160,164,169,160,97,103,67,50,55,85,""
03,101,72,104,84,86,79,55,92,76,112,117,110,123,154,178,191,163,144,140,101,58,55,36,20,""
04,7,17,3,5,3,3,1,15,49,49,54,59,90,100,61,80,98,115,83,59,39,8,10,9,""
05,0,2,0,1,1,5,1,5,11,14,9,15,17,15,25,18,28,17,12,9,5,8,1,1,""
06,3,4,3,4,3,8,4,9,21,25,24,33,52,68,84,67,73,142,198,131,69,71,65,62,""
07,58,69,31,34,31,32,39,47,79,100,126,118,121,102,97,153,122,143,118,96,70,41,13,14,""
08,7,3,1,0,1,3,6,2,10,11,11,11,17,33,22,36,24,23,20,13,11,7,1,3,""
09,0,0,0,1,0,2,0,8,14,40,19,23,21,53,103,187,103,115,79,38,20,34,22,15,""
10,6,9,14,14,9,16,8,16,47,45,67,67,89,94,92,81,105,91,87,78,50,35,55,48,""
11,45,40,14,36,31,25,8,46,44,42,58,48,76,84,70,70,88,93,46,81,65,49,211,248,""
12,155,114,102,131,96,145,123,72,84,71,44,30,30,37,35,34,41,16,10,9,11,25,25,8,""
13,6,2,1,1,0,2,2,2,11,9,21,20,27,19,17,21,18,17,25,22,20,16,14,11,""
14,13,57,61,63,44,30,17,13,16,11,20,21,21,15,21,26,22,38,29,33,9,5,6,5,""
15,4,2,1,1,2,6,3,5,16,19,13,27,23,27,46,35,35,40,22,11,6,6,5,4,""
16,1,1,1,1,2,2,5,6,8,18,23,19,51,78,51,62,35,19,16,18,8,2,6,4,""
17,0,2,1,2,2,0,0,1,4,5,13,14,16,17,13,8,15,7,10,7,2,1,3,1,""
18,2,0,1,1,0,0,0,5,3,13,11,9,11,14,10,17,12,12,16,13,3,1,0,0,""
19,0,1,0,0,0,0,1,3,5,8,9,6,12,18,0,20,27,30,25,14,10,1,3,1,""
20,1,0,1,2,38,10,6,10,18,18,36,29,42,38,28,39,49,23,36,25,18,7,10,9,""
21,11,14,3,3,2,5,15,19,33,36,31,14,31,16,23,29,19,15,18,16,4,7,19,2,""
22,2,1,1,0,2,4,4,0,6,7,1,5,10,14,23,30,26,28,21,13,4,10,6,10,""
23,5,2,0,1,0,1,4,2,18,24,21,28,15,18,20,24,11,11,7,6,0,4,18,13,""
24,6,1,1,0,0,0,0,10,10,12,14,28,37,43,8,0,69,67,32,23,8,8,6,3,""
25,7,7,19,15,10,21,22,13,20,80,106,52,79,39,11,51,15,127,178,181,101,78,81,85,""
26,93,75,65,103,58,132,149,167,247,303,292,266,262,248,317,296,419,382,309,206,91,56,60,60,""
27,46,37,11,12,8,30,34,26,44,69,58,84,86,75,93,56,94,104,117,68,54,21,20,26,""
28,21,8,10,6,10,4,15,28,54,58,66,55,62,44,54,47,53,44,37,48,44,13,13,32,""
29,11,18,7,13,31,31,37,35,36,24,15,28,34,29,47,25,28,19,4,12,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
