nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,64,61,72,70,62,58,58,26,34,42,32,29,21,29,27,30,32,30,24,35,39,53,47,""
02,61,73,68,69,69,55,55,43,47,40,38,35,31,28,26,37,28,16,17,21,29,42,42,35,""
03,39,56,73,71,63,46,60,48,48,56,34,26,29,34,25,25,19,25,25,22,29,29,40,47,""
04,37,65,67,62,63,60,72,65,49,60,38,26,44,30,23,20,17,15,21,26,29,33,46,39,""
05,47,65,68,80,62,62,71,60,45,54,51,34,40,35,34,28,30,26,25,23,31,55,48,44,""
06,36,70,67,79,62,63,63,51,32,45,41,44,32,39,29,26,26,24,25,37,27,38,42,45,""
07,65,56,59,64,56,49,62,53,36,33,41,-1,32,26,18,15,12,26,22,29,29,34,-1,58,""
08,47,57,80,71,59,52,58,49,43,41,41,23,31,24,35,19,12,11,27,33,32,40,36,43,""
09,60,54,71,76,63,58,51,53,44,45,50,42,47,33,22,33,25,15,19,31,36,42,35,49,""
10,54,61,70,64,63,58,50,52,49,41,40,27,34,32,25,23,17,29,26,33,34,33,38,40,""
11,37,57,64,59,68,77,69,51,50,34,32,36,29,27,18,21,17,24,27,24,34,47,38,45,""
12,53,64,57,64,79,71,67,42,49,46,42,54,50,35,35,24,26,27,19,22,25,35,37,35,""
13,44,60,63,55,67,64,64,45,54,48,40,51,34,36,31,15,21,17,22,23,36,29,46,38,""
14,49,57,57,54,69,47,61,40,45,32,20,30,16,28,24,20,23,25,19,26,37,42,41,34,""
15,30,55,58,56,60,60,44,43,42,26,31,31,22,20,20,19,20,20,28,24,26,31,40,39,""
16,59,63,62,67,61,69,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,19,29,26,36,40,33,""
17,59,56,70,95,75,58,57,48,35,49,40,33,30,33,25,38,23,29,26,22,29,34,40,34,""
18,55,74,69,60,60,59,50,46,47,53,25,47,28,28,28,26,25,26,25,18,26,40,53,41,""
19,56,54,70,78,64,68,66,54,59,49,34,56,48,35,35,24,17,21,15,-1,31,40,33,39,""
20,45,64,60,65,55,53,50,42,35,46,49,35,26,21,28,31,23,19,29,32,28,27,37,31,""
21,58,64,72,61,67,64,48,51,37,26,37,26,24,22,23,22,21,22,17,33,28,28,25,41,""
22,62,62,62,72,91,87,65,61,43,48,31,33,30,26,35,21,22,16,22,31,29,50,45,54,""
23,45,55,62,69,85,57,59,56,52,40,45,33,28,33,26,24,21,22,27,28,34,42,30,39,""
24,37,62,59,78,69,54,58,47,48,44,43,39,38,34,27,33,26,24,25,33,45,31,42,44,""
25,37,62,57,69,45,59,47,61,45,53,47,42,35,35,26,31,27,25,25,39,47,45,32,41,""
26,49,65,57,47,87,75,61,52,35,44,45,38,26,31,17,22,18,12,20,23,30,35,34,34,""
27,64,53,48,65,63,56,51,43,42,38,38,33,47,44,31,19,25,27,21,25,32,50,42,47,""
28,37,43,57,74,71,75,57,45,41,28,30,28,38,29,22,20,20,24,22,21,30,35,47,31,""
29,48,57,59,68,64,67,70,61,49,48,34,30,29,34,28,23,21,23,25,29,43,39,48,39,""
30,54,54,66,63,72,67,57,49,35,50,35,36,29,35,42,25,31,22,21,27,39,42,42,53,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
