nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,25,15,13,12,6,7,5,7,6,9,10,17,31,30,18,18,31,28,20,29,19,21,17,""
02,18,23,21,19,19,9,11,5,3,14,11,25,27,34,38,25,25,20,25,18,26,27,24,24,""
03,21,24,20,14,3,12,9,9,6,9,14,10,19,32,38,32,21,18,21,21,22,21,22,21,""
04,23,22,15,13,10,8,6,6,14,4,12,13,15,21,20,34,22,19,31,20,37,21,18,29,""
05,27,19,23,14,10,13,7,8,4,7,11,14,29,36,34,35,27,29,28,34,23,43,26,33,""
06,29,22,22,6,8,8,9,8,6,8,9,13,27,24,33,16,23,20,24,29,21,29,31,21,""
07,27,23,14,19,17,17,8,4,8,6,14,22,27,33,33,27,23,20,32,28,20,26,14,24,""
08,21,23,24,15,14,7,13,8,6,9,14,17,27,36,36,19,23,22,36,20,21,21,20,18,""
09,15,20,15,19,20,16,6,3,4,8,10,9,25,30,37,18,25,20,17,25,20,21,23,22,""
10,21,17,21,13,14,13,12,8,5,2,7,15,18,21,34,18,17,23,30,14,19,20,16,23,""
11,16,23,27,13,7,12,15,8,4,5,14,16,26,35,25,27,16,17,24,28,18,31,24,31,""
12,25,27,24,17,15,17,7,6,7,7,14,12,23,33,35,22,20,21,21,25,14,20,37,27,""
13,20,19,14,20,9,4,7,6,9,6,8,16,21,33,31,23,20,23,25,24,18,22,19,20,""
14,20,26,9,15,24,10,17,16,10,8,8,18,17,32,26,26,20,21,11,21,15,31,19,24,""
15,19,22,17,16,13,14,9,6,3,8,12,12,29,30,25,14,27,24,26,24,22,32,27,31,""
16,26,23,21,20,16,15,7,7,5,10,6,8,20,22,32,28,23,16,26,15,14,18,20,23,""
17,24,23,12,21,12,9,14,5,7,7,7,15,23,25,18,24,7,16,16,25,32,20,24,31,""
18,21,18,21,15,18,15,9,7,4,6,10,17,15,26,35,19,17,20,20,20,29,30,24,21,""
19,23,21,17,15,22,10,10,13,2,6,5,16,16,21,20,19,15,15,31,26,30,21,23,27,""
20,22,22,15,30,12,13,9,5,8,11,13,15,22,25,31,26,19,25,22,27,29,26,36,28,""
21,19,19,19,21,12,12,4,4,8,6,11,18,15,20,30,20,17,17,20,25,25,30,24,21,""
22,22,21,23,21,13,16,10,14,5,8,10,12,17,21,26,23,17,26,27,22,26,32,31,28,""
23,31,25,24,15,10,13,9,11,12,6,13,16,18,23,22,17,22,24,24,20,30,24,26,27,""
24,26,21,19,16,11,9,13,8,8,8,16,10,17,21,15,32,19,20,19,29,35,27,30,36,""
25,29,24,17,18,13,9,4,4,3,10,10,15,5,24,20,20,19,22,15,24,24,26,32,20,""
26,23,17,29,11,15,6,7,8,8,7,6,18,23,25,19,33,19,24,22,20,20,33,21,22,""
27,23,13,-1,-1,9,7,8,10,4,8,8,13,16,22,23,33,18,20,29,26,32,36,41,31,""
28,23,30,13,15,6,4,2,7,3,10,8,10,24,27,25,30,25,32,21,21,33,28,34,38,""
29,25,20,17,10,10,7,7,8,3,10,6,14,17,21,40,21,22,29,23,16,35,25,30,25,""
30,23,37,15,14,13,12,8,8,8,0,9,10,19,24,34,24,25,24,23,32,25,29,33,113,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
