nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,55,56,75,61,70,55,45,56,57,56,51,34,23,12,17,8,44,49,35,29,32,39,45,34,""
02,30,35,55,49,60,67,43,44,47,43,45,24,8,-1,-1,-1,-1,7,26,37,40,31,46,28,""
03,27,26,35,44,50,42,38,31,29,39,38,27,79,30,29,20,20,14,33,22,28,32,33,39,""
04,33,39,53,49,68,48,55,50,57,42,44,22,9,15,9,5,8,14,9,18,15,26,22,17,""
05,21,24,24,37,25,37,25,37,21,22,34,24,17,8,11,12,15,19,16,24,34,43,43,37,""
06,28,31,43,53,47,47,50,38,39,49,23,19,10,30,6,4,15,9,16,30,28,29,38,37,""
07,27,35,30,51,61,38,39,37,48,44,52,29,45,21,29,35,32,21,37,36,62,50,41,42,""
08,45,52,72,76,78,85,86,93,60,30,30,21,13,16,11,27,16,19,20,25,17,29,29,28,""
09,33,47,53,56,73,52,76,52,30,39,34,21,25,16,16,16,14,22,17,26,45,39,46,47,""
10,46,56,40,56,62,53,51,50,37,43,56,33,9,14,8,9,12,10,29,25,29,30,34,45,""
11,31,39,58,78,56,38,37,37,33,30,25,26,29,21,31,15,20,16,19,23,26,25,21,32,""
12,24,26,31,56,61,57,51,58,39,27,26,23,15,16,20,18,16,12,18,6,24,35,41,34,""
13,37,41,43,58,63,92,115,75,87,80,139,156,150,27,5,11,16,10,8,12,13,19,19,18,""
14,18,26,36,43,27,22,20,24,33,26,22,14,22,16,18,14,14,32,27,25,20,24,25,20,""
15,31,20,30,33,43,31,36,25,28,39,35,19,15,26,27,15,12,8,19,15,32,17,28,22,""
16,25,25,33,29,35,37,26,31,31,19,22,15,22,15,11,13,12,19,37,41,44,45,44,32,""
17,34,37,34,43,47,55,48,35,38,42,43,34,20,52,37,24,24,24,28,23,39,31,45,31,""
18,28,42,52,47,56,63,62,50,55,54,44,35,32,42,37,35,20,24,34,22,24,34,35,41,""
19,38,30,47,38,58,38,39,43,51,64,62,37,23,30,21,17,-1,7,21,22,24,24,21,30,""
20,32,27,52,44,48,50,40,47,40,51,52,41,29,48,32,44,23,19,18,29,29,35,37,40,""
21,50,40,49,49,58,54,34,55,32,53,36,47,37,30,40,30,27,24,37,40,34,36,48,39,""
22,36,39,68,63,56,55,67,67,71,63,60,46,69,56,53,35,35,20,22,23,34,31,29,28,""
23,22,31,33,31,45,36,34,40,27,36,35,47,25,28,25,21,35,15,21,27,25,27,26,18,""
24,37,19,24,31,44,45,35,35,61,37,31,29,35,26,27,26,25,26,30,22,28,31,14,12,""
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
26,20,14,30,37,30,25,43,31,25,26,36,27,34,23,13,14,14,12,18,17,30,21,27,30,""
27,26,21,27,41,44,29,37,42,45,43,38,40,23,42,21,17,22,20,15,27,27,36,20,30,""
28,22,27,34,55,55,43,33,38,52,47,33,30,28,34,29,19,15,25,26,31,29,30,32,30,""
29,24,22,38,42,51,49,49,48,27,44,25,25,23,46,13,17,13,22,19,23,27,35,42,20,""
30,37,43,38,42,47,37,42,35,35,40,39,45,48,35,29,27,34,25,29,25,33,38,30,43,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
