feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,4,6,9,6,19,18,21,20,15,12,25,14,20,35,18,24,33,20,20,19,10,6,8,""
02,10,6,7,8,10,24,17,30,19,19,22,22,17,16,25,23,25,23,24,21,15,7,8,8,""
03,4,8,5,7,5,16,17,19,13,26,25,32,29,25,36,21,14,15,9,13,6,7,2,10,""
04,5,9,8,14,18,18,23,29,16,21,35,20,16,25,28,18,10,23,20,15,11,16,7,11,""
05,7,6,8,13,11,18,18,24,24,16,21,9,12,16,25,18,7,8,21,13,16,9,6,10,""
06,7,4,7,6,20,20,14,11,23,24,18,23,17,30,22,12,22,24,16,14,17,12,5,3,""
07,6,6,8,12,10,9,23,18,21,30,17,13,17,29,23,10,7,9,7,10,13,12,8,13,""
08,5,7,4,5,6,9,19,14,9,12,15,16,16,12,17,15,14,11,20,10,11,8,4,8,""
09,11,7,6,5,8,13,7,8,14,17,14,12,20,14,25,15,11,16,9,9,8,12,6,1,""
10,5,5,6,7,13,19,19,13,19,12,25,29,28,29,24,20,23,14,11,3,12,14,10,14,""
11,5,4,7,8,13,11,12,18,13,24,23,16,12,18,27,20,24,25,13,17,13,7,6,3,""
12,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,13,10,10,15,11,2,4,3,8,3,""
13,6,2,6,5,22,12,9,12,6,17,-1,-1,-1,-1,17,13,14,12,15,6,13,14,30,10,""
14,9,5,7,7,8,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,15,8,6,7,""
15,1,5,1,4,14,12,17,15,13,11,14,11,15,18,11,18,15,11,8,17,15,10,6,5,""
16,4,6,5,7,12,8,3,6,13,16,14,13,8,12,18,22,23,17,19,12,10,11,6,4,""
17,6,5,5,7,8,12,3,15,18,-1,-1,-1,-1,22,11,17,15,17,20,15,14,4,5,10,""
18,1,7,3,10,13,8,10,12,15,17,11,14,8,12,13,15,13,15,11,9,5,5,4,1,""
19,4,2,6,4,14,5,12,15,17,18,22,16,15,20,20,20,19,15,26,23,12,11,4,7,""
20,5,5,8,9,3,7,10,15,3,14,10,18,13,15,20,20,12,17,15,16,24,7,3,3,""
21,4,10,6,10,13,14,12,15,14,25,13,21,16,19,19,23,24,20,17,13,11,5,10,2,""
22,3,8,7,6,12,8,15,16,11,22,18,17,17,16,19,24,24,31,22,18,12,13,6,3,""
23,4,8,6,10,6,15,12,18,13,19,12,11,23,21,18,23,19,13,21,16,10,7,7,8,""
24,8,3,6,11,7,10,10,12,20,19,13,16,24,18,25,30,24,11,12,12,12,7,9,6,""
25,8,6,4,6,6,10,13,18,6,13,19,18,18,15,16,19,16,10,14,12,11,9,10,4,""
26,13,10,4,11,5,8,12,11,17,15,14,18,12,14,14,10,17,19,10,15,16,1,6,10,""
27,0,2,1,10,8,11,13,16,14,13,11,14,16,13,14,15,10,5,7,10,8,5,-1,-1,""
28,5,6,4,10,11,17,16,11,12,10,14,9,19,14,16,22,21,10,22,23,9,5,4,6,""
29,1,5,8,11,8,7,12,13,12,14,16,20,11,11,10,6,9,8,8,14,8,8,6,5,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
