feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,118,87,76,92,106,61,67,71,60,67,77,77,69,51,50,38,31,20,22,30,36,48,72,75,""
02,79,83,95,87,92,61,69,61,85,71,77,65,66,57,46,34,31,25,25,24,44,51,75,75,""
03,71,76,92,-1,89,70,65,64,67,88,74,65,72,66,38,36,22,24,27,24,39,43,74,81,""
04,73,56,73,93,90,66,61,82,72,75,78,84,60,61,45,41,28,28,28,27,44,56,90,75,""
05,76,57,83,89,93,60,80,70,71,75,88,64,69,64,53,28,27,26,28,31,38,-1,72,75,""
06,74,86,78,103,105,52,54,69,77,84,87,85,68,52,58,48,49,38,28,34,47,51,87,80,""
07,72,57,88,94,83,-1,-1,-1,-1,-1,-1,-1,-1,71,65,62,47,36,45,40,58,63,77,78,""
08,72,74,90,97,96,59,61,83,72,75,70,70,65,50,63,45,28,28,32,34,34,43,68,76,""
09,62,82,97,97,66,67,73,76,71,86,72,69,59,56,57,34,20,12,30,23,47,47,89,59,""
10,94,75,77,97,66,58,57,68,59,71,80,62,52,61,57,39,31,31,35,29,18,42,63,64,""
11,62,75,89,76,83,65,52,68,65,69,67,61,67,66,42,44,26,29,23,34,31,68,68,86,""
12,55,60,89,90,93,63,71,74,82,85,97,83,68,49,69,40,50,20,30,36,43,58,81,74,""
13,72,64,87,76,97,65,64,66,74,79,96,81,71,59,50,37,94,69,24,50,50,57,64,68,""
14,85,84,64,89,75,90,110,103,122,114,113,127,101,78,78,59,57,42,37,38,45,65,84,80,""
15,87,89,85,87,75,40,56,58,79,74,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,37,26,25,26,28,40,42,58,-1,""
17,79,84,-1,-1,84,46,56,72,67,92,71,64,72,87,63,58,28,38,30,36,26,47,57,78,""
18,83,68,88,91,93,62,57,57,82,71,74,80,53,56,57,29,29,27,30,35,45,52,58,77,""
19,75,55,80,94,75,73,73,68,67,83,85,63,64,59,51,36,26,26,30,25,46,57,78,82,""
20,59,55,81,80,-1,66,68,63,78,83,87,82,60,60,46,36,28,27,21,30,42,57,60,73,""
21,74,69,99,-1,85,80,-1,78,122,104,112,114,-1,82,63,68,36,23,32,39,43,64,72,-1,""
22,-1,69,95,89,82,53,77,65,-1,71,81,73,83,60,57,42,36,31,28,37,30,69,73,73,""
23,-1,56,74,85,74,71,58,82,68,89,87,55,58,70,43,46,47,28,22,18,40,52,68,77,""
24,88,65,75,98,89,44,55,74,64,71,67,59,66,-1,48,53,35,26,26,36,24,54,77,60,""
25,84,75,80,92,98,47,77,67,68,73,62,49,65,60,47,41,20,33,23,28,37,62,67,65,""
26,67,58,63,76,74,59,68,62,75,53,140,53,50,51,37,35,28,19,15,25,38,61,76,78,""
27,62,73,70,66,70,73,73,74,80,84,94,77,84,81,64,41,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,72,61,69,46,53,31,26,29,24,44,58,67,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
