feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,4,4,6,10,14,12,20,20,22,18,17,14,26,14,23,21,15,28,11,13,7,8,5,""
02,12,6,11,3,14,19,25,32,17,16,15,17,32,28,15,15,18,19,19,11,9,10,10,7,""
03,6,8,11,4,12,12,12,19,24,17,20,17,15,16,30,15,19,20,13,5,17,6,7,6,""
04,2,5,5,6,12,14,11,19,19,17,16,20,22,22,10,22,20,18,21,16,11,11,12,4,""
05,8,4,4,10,11,11,12,20,16,19,21,21,14,22,17,16,22,19,11,8,7,10,12,5,""
06,3,3,9,8,8,8,19,14,19,24,20,19,18,27,20,18,20,8,17,7,10,9,5,7,""
07,10,5,3,7,9,19,20,10,23,23,19,18,20,10,16,10,20,17,17,8,12,8,6,4,""
08,5,0,4,5,11,11,12,19,18,22,17,18,18,22,21,20,17,15,17,12,7,8,4,4,""
09,4,2,8,8,9,7,12,20,21,8,14,15,13,19,13,19,13,20,16,12,12,10,9,8,""
10,3,6,6,6,11,16,18,14,13,20,19,17,24,21,17,17,17,20,8,7,11,9,6,5,""
11,2,4,2,5,9,8,14,20,17,19,18,17,13,14,13,12,16,21,14,13,4,12,6,5,""
12,6,5,5,6,7,12,15,17,12,14,14,18,22,15,17,15,9,18,10,10,11,8,5,8,""
13,4,6,8,11,6,10,10,16,18,14,15,18,26,14,14,15,12,16,17,16,9,9,7,1,""
14,3,10,5,5,8,7,19,16,20,11,16,30,16,17,12,21,12,14,12,8,10,10,8,7,""
15,4,5,4,8,6,13,11,18,18,14,28,16,20,17,19,15,13,28,9,18,13,8,8,7,""
16,5,4,7,10,8,8,7,14,16,19,19,24,15,13,11,16,19,3,3,2,6,10,7,2,""
17,5,5,2,6,7,14,17,16,16,22,14,17,14,9,16,18,19,10,7,11,10,11,10,2,""
18,6,7,7,7,4,20,18,17,17,17,16,18,13,11,17,18,18,14,23,13,12,12,7,5,""
19,8,4,5,6,11,13,9,12,19,17,18,7,14,11,15,25,10,11,13,17,9,10,7,7,""
20,2,3,6,8,10,13,9,17,21,14,18,18,18,21,17,23,12,16,17,12,3,14,6,5,""
21,6,4,7,8,6,9,28,20,19,16,24,20,21,17,21,15,16,13,13,9,15,9,5,5,""
22,5,1,2,9,3,10,9,13,24,26,22,16,17,19,16,20,23,14,14,14,4,8,5,10,""
23,4,3,5,11,13,5,20,12,21,21,21,17,28,19,12,17,18,22,12,13,11,10,7,5,""
24,7,7,2,6,13,10,28,18,24,18,15,23,18,20,9,25,17,14,12,3,7,7,8,5,""
25,8,7,4,1,17,13,19,27,23,24,25,19,15,21,12,24,15,14,16,10,11,12,12,2,""
26,8,3,8,7,8,12,17,20,26,17,19,20,14,17,20,17,15,22,22,3,5,9,6,10,""
27,5,2,4,10,5,16,16,13,17,11,17,16,28,24,18,21,20,15,6,8,11,8,9,6,""
28,3,6,5,10,9,7,18,22,24,26,25,24,15,19,11,22,15,13,13,13,16,15,13,9,""
29,7,6,5,9,20,10,16,13,19,18,25,16,19,15,21,19,17,13,18,22,14,12,6,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
