feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,31,37,32,35,42,26,22,37,43,32,40,36,23,15,12,12,22,14,22,16,16,16,17,""
02,29,29,36,42,35,34,38,39,34,35,19,22,21,16,15,13,15,18,8,20,18,14,11,29,""
03,42,35,43,24,24,35,26,36,30,27,26,26,52,28,18,26,16,37,30,13,15,23,16,22,""
04,30,46,54,52,39,56,41,46,57,55,40,52,39,36,27,19,37,36,42,14,29,47,31,53,""
05,37,51,41,40,38,47,35,46,33,36,35,32,18,23,19,27,20,18,26,28,20,27,26,44,""
06,59,46,52,52,53,43,55,61,56,56,82,116,51,33,32,17,17,20,25,33,32,27,23,22,""
07,34,32,46,32,28,36,54,46,50,38,40,68,23,25,16,16,18,14,33,20,31,28,21,28,""
08,41,45,62,47,36,30,38,33,31,35,26,28,41,34,23,19,14,17,13,13,13,13,12,17,""
09,29,27,28,27,32,22,18,25,25,30,28,16,108,51,22,14,13,12,7,14,28,27,26,28,""
10,34,41,57,68,83,94,51,32,46,31,29,16,20,28,28,12,10,7,12,14,12,11,15,15,""
11,27,38,38,44,37,21,33,41,31,25,30,27,21,15,13,11,16,10,16,12,19,23,22,48,""
12,56,48,53,61,50,48,51,37,34,33,34,26,24,21,11,9,18,12,9,15,14,16,27,18,""
13,16,42,23,54,49,46,36,32,50,26,36,34,29,22,18,15,19,16,17,17,28,29,28,30,""
14,42,35,38,53,59,56,42,40,40,25,44,36,19,12,18,14,8,16,14,10,17,21,24,15,""
15,22,22,28,30,24,31,34,30,43,21,31,26,26,21,22,20,22,30,8,13,13,19,14,36,""
16,34,31,44,25,30,27,27,12,35,29,44,36,25,24,19,14,29,12,128,27,3,6,6,11,""
17,13,20,29,23,29,46,19,13,19,14,15,14,14,9,3,5,6,8,5,8,9,10,9,9,""
18,16,21,18,18,14,19,8,14,8,13,12,11,11,7,9,8,12,5,8,12,32,28,23,36,""
19,48,34,39,47,65,57,35,43,34,26,29,25,20,13,16,20,19,26,23,19,22,26,19,29,""
20,37,51,46,54,50,21,31,36,43,21,35,32,33,40,19,9,10,9,17,13,18,33,9,19,""
21,24,39,34,31,28,22,42,33,37,19,41,32,20,13,23,15,17,11,10,19,13,13,15,21,""
22,27,25,28,31,35,34,34,26,31,44,35,32,25,22,11,9,4,8,25,9,14,15,20,22,""
23,27,25,28,24,27,17,32,23,18,23,22,20,20,19,16,13,6,4,11,11,9,16,12,28,""
24,36,34,25,36,33,40,27,23,23,20,24,31,29,23,22,16,11,138,174,18,9,18,15,17,""
25,18,16,28,27,34,29,26,31,15,38,28,22,14,17,10,9,10,9,15,11,7,16,17,23,""
26,29,22,21,37,23,23,15,20,22,19,25,20,9,14,15,22,16,18,7,10,13,15,17,16,""
27,15,15,25,20,19,26,19,24,28,25,29,25,19,11,15,11,5,14,14,22,16,13,10,20,""
28,26,23,32,29,34,26,23,22,37,27,27,25,19,29,25,11,10,16,12,14,17,21,15,18,""
29,19,23,35,33,61,29,33,32,33,22,23,25,23,21,15,12,8,18,1,13,20,25,37,33,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
