feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,36,28,37,46,34,41,50,41,59,34,45,20,9,17,7,6,7,7,1,8,9,14,16,""
02,10,11,12,23,29,19,15,22,21,15,11,16,10,8,4,10,7,37,49,30,53,69,52,22,""
03,33,25,30,52,41,56,43,56,58,31,18,11,14,16,15,8,12,4,7,6,10,12,10,19,""
04,23,25,17,23,36,16,20,19,20,18,26,22,16,21,15,10,4,10,10,5,12,11,17,7,""
05,18,16,17,18,29,29,23,28,18,14,25,20,15,17,17,17,8,6,9,9,8,12,12,16,""
06,6,18,12,24,26,28,39,33,51,74,47,13,6,15,9,8,10,8,1,4,5,22,23,17,""
07,19,27,34,31,37,37,27,30,35,33,11,10,15,8,10,12,9,12,16,16,11,21,37,31,""
08,29,31,30,31,53,38,37,28,50,47,44,51,36,28,21,17,8,19,14,17,16,20,24,36,""
09,24,20,21,22,37,36,33,32,59,45,33,48,32,55,20,12,10,14,15,16,16,18,26,30,""
10,24,26,30,43,35,36,42,38,36,40,40,43,29,27,23,26,12,13,20,11,22,27,21,25,""
11,30,35,37,34,37,33,38,36,48,48,28,31,35,30,27,16,15,17,11,20,18,16,20,24,""
12,23,24,21,35,36,43,52,40,42,35,49,39,43,33,17,35,22,13,15,46,21,28,64,63,""
13,40,30,33,165,166,139,44,46,91,124,95,99,137,248,245,344,103,255,164,78,83,99,235,318,""
14,279,211,317,259,292,182,122,138,163,262,285,260,333,305,348,354,126,111,171,346,276,122,100,102,""
15,173,238,240,296,322,401,424,512,493,394,385,398,424,441,472,341,322,168,7,8,4,7,13,10,""
16,11,12,17,24,16,17,22,19,15,31,29,18,24,24,17,11,6,15,6,6,7,8,15,6,""
17,15,13,11,15,26,23,21,19,27,20,12,23,22,13,8,7,8,11,2,13,4,10,8,24,""
18,7,13,17,18,19,22,22,24,23,25,34,22,26,15,15,15,11,7,4,9,11,8,8,16,""
19,18,18,10,16,23,19,25,18,26,48,34,24,26,26,14,11,3,10,12,8,10,18,19,9,""
20,19,16,30,26,34,20,33,24,21,33,19,24,23,14,12,10,8,9,9,10,13,13,13,17,""
21,18,21,22,22,24,15,32,30,16,27,28,20,22,18,15,10,4,11,5,11,11,12,16,10,""
22,20,20,22,18,24,20,17,23,15,24,25,23,20,16,11,14,6,6,1,4,8,9,10,13,""
23,11,11,17,16,16,26,12,16,17,25,27,35,14,22,14,6,4,7,4,10,10,11,15,13,""
24,18,20,24,15,25,24,26,31,27,17,25,14,22,21,22,12,9,9,10,15,7,14,11,19,""
25,14,21,14,24,18,24,31,19,26,17,13,24,13,13,8,8,10,6,7,5,4,12,8,15,""
26,13,8,14,16,16,16,14,17,20,22,23,15,19,13,6,8,9,10,5,8,7,11,12,14,""
27,13,6,17,25,29,16,21,21,23,19,21,29,14,17,8,9,5,8,7,5,6,4,13,7,""
28,9,14,14,18,21,32,19,26,18,24,30,22,11,18,16,5,4,2,8,5,12,14,14,15,""
29,12,18,12,10,11,10,17,12,6,13,6,11,7,5,10,4,1,3,4,3,6,8,6,8,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
