feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,38,36,27,25,39,45,43,28,44,43,46,48,55,30,33,38,16,27,34,39,19,17,23,28,""
02,19,21,26,28,32,27,41,35,31,42,66,68,52,44,28,21,23,24,8,15,29,24,33,38,""
03,51,33,49,41,31,19,40,31,28,29,28,51,42,33,30,19,23,9,16,21,17,23,24,43,""
04,37,25,26,28,34,21,36,33,41,49,51,66,55,30,31,27,22,22,16,18,23,23,28,49,""
05,39,38,34,32,34,35,31,42,56,61,66,92,70,40,28,38,19,13,17,15,36,16,26,34,""
06,49,28,40,37,19,22,35,29,42,38,41,57,50,23,31,19,13,8,9,9,27,17,28,43,""
07,31,27,30,30,30,43,15,39,30,51,47,35,49,36,29,32,25,12,22,21,39,30,24,57,""
08,55,45,34,40,33,34,36,47,46,63,58,67,56,31,35,19,31,14,18,13,25,24,32,28,""
09,44,35,32,26,27,42,31,34,29,18,49,50,43,19,22,21,21,20,18,14,26,16,32,36,""
10,38,34,41,30,30,37,39,25,24,40,40,61,55,44,46,28,9,10,5,12,20,27,28,38,""
11,27,27,25,22,26,37,33,27,26,46,45,37,31,32,21,20,30,22,20,21,21,19,17,43,""
12,28,33,33,43,44,41,28,40,49,48,59,63,61,39,36,43,20,13,7,9,22,17,25,45,""
13,25,34,31,40,38,47,36,35,48,42,63,45,47,44,32,30,11,15,14,4,22,20,37,24,""
14,33,47,35,30,25,37,28,32,30,51,47,61,72,37,24,33,22,28,7,15,23,18,33,31,""
15,43,36,27,26,31,42,35,36,37,53,48,48,48,40,33,31,22,23,13,20,20,33,23,30,""
16,56,31,35,33,40,27,43,41,46,59,44,61,75,40,34,37,27,22,15,23,27,28,41,41,""
17,38,58,46,31,24,40,34,30,10,18,25,68,72,32,47,36,22,25,19,20,23,36,27,48,""
18,38,36,34,34,42,51,38,35,45,55,62,63,71,35,37,33,20,29,38,13,22,30,41,44,""
19,50,44,45,31,39,32,44,23,22,46,76,66,62,35,53,57,18,22,35,12,26,22,28,36,""
20,38,40,49,33,42,47,32,42,38,47,54,68,52,52,40,52,28,17,6,15,17,23,24,23,""
21,37,38,29,26,26,29,22,46,25,34,58,71,59,27,43,18,10,9,11,26,19,18,25,33,""
22,45,32,24,31,29,32,31,34,34,63,48,75,49,40,20,22,32,19,18,6,19,24,23,35,""
23,25,30,24,26,21,25,28,24,33,37,48,43,46,33,37,22,21,13,13,15,17,26,17,34,""
24,28,22,23,35,25,22,25,23,28,50,49,56,53,19,40,17,11,24,6,6,25,23,19,41,""
25,36,27,26,22,17,28,24,45,34,40,45,76,56,34,37,23,25,12,9,8,22,21,23,22,""
26,28,37,30,24,27,58,44,67,24,43,42,67,65,39,35,23,18,22,11,14,20,23,21,30,""
27,19,21,29,15,19,34,18,25,37,36,38,48,40,34,29,39,24,7,13,13,15,18,18,35,""
28,27,25,13,23,27,26,18,29,30,23,46,44,37,30,15,19,14,9,6,11,16,27,24,22,""
29,22,30,34,41,26,31,35,36,38,44,49,64,55,46,26,36,22,11,10,16,14,60,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]fjf,"pkhIndh`e'jfd"
