feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,3,2,1,6,1,6,5,6,5,3,3,4,3,1,0,0,1,0,0,0,1,2,1,""
02,2,4,2,1,4,2,4,2,4,5,2,0,4,1,1,0,0,0,1,0,1,3,1,1,""
03,3,1,6,6,2,6,3,8,2,2,3,1,3,1,1,1,1,0,0,0,2,2,4,3,""
04,2,1,6,2,8,4,4,6,3,5,2,2,3,4,0,0,0,3,0,1,2,1,3,1,""
05,5,3,2,6,5,6,9,2,3,3,7,8,3,1,1,1,2,1,2,1,1,1,2,4,""
06,6,1,3,6,2,2,2,2,1,1,1,7,3,1,1,0,0,0,1,3,1,2,0,3,""
07,2,2,1,4,2,4,3,5,2,3,2,3,1,2,1,0,1,1,2,1,0,0,4,3,""
08,3,5,3,2,1,1,2,2,1,4,5,0,2,1,3,3,0,2,1,3,1,3,0,4,""
09,4,6,10,2,2,2,2,2,6,2,1,3,2,2,1,0,1,1,0,2,0,1,3,2,""
10,2,1,2,1,3,4,3,1,0,3,1,1,1,3,1,1,0,0,0,1,0,1,2,2,""
11,1,0,1,0,1,5,0,0,1,0,1,0,6,0,0,2,0,2,1,0,2,2,0,2,""
12,1,2,3,1,0,2,4,4,4,2,3,1,1,0,3,3,1,0,1,1,0,2,3,2,""
13,0,2,2,5,6,2,3,4,5,5,1,2,1,1,0,0,0,0,1,0,0,1,2,2,""
14,2,4,2,2,2,3,2,3,2,1,7,2,4,0,1,0,0,0,0,1,2,1,0,0,""
15,2,1,7,3,7,6,2,6,1,1,3,4,0,0,0,0,0,0,2,1,1,2,2,1,""
16,6,2,3,6,5,5,0,3,7,3,5,2,0,3,1,2,1,0,0,1,0,4,6,2,""
17,2,3,4,4,4,4,1,3,1,4,2,0,0,3,1,1,0,0,1,1,1,0,4,2,""
18,3,0,0,1,3,3,6,2,1,0,1,2,1,1,1,0,0,0,0,3,1,0,1,3,""
19,3,4,4,1,2,3,2,1,4,2,2,3,1,1,2,0,2,3,0,1,3,1,2,3,""
20,2,3,3,3,3,4,1,1,1,2,3,5,1,2,1,0,1,1,0,0,0,1,1,5,""
21,2,5,1,3,2,4,5,3,2,1,2,1,1,0,0,1,0,1,2,1,0,1,1,2,""
22,5,1,2,0,4,3,0,0,2,2,2,2,2,1,2,0,0,0,0,0,1,1,3,2,""
23,2,2,4,2,0,2,1,0,4,1,5,2,3,1,2,0,1,0,4,0,0,2,2,3,""
24,6,3,4,2,3,6,3,2,4,1,4,3,1,3,2,1,0,1,0,0,2,1,0,1,""
25,2,2,5,2,1,4,7,3,1,6,4,1,1,2,0,2,2,0,0,1,2,1,3,2,""
26,2,1,4,1,5,5,4,3,6,4,1,1,1,0,0,3,0,0,0,0,1,1,1,1,""
27,4,5,2,4,1,3,1,0,4,5,1,2,3,1,1,0,1,0,2,2,1,3,1,0,""
28,3,0,3,4,5,5,4,4,1,0,1,3,1,0,1,2,3,0,0,0,2,1,3,0,""
29,1,5,2,1,7,2,6,2,1,0,0,1,2,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
