feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,28,26,35,47,56,35,46,67,74,77,64,60,66,46,55,46,42,42,46,36,42,27,28,""
02,23,39,23,46,47,43,81,77,90,86,75,77,86,74,81,54,59,54,60,59,45,33,28,25,""
03,24,30,25,47,44,52,62,87,108,82,77,79,64,57,76,60,55,48,40,39,35,30,22,30,""
04,32,24,30,27,30,43,57,76,90,93,73,64,71,62,55,61,62,53,44,48,37,27,28,24,""
05,25,20,28,32,50,45,46,77,89,61,59,35,74,61,49,44,61,44,49,39,29,37,23,16,""
06,20,16,35,51,39,26,32,40,29,55,64,83,77,88,41,68,70,61,40,45,28,27,20,13,""
07,17,35,35,19,42,54,71,69,38,42,77,64,49,60,57,54,49,45,37,35,50,32,31,20,""
08,29,29,24,25,26,39,45,45,63,56,82,67,69,64,48,47,56,44,70,42,46,41,21,19,""
09,28,29,22,38,32,41,59,79,68,82,52,53,58,58,51,52,46,48,61,84,33,35,26,24,""
10,25,31,27,35,35,56,47,69,75,52,31,55,64,67,65,47,47,38,32,41,31,31,34,30,""
11,25,29,21,27,44,43,51,63,89,73,57,28,26,48,56,41,50,29,51,39,38,33,18,15,""
12,21,23,29,26,35,51,46,44,32,27,47,21,57,55,47,49,69,59,61,37,49,44,19,26,""
13,23,38,32,40,48,36,53,42,53,21,36,62,61,45,39,49,42,19,18,27,23,26,31,18,""
14,20,18,31,30,28,40,50,47,56,21,16,33,41,38,49,41,44,31,23,26,37,24,15,18,""
15,12,7,23,36,27,36,33,47,50,88,47,34,49,55,57,48,27,31,41,27,30,23,26,19,""
16,19,18,20,31,39,44,40,72,77,62,51,45,23,26,16,31,44,26,18,7,26,43,23,24,""
17,24,21,39,30,46,40,54,70,67,66,67,47,47,36,28,53,32,50,40,20,27,22,25,17,""
18,11,25,32,22,43,54,64,63,63,76,57,71,73,70,65,48,60,48,38,26,22,22,29,26,""
19,12,15,21,24,25,41,41,67,88,68,67,39,81,68,50,63,57,49,54,53,31,20,18,24,""
20,20,13,26,55,41,55,73,83,72,53,28,53,62,62,63,70,46,58,41,30,35,27,37,27,""
21,25,27,20,36,46,39,69,56,60,70,44,22,42,68,65,51,56,48,48,45,29,31,30,16,""
22,33,33,30,39,62,49,74,71,42,39,45,58,72,65,61,48,38,46,50,38,32,29,28,12,""
23,19,28,22,24,39,44,59,64,43,15,37,49,35,61,46,46,69,40,29,30,16,21,14,14,""
24,22,29,29,44,57,51,55,69,23,41,42,47,54,59,55,52,50,66,66,35,33,26,21,21,""
25,8,9,19,29,54,32,42,56,62,60,40,25,53,61,63,45,55,40,32,28,28,12,25,23,""
26,11,11,36,37,38,48,69,67,53,31,72,17,61,54,58,50,62,38,35,45,19,24,13,16,""
27,34,29,65,71,82,52,98,46,63,43,84,24,60,0,0,44,55,62,40,43,31,39,26,29,""
28,28,28,32,44,57,38,56,61,68,71,59,62,55,62,70,48,51,62,52,54,43,24,21,16,""
29,22,17,27,23,39,43,21,39,32,34,23,30,31,31,48,45,34,45,69,73,57,386,49,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
