aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,5,9,3,10,5,3,2,-1,2,12,4,13,35,42,32,35,56,40,27,18,17,19,12,""
02,18,6,1,6,5,7,6,6,6,6,12,18,11,31,41,33,34,41,38,33,20,15,11,12,""
03,16,8,7,10,9,11,5,5,6,1,8,6,15,28,16,33,36,23,49,30,31,30,26,20,""
04,13,5,4,5,4,10,1,7,6,6,8,11,16,22,28,38,45,31,37,53,40,23,10,11,""
05,11,6,6,1,3,4,1,1,2,4,8,12,7,9,22,23,23,27,36,51,23,18,16,11,""
06,15,5,2,4,5,2,5,12,5,3,6,12,16,17,20,22,26,20,35,22,32,25,9,19,""
07,28,10,7,1,3,4,8,8,2,5,7,12,10,17,23,23,39,24,39,33,12,31,33,16,""
08,29,16,5,8,5,8,7,5,5,6,9,10,8,24,19,24,28,20,36,37,28,25,26,26,""
09,23,11,19,10,1,9,7,4,3,8,5,6,19,20,17,19,28,26,33,26,29,24,19,21,""
10,20,16,15,8,9,7,6,9,1,8,3,8,12,18,20,11,8,17,20,8,8,17,10,17,""
11,9,12,3,13,6,3,6,5,1,3,8,6,9,19,18,13,37,28,28,24,15,16,12,26,""
12,29,10,8,5,8,4,7,9,6,7,8,4,11,23,29,33,34,41,79,30,61,48,39,43,""
13,34,23,18,24,20,3,9,9,8,7,11,4,13,15,22,15,26,31,42,51,57,45,49,29,""
14,35,25,23,15,6,5,7,4,10,1,11,9,18,25,19,22,22,35,37,29,34,8,8,23,""
15,16,12,13,7,8,5,6,4,10,8,6,9,10,13,19,26,17,24,22,22,16,19,9,24,""
16,19,12,13,12,6,4,6,11,3,6,11,8,9,10,15,10,14,17,23,24,15,22,13,13,""
17,8,11,7,8,9,7,8,6,5,3,11,9,17,16,20,19,23,18,37,22,17,12,9,9,""
18,11,7,5,7,12,5,6,8,3,15,11,7,9,15,19,7,19,23,20,21,21,12,22,20,""
19,13,13,9,9,5,6,5,7,4,8,4,7,16,19,29,23,18,12,35,17,22,14,9,9,""
20,7,9,5,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
24,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
25,-1,-1,-1,-1,-1,-1,-1,4,3,3,9,8,12,15,15,18,18,18,23,12,19,15,15,19,""
26,15,6,12,11,6,4,6,6,8,7,6,9,10,8,8,13,11,20,18,20,15,19,12,7,""
27,4,6,6,11,5,7,10,2,7,3,6,15,12,17,21,20,14,15,19,18,15,11,28,25,""
28,16,22,4,10,11,8,10,9,12,7,4,14,13,15,8,10,24,15,17,15,21,18,16,15,""
29,18,7,3,3,4,2,8,5,6,3,5,6,8,19,16,14,24,12,13,25,6,22,34,23,""
30,11,14,13,7,11,8,3,9,11,7,2,11,10,18,12,10,17,15,24,19,22,17,24,16,""
31,15,14,9,10,1,2,6,8,9,2,3,3,8,19,16,14,22,22,24,24,13,13,13,5,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
