aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,37,6,22,19,51,33,108,116,38,81,36,26,38,48,66,21,""
02,229,236,205,216,189,136,198,234,290,350,339,311,299,304,266,290,281,239,275,270,266,248,210,235,""
03,224,226,222,190,200,251,258,253,230,250,247,250,263,239,236,252,217,222,232,225,210,222,209,195,""
04,208,214,183,179,213,7,-1,239,292,317,323,313,342,312,320,317,360,364,276,309,246,337,316,360,""
05,355,323,324,353,239,105,312,304,312,298,343,229,323,317,312,215,160,238,272,323,310,319,328,353,""
06,348,338,300,334,298,327,339,285,294,334,307,321,328,322,322,327,336,308,330,289,336,290,308,312,""
07,302,295,324,244,159,330,260,328,367,324,338,338,299,327,305,308,323,325,325,306,309,321,314,297,""
08,332,264,187,143,226,343,294,158,214,321,337,335,295,277,295,305,277,303,298,315,293,319,293,268,""
09,248,146,170,148,158,113,150,141,163,135,174,156,162,165,137,132,152,138,126,140,147,147,159,265,""
10,294,250,379,418,399,276,152,119,214,180,192,171,162,176,195,146,158,164,119,172,165,188,183,165,""
11,149,152,241,240,239,134,251,362,373,362,344,359,302,353,310,260,290,249,10,-1,1,-1,133,320,""
12,83,-1,2,12,26,22,341,243,151,160,265,309,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,20,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,23,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,232,179,1,132,197,93,7,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,11,167,134,176,168,194,83,156,179,162,187,211,40,170,201,167,131,170,153,""
16,173,185,174,204,195,200,203,214,219,203,229,216,235,220,283,161,283,257,185,210,243,212,227,216,""
17,213,244,286,308,292,318,186,328,399,363,342,355,267,189,155,193,169,164,134,251,310,399,329,250,""
18,242,242,350,364,399,209,311,205,312,216,353,283,272,397,269,288,283,258,261,329,395,430,347,405,""
19,382,366,351,208,369,127,309,379,243,276,293,323,364,388,398,428,409,371,414,423,375,326,293,396,""
20,338,291,362,415,320,387,206,205,310,395,309,371,339,301,414,383,299,324,286,21,19,-1,141,298,""
21,124,340,242,191,189,319,228,193,312,354,252,116,390,355,321,389,315,282,386,379,355,393,295,199,""
22,271,264,401,403,369,258,6,50,131,158,9,1,15,170,189,284,328,300,300,237,144,166,320,358,""
23,362,336,211,132,186,165,307,360,327,343,345,298,156,126,181,340,340,367,414,324,324,392,348,197,""
24,194,219,349,295,340,380,321,278,344,311,329,261,245,96,215,175,199,196,156,356,331,223,166,232,""
25,230,289,266,338,322,267,244,153,288,321,311,251,384,389,388,347,388,278,171,176,176,222,379,258,""
26,113,136,65,-1,-1,-1,-1,158,137,220,195,153,194,135,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,13,12,50,16,30,42,21,181,35,16,38,55,10,36,21,-1,-1,-1,31,41,31,16,""
28,266,269,258,210,147,289,270,277,315,296,267,272,318,211,338,257,317,327,277,306,326,265,291,381,""
29,292,292,278,335,219,326,207,401,175,254,292,336,264,308,284,233,301,373,220,283,324,274,299,390,""
30,300,204,263,241,283,333,241,266,300,357,362,318,300,392,286,280,320,394,261,232,226,200,278,179,""
31,186,154,293,285,224,156,-1,54,-1,38,290,144,-1,-1,62,43,-1,-1,46,257,232,239,66,-1,""
