aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,40,71,120,148,154,111,71,37,36,38,46,45,33,33,31,25,25,17,20,23,13,24,17,""
02,24,54,57,93,128,142,123,56,77,96,57,58,16,31,38,38,38,22,16,12,4,6,14,20,""
03,21,64,53,19,-1,-1,-1,-1,-1,-1,1,38,24,37,10,115,34,30,23,15,22,5,1,45,""
04,52,21,43,61,84,103,70,41,30,38,43,40,18,26,39,25,16,23,34,16,5,11,13,9,""
05,14,21,35,31,74,71,55,45,39,35,43,39,22,37,35,31,21,17,28,19,9,23,19,23,""
06,25,29,29,58,62,104,67,27,21,39,34,28,39,33,82,43,26,25,33,16,11,14,10,14,""
07,12,27,34,69,100,63,91,68,57,105,36,6,43,92,34,26,18,20,8,15,11,13,23,15,""
08,22,9,22,38,58,85,76,43,51,54,34,43,41,60,40,44,55,42,21,26,24,10,24,14,""
09,40,54,94,105,73,80,72,39,30,43,29,47,20,77,66,36,40,37,22,39,22,34,51,24,""
10,16,32,43,73,86,82,60,49,87,48,98,53,36,63,27,47,54,39,24,15,18,22,24,15,""
11,24,34,139,140,154,146,139,117,104,96,76,159,87,116,115,72,77,31,24,15,9,20,22,34,""
12,37,87,107,96,117,133,113,126,114,46,76,130,92,105,79,102,97,35,24,14,23,32,56,74,""
13,77,150,104,111,143,156,151,86,109,133,127,100,98,86,81,78,60,52,39,17,23,21,22,43,""
14,35,51,73,73,105,96,66,69,69,99,38,85,70,39,70,69,38,21,25,24,27,9,23,28,""
15,25,53,53,52,57,65,57,52,44,48,31,51,69,49,50,47,39,38,14,26,41,12,15,26,""
16,8,7,40,54,98,78,61,37,47,49,75,31,43,91,47,43,46,20,28,25,25,9,12,13,""
17,21,17,30,75,92,82,66,54,34,61,101,54,35,26,26,48,34,21,12,26,16,31,21,19,""
18,14,35,41,41,62,54,43,37,41,35,42,22,42,38,53,32,44,36,45,29,29,18,14,14,""
19,15,33,43,41,85,56,25,20,3,28,32,45,41,42,44,51,30,16,26,14,9,7,6,5,""
20,13,6,22,29,78,46,41,35,54,37,17,35,46,26,35,36,45,27,27,8,7,11,20,12,""
21,10,19,19,24,41,37,29,20,21,30,17,14,6,17,22,25,8,40,11,12,27,31,27,21,""
22,16,22,26,43,46,43,46,34,32,47,40,21,11,20,14,38,21,31,17,13,11,11,17,6,""
23,10,21,26,23,33,26,27,22,22,33,39,27,21,32,26,30,33,22,14,9,7,8,7,11,""
24,6,14,29,26,43,42,21,29,25,15,19,15,20,14,29,11,31,12,12,9,8,4,8,10,""
25,13,19,23,36,30,28,26,14,22,22,21,33,39,37,31,51,39,37,21,16,19,12,10,17,""
26,12,12,27,48,40,38,33,29,33,21,33,22,3,33,11,16,23,11,9,8,19,31,29,37,""
27,7,19,11,15,19,13,27,18,22,23,25,47,2,2,2,2,2,2,2,17,2,4,12,11,""
28,10,3,11,16,25,22,19,13,21,18,9,20,17,7,10,6,14,25,17,9,1,11,6,14,""
29,11,21,20,20,38,8,26,23,24,16,30,23,15,26,29,30,24,19,18,8,8,17,10,14,""
30,17,25,18,29,46,58,45,21,19,29,12,24,37,35,19,32,35,23,21,2,16,22,9,9,""
31,8,14,33,31,42,60,51,39,25,33,30,30,17,27,29,42,32,26,22,17,14,8,6,1,""
