aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,2,8,2,8,4,2,12,6,4,3,1,1,3,3,3,2,4,4,4,6,7,8,6,""
02,12,11,11,14,13,19,11,12,8,7,4,4,10,7,5,8,2,5,1,3,3,7,4,5,""
03,6,12,9,9,13,8,9,5,4,7,4,1,2,5,3,5,-1,1,1,2,6,2,6,4,""
04,11,13,20,24,13,18,7,1,11,5,5,4,2,3,4,2,5,2,4,6,-1,4,8,6,""
05,11,5,13,10,22,10,11,22,21,7,13,16,14,7,9,9,5,8,1,9,3,4,6,4,""
06,10,20,9,19,13,9,10,22,10,5,5,7,6,2,3,3,3,2,1,-1,5,2,2,5,""
07,7,14,15,22,30,20,8,21,5,10,6,3,7,6,3,3,-1,2,2,1,5,3,8,4,""
08,7,9,12,19,18,17,7,16,7,13,8,10,8,3,-1,-1,-1,-1,-1,-1,2,9,5,16,""
09,14,18,17,20,12,23,14,16,9,11,15,18,13,5,7,4,4,3,2,8,9,12,12,9,""
10,14,18,9,13,18,33,27,35,36,26,24,20,12,6,15,12,8,-1,5,3,13,9,16,11,""
11,32,26,36,41,50,35,20,22,15,11,7,8,11,7,9,13,6,5,4,6,7,8,11,34,""
12,19,32,33,24,43,36,23,36,12,19,24,19,14,18,17,19,12,13,8,14,30,24,21,23,""
13,35,35,62,43,68,70,48,40,14,17,16,7,12,7,11,17,9,9,4,14,6,10,8,16,""
14,14,22,25,26,27,23,20,22,9,18,18,9,12,5,9,4,8,4,7,6,7,10,17,21,""
15,12,27,23,25,22,28,14,15,17,10,8,11,12,7,3,8,5,6,7,9,7,9,16,8,""
16,13,11,17,18,15,20,12,11,14,11,13,7,7,6,9,6,10,7,5,3,5,7,11,8,""
17,10,11,8,16,19,19,11,17,14,8,12,16,14,9,7,12,5,6,1,5,2,5,7,10,""
18,12,14,8,17,6,14,15,10,5,4,4,5,4,4,9,9,6,6,5,8,5,3,3,8,""
19,14,3,10,14,14,12,8,10,5,7,9,4,7,3,4,7,7,6,5,4,7,9,7,6,""
20,6,11,10,16,9,5,14,6,7,10,7,4,8,6,8,6,10,8,3,4,4,6,14,6,""
21,6,5,14,17,12,17,7,11,9,9,2,6,7,2,6,8,7,9,7,9,8,4,2,9,""
22,9,13,6,7,8,6,6,5,4,9,6,6,7,4,5,6,9,7,10,10,7,10,10,9,""
23,12,11,7,9,11,8,7,11,7,10,13,14,13,11,18,10,9,5,11,5,12,13,10,15,""
24,14,15,20,17,10,22,16,17,7,12,10,7,12,6,13,8,12,9,13,8,8,11,9,11,""
25,15,15,12,18,14,10,12,11,11,7,10,8,16,9,9,10,8,6,6,14,8,8,6,11,""
26,8,-1,-1,-1,-1,-1,-1,3,9,9,6,12,3,5,4,5,1,2,5,5,13,5,5,12,""
27,12,14,19,7,10,9,6,15,12,7,17,9,8,5,1,2,7,6,2,2,10,10,12,12,""
28,14,16,13,13,15,16,11,7,15,4,14,8,4,7,11,3,4,3,5,7,8,10,9,5,""
29,5,7,3,7,6,9,18,7,3,6,8,5,4,14,6,3,4,2,3,5,5,6,1,5,""
30,10,12,9,16,10,11,7,5,13,8,3,7,7,1,3,3,3,3,4,7,4,6,7,3,""
31,6,11,14,16,17,15,14,8,15,10,19,10,7,8,7,8,4,3,4,5,2,7,4,1,""
