aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,3,8,4,6,12,9,2,6,6,7,5,6,8,10,6,6,7,4,-1,5,11,4,7,""
02,9,7,6,14,16,12,10,9,10,9,6,4,1,6,1,8,4,4,4,4,12,18,14,8,""
03,8,8,12,8,11,7,11,12,6,6,5,2,6,9,16,16,17,13,15,7,4,6,11,8,""
04,2,15,2,10,12,2,8,8,9,9,1,14,7,1,1,4,5,-1,5,1,3,5,2,7,""
05,9,4,6,9,13,13,12,13,9,4,4,4,2,7,21,9,2,5,5,6,2,2,22,10,""
06,6,7,6,5,16,7,11,11,14,9,4,3,4,4,3,8,6,4,3,6,4,6,15,4,""
07,15,13,9,6,12,7,16,23,7,9,5,4,7,6,7,8,8,6,3,2,5,4,7,12,""
08,15,19,15,15,8,9,5,9,24,7,5,5,4,6,6,2,10,8,5,8,7,3,9,10,""
09,21,20,21,18,26,20,16,18,15,7,13,3,14,13,4,4,5,5,4,6,2,2,11,15,""
10,8,8,9,19,9,13,19,14,31,13,17,13,10,9,14,12,8,14,9,7,7,9,12,22,""
11,12,15,26,15,14,28,36,36,13,17,23,3,7,7,5,5,7,9,4,1,7,9,16,6,""
12,25,23,21,28,35,49,27,24,36,20,46,23,26,28,26,5,8,16,16,2,21,24,18,34,""
13,36,27,22,33,20,20,53,33,42,29,19,43,18,13,6,5,7,2,3,4,9,13,14,26,""
14,33,17,26,12,26,34,44,29,25,18,9,9,12,6,16,8,11,3,2,5,4,16,17,6,""
15,19,7,13,9,24,16,24,11,7,25,3,4,10,3,2,4,6,3,2,2,5,2,7,5,""
16,9,5,8,15,4,2,7,19,7,7,6,7,3,6,11,4,6,3,3,4,1,5,10,3,""
17,6,13,8,23,15,6,9,2,14,4,5,6,1,3,4,5,5,1,1,2,3,5,6,5,""
18,9,4,4,9,5,7,7,2,4,14,5,7,5,4,2,4,9,5,8,8,3,4,7,5,""
19,11,14,10,5,12,6,2,8,8,4,6,7,3,5,2,7,2,3,7,2,2,3,8,4,""
20,5,8,6,4,8,10,4,1,5,1,1,4,3,3,7,7,6,1,1,6,19,2,2,3,""
21,3,11,10,5,3,5,4,4,3,2,3,4,6,4,9,10,4,11,8,2,6,5,3,4,""
22,6,8,5,12,7,6,8,6,5,3,5,2,4,5,7,5,10,4,8,5,3,4,7,7,""
23,4,5,7,-1,9,3,2,4,6,9,5,4,5,6,4,8,6,5,5,1,2,2,4,-1,""
24,1,6,5,5,4,3,6,3,5,2,4,2,5,11,4,7,7,3,6,9,4,6,6,8,""
25,4,4,3,6,6,8,8,3,4,3,-1,2,7,3,7,4,10,5,1,5,4,5,3,6,""
26,6,-1,-1,-1,-1,-1,-1,1,5,16,3,1,9,9,8,7,12,6,4,2,3,7,2,6,""
27,3,9,5,5,12,4,8,6,5,4,4,10,2,2,3,9,4,6,5,3,3,2,8,6,""
28,6,7,7,5,18,8,6,7,5,8,6,3,4,4,6,4,5,7,4,4,4,10,7,8,""
29,7,3,5,7,5,5,4,6,17,11,6,5,4,1,7,4,4,4,6,2,7,5,2,4,""
30,8,10,6,6,13,6,3,3,3,2,4,4,2,2,6,7,10,2,3,7,3,5,3,8,""
31,3,3,2,2,6,3,4,5,3,1,5,7,4,10,3,4,-1,-1,-1,-1,-1,-1,-1,-1,""
