aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,77,66,86,109,124,148,150,133,142,116,142,153,140,108,116,87,108,-1,-1,-1,-1,-1,-1,80,""
02,59,55,68,81,78,92,111,167,183,184,198,201,184,151,148,151,117,102,99,114,87,83,85,60,""
03,74,78,80,104,109,107,112,147,155,142,172,154,138,157,163,178,122,74,104,108,108,89,63,45,""
04,43,50,81,100,96,83,94,133,156,163,168,170,160,132,146,134,148,125,120,116,146,102,84,61,""
05,66,71,78,83,128,127,143,146,178,169,160,163,133,140,151,134,114,114,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,103,123,133,160,184,172,153,145,160,183,137,118,106,134,-1,-1,-1,95,72,""
07,66,75,80,109,114,145,138,161,169,171,172,161,157,148,146,172,171,-1,-1,-1,-1,-1,-1,31,""
08,77,82,85,87,110,130,150,154,146,208,211,211,168,174,123,172,134,118,150,144,128,122,96,74,""
09,71,80,82,99,97,150,149,148,157,178,164,178,176,153,169,165,147,118,114,102,110,93,100,83,""
10,78,72,101,87,111,101,140,108,143,188,191,169,152,159,144,135,118,125,129,138,134,117,74,87,""
11,75,60,74,95,115,130,142,146,155,205,165,168,147,123,157,148,136,148,144,170,140,121,105,82,""
12,85,86,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,119,99,94,""
13,105,90,96,109,151,182,198,199,219,248,250,236,227,229,224,219,145,150,152,-1,-1,-1,-1,118,""
14,122,79,114,143,141,161,172,194,214,206,216,231,198,228,218,151,140,128,143,142,149,140,118,99,""
15,85,95,99,114,138,129,131,148,168,179,201,176,184,184,193,191,157,130,178,185,180,151,118,95,""
16,96,78,72,122,146,139,156,-1,-1,-1,167,144,141,151,182,157,118,148,142,137,133,123,80,92,""
17,80,78,84,112,124,138,147,152,156,187,193,192,180,213,165,171,151,139,124,182,183,142,109,98,""
18,105,89,94,100,111,133,131,137,165,176,192,198,180,193,155,143,137,146,136,156,116,100,104,76,""
19,79,78,94,85,111,99,100,123,115,130,157,141,-1,-1,117,127,116,117,151,140,151,156,100,91,""
20,97,71,66,56,73,56,90,112,73,101,132,80,-1,90,135,141,121,114,143,169,147,132,104,87,""
21,65,69,66,63,75,100,96,104,110,163,160,130,142,132,149,123,108,106,130,162,150,119,131,152,""
22,88,110,73,109,145,130,135,148,141,151,178,149,147,120,140,119,75,68,80,113,90,77,78,-1,""
23,-1,85,83,88,95,76,107,115,141,168,160,142,161,169,192,137,122,123,137,129,138,122,86,94,""
24,87,72,80,78,101,112,114,119,133,141,148,169,125,149,161,140,120,130,150,152,159,129,126,95,""
25,85,87,69,81,65,91,78,82,94,116,142,153,-1,-1,-1,-1,120,153,186,170,145,130,120,81,""
26,82,79,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,118,135,130,128,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,125,144,133,115,100,96,103,121,-1,-1,-1,-1,""
28,122,96,68,81,98,115,113,-1,-1,105,103,31,106,163,175,178,161,143,128,172,149,124,113,94,""
29,88,81,83,93,99,116,131,129,157,188,175,169,166,165,193,152,157,121,130,153,137,126,113,101,""
30,82,87,74,83,68,76,76,87,130,122,110,64,103,151,143,132,132,134,103,116,113,100,77,58,""
31,57,54,74,76,92,106,75,100,128,118,142,112,122,147,165,135,116,87,115,137,-1,-1,-1,-1,""
