aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,8,12,14,12,12,8,5,11,10,4,3,1,1,3,6,3,5,4,6,3,5,12,8,""
02,9,9,9,15,7,5,9,1,6,5,2,2,2,2,4,3,2,3,3,2,3,6,5,4,""
03,11,10,16,6,11,15,7,5,9,3,5,6,3,2,3,1,2,1,2,3,5,4,8,7,""
04,6,11,14,11,17,10,11,11,8,12,3,4,3,4,0,1,2,4,2,5,3,3,7,6,""
05,10,7,15,16,11,11,11,8,9,9,7,9,8,5,8,6,3,4,3,5,5,5,3,8,""
06,16,9,11,24,12,5,3,8,11,5,7,8,3,5,3,4,4,1,2,2,4,0,3,9,""
07,7,17,13,17,16,11,14,10,16,15,3,2,5,7,9,5,6,4,7,5,6,6,12,6,""
08,14,22,17,19,12,12,14,13,14,14,11,7,4,3,9,1,5,5,3,3,7,7,7,12,""
09,16,6,15,23,18,11,9,14,9,9,10,8,8,7,5,2,4,3,6,5,3,2,4,8,""
10,6,14,24,15,15,12,15,12,22,18,8,7,5,7,4,4,3,4,3,5,5,7,2,11,""
11,14,13,9,17,22,17,10,15,11,13,6,11,7,5,9,8,7,6,4,3,2,9,9,9,""
12,16,29,23,43,41,28,21,29,18,33,21,12,15,15,13,19,14,8,11,15,15,14,14,15,""
13,26,51,45,58,58,52,31,31,32,37,19,16,20,22,16,11,5,12,9,5,7,5,5,13,""
14,17,31,24,35,28,16,13,14,23,10,14,6,12,2,8,5,4,15,8,6,4,8,9,7,""
15,13,13,10,16,20,14,10,9,15,7,10,11,2,3,4,1,7,5,2,0,0,8,0,11,""
16,5,7,12,8,6,7,7,6,11,10,9,4,5,8,2,1,4,12,5,6,3,3,1,6,""
17,3,6,8,10,16,7,8,11,7,8,8,4,5,5,2,5,2,4,6,2,5,3,4,6,""
18,5,5,5,8,6,4,7,5,7,5,8,2,6,2,1,5,8,9,8,3,1,3,4,8,""
19,6,5,10,13,9,6,4,2,6,12,8,2,6,4,6,4,8,5,7,13,3,6,7,6,""
20,3,7,7,7,9,1,6,8,7,4,2,5,3,4,4,3,3,-1,-1,-1,2,0,6,6,""
21,8,4,4,6,5,8,6,5,3,5,6,5,5,4,5,2,3,6,5,2,1,4,8,9,""
22,9,3,3,4,5,5,2,1,5,3,0,3,3,1,4,5,2,8,2,3,2,3,3,3,""
23,5,11,3,6,6,6,4,7,4,6,5,4,3,1,5,2,4,2,5,6,4,5,5,5,""
24,5,7,7,6,7,8,6,9,5,4,3,1,1,3,11,3,3,4,3,4,1,3,3,5,""
25,8,7,3,5,6,5,4,3,2,3,5,2,3,4,2,2,1,3,4,3,3,1,1,13,""
26,3,6,10,7,4,4,7,5,7,2,4,2,3,4,2,2,3,5,1,0,3,6,6,6,""
27,5,8,9,7,5,8,7,6,6,6,4,4,5,4,3,5,3,2,4,2,1,3,4,2,""
28,6,5,5,4,8,7,4,4,3,8,3,6,6,2,3,3,1,1,3,2,2,1,4,3,""
29,4,2,8,5,5,4,2,6,7,6,3,1,3,1,4,5,4,1,1,2,2,1,4,6,""
30,4,4,0,8,11,9,8,7,8,5,3,1,3,7,7,2,3,0,3,7,4,5,3,4,""
31,3,7,5,5,10,5,11,5,3,6,3,1,4,6,2,4,4,3,-1,-1,-1,-1,-1,-1,""
