aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,10,108,173,189,281,268,341,370,332,296,258,192,121,102,113,43,56,52,42,41,29,""
02,44,38,38,38,126,178,281,295,304,355,387,312,286,253,182,176,179,107,91,67,46,55,42,24,""
03,21,29,44,64,124,202,167,274,302,372,387,360,338,269,231,214,181,150,108,63,56,48,36,28,""
04,26,30,27,32,140,196,262,319,320,367,402,391,325,287,230,278,208,167,110,87,76,59,71,55,""
05,62,44,50,78,105,156,263,302,327,423,456,361,328,295,277,267,203,157,128,84,73,65,72,61,""
06,60,59,67,60,117,145,262,325,333,427,421,328,330,254,254,241,193,160,106,98,102,108,87,65,""
07,58,55,55,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,93,155,263,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,239,247,186,154,134,148,116,109,""
09,105,104,225,179,221,327,342,387,453,553,549,480,469,497,416,410,326,229,185,129,136,174,319,123,""
10,274,204,107,143,257,285,316,388,444,492,455,441,424,334,337,340,289,227,179,137,117,132,102,105,""
11,77,109,82,134,229,277,349,384,485,553,526,444,428,428,400,387,289,300,143,144,116,90,90,112,""
12,187,50,-1,-1,-1,-1,359,424,487,538,548,517,491,528,525,422,429,308,268,211,176,148,126,79,""
13,21,38,108,119,144,263,340,371,426,509,546,503,445,425,418,450,415,347,319,286,202,230,155,132,""
14,96,118,110,133,193,237,346,342,444,479,529,468,447,382,359,186,204,159,164,153,113,81,71,64,""
15,75,70,68,82,92,164,270,337,407,456,429,395,375,380,372,329,362,212,164,147,121,127,109,101,""
16,113,91,99,125,154,206,318,366,389,478,501,449,448,426,443,347,286,224,234,137,148,134,107,142,""
17,147,100,118,124,203,209,242,286,328,432,505,419,360,364,375,324,249,190,162,128,113,117,101,81,""
18,88,89,80,98,152,168,234,252,267,341,335,330,314,313,285,282,234,197,142,137,127,107,106,73,""
19,119,91,108,108,149,214,193,204,214,311,307,253,275,264,203,130,132,154,74,69,70,66,105,115,""
20,77,72,67,112,167,241,153,244,323,335,379,309,296,306,286,185,173,141,97,84,93,73,102,58,""
21,60,62,82,92,95,193,234,274,363,384,380,317,308,288,301,270,235,161,99,98,108,117,103,94,""
22,91,66,84,96,155,188,233,275,352,404,412,373,331,329,314,258,220,177,156,122,133,123,105,99,""
23,80,78,89,90,172,171,223,239,241,341,314,315,260,291,281,225,210,201,135,94,102,115,85,75,""
24,78,96,83,87,126,149,201,262,330,358,328,250,293,246,263,276,287,188,122,126,93,107,73,87,""
25,66,73,49,91,157,164,246,249,292,396,340,320,299,297,307,245,208,175,154,151,91,124,120,97,""
26,94,63,85,103,164,188,229,194,313,356,379,401,323,331,310,272,209,184,155,122,132,126,118,86,""
27,94,67,91,102,147,151,183,284,310,336,348,295,277,245,288,316,221,141,141,125,94,91,82,91,""
28,84,66,144,177,238,241,230,258,301,356,369,327,264,269,271,264,191,144,115,114,115,96,102,76,""
29,74,59,61,77,144,197,242,228,264,358,351,342,287,313,273,255,208,160,146,126,103,125,110,87,""
30,67,74,89,134,185,203,244,245,269,304,303,262,259,313,291,274,240,200,154,116,132,106,99,61,""
31,66,78,80,98,159,186,208,209,271,308,297,306,279,269,304,268,242,191,173,137,123,123,102,-1,""
