aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,16,26,22,32,19,14,18,13,13,7,9,2,7,3,4,4,3,6,2,8,5,3,6,""
02,3,5,9,4,3,14,5,6,4,2,4,9,10,9,10,5,3,2,1,1,2,5,6,3,""
03,12,10,9,15,4,6,6,11,11,10,13,7,11,21,17,19,10,3,5,6,9,10,10,10,""
04,10,16,20,14,14,16,8,6,12,15,6,14,8,7,7,6,6,13,6,6,3,8,12,8,""
05,11,14,21,22,25,13,13,26,33,13,8,14,8,16,14,11,11,5,11,7,4,11,9,9,""
06,20,16,15,7,7,3,1,8,3,0,4,7,4,4,7,8,10,3,5,9,5,9,11,11,""
07,6,17,12,17,10,5,6,19,15,15,10,8,13,12,12,17,8,8,11,7,8,18,22,17,""
08,12,22,21,23,17,15,15,21,11,17,11,16,14,8,5,8,10,4,6,3,4,6,4,6,""
09,8,11,4,10,4,6,5,10,11,18,-1,14,21,22,24,13,9,11,15,15,9,10,11,22,""
10,28,41,37,45,46,33,31,37,35,35,25,30,35,27,25,21,24,20,12,12,12,22,18,21,""
11,35,37,47,47,43,37,33,35,32,22,13,24,26,17,26,25,17,11,16,15,13,26,21,32,""
12,33,35,43,41,50,39,48,63,41,51,51,30,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,69,53,60,65,60,43,46,38,35,37,29,28,30,32,""
14,59,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,27,31,34,17,18,21,19,28,25,21,38,""
15,27,43,68,55,43,55,45,42,41,32,30,39,29,53,37,28,26,18,27,32,17,29,21,19,""
16,36,31,37,47,35,51,36,37,34,29,23,19,29,27,32,22,31,30,14,25,20,20,29,27,""
17,24,47,26,45,42,39,46,28,38,19,27,33,33,35,34,33,27,24,23,23,14,27,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,10,21,25,15,24,22,29,30,25,21,25,23,14,""
20,-1,-1,-1,-1,-1,9,0,7,10,7,12,15,10,15,7,7,9,12,9,12,9,7,20,10,""
21,10,17,15,16,17,16,14,15,18,13,12,22,21,7,6,13,7,11,9,5,6,4,12,10,""
22,9,17,14,11,14,11,16,14,16,10,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,2,0,6,8,""
26,6,0,1,0,2,0,0,3,7,6,12,13,20,20,25,30,28,23,23,15,27,62,45,21,""
27,20,23,35,35,26,25,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,15,25,38,12,21,20,-1,-1,-1,31,24,15,""
29,19,17,-1,-1,-1,0,15,13,-1,-1,36,23,44,25,30,20,15,11,25,22,18,31,104,100,""
30,102,38,27,32,36,35,33,34,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
