apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,19,25,15,5,13,5,3,3,3,8,5,9,21,12,23,20,16,23,18,26,23,27,29,""
02,17,25,12,7,7,12,5,6,3,3,5,8,8,19,11,19,16,16,32,32,22,25,24,29,""
03,26,20,13,16,-1,-1,-1,6,3,5,4,8,4,17,14,11,23,20,26,20,28,20,26,15,""
04,15,18,22,13,12,12,8,7,7,5,9,9,15,14,20,20,13,14,20,22,23,28,17,22,""
05,26,16,16,23,12,14,7,6,2,5,5,8,11,19,20,17,26,28,25,26,31,27,28,25,""
06,24,25,8,12,8,5,3,4,1,5,6,4,12,10,12,12,15,15,18,15,11,18,18,21,""
07,23,15,15,14,12,8,5,5,4,1,5,7,5,13,10,25,17,23,19,26,21,18,23,32,""
08,24,14,21,13,15,12,5,6,4,4,3,8,11,17,17,23,24,19,17,25,25,27,31,26,""
09,15,12,8,2,5,0,8,4,1,4,4,5,5,4,12,13,13,6,14,18,18,15,24,13,""
10,14,18,6,10,8,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,7,4,11,24,16,27,12,20,22,18,21,25,23,""
12,29,30,24,8,10,9,7,5,1,1,4,9,15,21,15,14,21,16,21,21,28,22,31,30,""
13,17,9,7,11,15,9,7,2,5,0,4,7,6,7,6,9,19,12,15,10,9,10,13,17,""
14,14,11,12,17,11,6,6,6,4,1,1,5,11,2,14,9,13,10,10,7,11,13,12,19,""
15,15,4,10,11,15,7,3,4,2,4,4,4,7,7,9,10,9,12,16,11,15,5,9,15,""
16,14,11,10,8,10,9,5,5,4,1,7,7,10,5,10,7,8,8,13,9,15,15,19,20,""
17,10,9,11,10,5,8,2,7,4,3,4,9,10,14,13,10,15,12,20,15,13,26,23,25,""
18,28,17,15,6,7,8,5,5,2,4,4,4,8,15,18,23,14,25,25,14,15,20,24,24,""
19,21,17,24,4,8,8,8,5,3,4,6,3,10,9,12,23,26,28,26,29,18,19,19,23,""
20,16,25,21,11,11,7,14,2,2,4,6,5,11,15,10,11,17,30,28,15,27,19,21,22,""
21,25,28,17,16,14,9,7,2,7,1,2,9,10,11,23,21,30,31,26,11,24,27,21,25,""
22,20,13,11,10,5,5,7,3,3,4,7,8,13,31,22,16,31,33,29,20,18,32,32,23,""
23,25,18,16,3,4,7,6,8,7,2,6,12,14,16,22,21,29,20,29,15,31,19,18,21,""
24,16,21,18,10,11,8,6,6,3,5,3,1,9,13,21,20,21,15,24,15,20,22,22,26,""
25,18,20,15,15,16,10,9,5,4,9,4,10,13,24,19,24,15,21,13,15,21,29,19,22,""
26,22,18,15,12,10,12,3,3,5,2,4,7,5,13,18,25,23,20,18,16,24,21,19,25,""
27,20,14,16,12,3,7,3,7,1,1,7,13,16,6,19,19,18,15,11,19,18,25,25,24,""
28,21,9,13,9,13,7,3,4,2,2,4,8,7,16,16,17,8,15,18,18,14,21,29,25,""
29,25,14,9,8,12,9,5,3,0,1,2,6,11,6,13,19,13,23,16,19,15,19,21,34,""
30,26,17,20,12,10,10,5,10,6,6,5,10,13,9,17,17,12,17,16,21,22,23,30,33,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
