apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,35,53,46,45,44,53,49,47,56,63,54,46,46,32,25,25,29,37,33,29,31,24,42,""
02,49,49,49,56,39,43,45,48,61,81,83,92,89,67,54,34,26,22,17,19,20,34,29,44,""
03,58,51,66,59,54,62,86,74,80,87,71,83,70,85,47,47,34,27,16,47,64,42,51,82,""
04,85,69,62,49,54,60,61,104,90,90,85,83,70,77,64,47,43,40,52,58,72,53,61,81,""
05,97,85,63,64,68,72,70,74,79,69,64,68,52,54,36,29,22,34,63,42,43,53,51,67,""
06,93,65,83,78,52,76,60,55,69,51,63,59,50,47,27,24,27,23,20,17,30,26,39,47,""
07,54,48,53,48,56,55,50,51,68,70,51,62,47,55,38,38,26,29,19,26,26,43,25,51,""
08,38,53,55,36,44,54,45,57,52,49,49,58,29,33,50,39,24,15,18,20,22,32,31,34,""
09,28,49,41,57,48,53,51,58,71,56,42,74,57,42,48,30,26,23,32,27,23,24,28,55,""
10,42,48,47,53,45,53,50,48,62,45,55,62,55,46,43,36,30,22,17,16,24,27,25,45,""
11,40,56,56,57,49,68,69,74,56,66,64,60,50,42,42,27,21,13,19,18,22,22,26,34,""
12,38,47,41,38,41,61,62,55,53,55,58,59,44,35,44,32,27,19,17,21,18,27,23,29,""
13,59,46,39,46,36,50,54,57,55,65,47,67,55,34,35,38,34,14,11,12,11,18,27,44,""
14,46,55,62,45,48,47,60,61,90,76,72,56,60,41,50,25,20,17,25,17,23,23,31,32,""
15,49,62,49,42,57,52,60,1,0,1,1,0,96,74,77,68,60,66,46,38,47,51,74,80,""
16,87,100,103,80,105,101,131,97,102,98,102,104,98,76,68,78,50,43,54,49,37,58,71,63,""
17,105,85,87,71,104,93,111,107,98,115,104,77,75,83,90,50,66,47,40,55,67,53,71,67,""
18,102,109,94,94,100,97,112,116,90,97,100,122,95,86,77,64,63,49,57,51,38,62,63,95,""
19,80,100,114,89,96,110,106,109,109,119,115,90,100,80,63,55,54,49,58,41,52,62,71,93,""
20,93,110,119,109,130,137,119,108,100,96,93,107,83,94,75,61,53,44,46,42,50,53,52,91,""
21,79,90,120,127,110,96,105,99,125,94,102,92,92,78,74,66,52,45,34,53,46,51,61,83,""
22,91,79,102,95,109,98,92,119,87,109,101,110,110,92,61,65,58,90,46,42,58,56,67,76,""
23,94,115,91,103,119,128,132,100,100,107,112,96,83,95,92,69,55,53,49,58,60,53,60,84,""
24,68,92,89,105,123,134,145,131,147,124,119,121,115,106,78,70,64,65,59,58,70,80,75,108,""
25,107,112,143,116,143,160,170,120,120,140,124,121,106,116,114,94,107,91,70,61,77,65,98,84,""
26,113,127,132,123,135,133,113,113,134,124,134,122,109,113,94,71,56,58,44,54,37,49,81,75,""
27,95,106,90,105,103,124,121,96,109,107,113,108,98,105,89,64,44,54,57,41,56,48,62,94,""
28,95,100,97,97,127,136,133,120,123,130,146,134,115,88,86,68,76,57,53,50,62,47,62,73,""
29,103,100,101,103,141,133,154,132,142,164,134,138,118,119,102,78,62,60,73,70,71,56,58,99,""
30,114,101,115,131,156,137,151,121,162,106,120,113,122,92,77,82,59,56,51,58,72,112,82,88,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
