apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,""
02,60,70,74,96,128,131,173,199,244,217,201,165,226,245,198,151,154,124,155,145,95,36,38,38,""
03,43,75,95,130,157,132,163,232,244,251,212,191,224,216,202,179,115,64,72,81,34,53,38,32,""
04,28,52,90,116,99,139,159,182,174,189,186,202,181,168,172,127,119,95,114,95,87,71,54,38,""
05,38,60,102,128,141,136,175,208,222,199,234,240,242,238,219,167,174,192,187,153,127,62,32,32,""
06,42,44,109,140,157,169,187,209,273,250,253,47,0,0,0,0,0,0,0,0,0,0,40,36,""
07,47,60,82,115,148,122,136,167,159,183,203,210,237,250,207,143,162,150,127,122,81,60,59,35,""
08,47,71,74,125,140,155,180,245,246,244,197,235,242,259,197,180,153,119,110,92,96,76,42,35,""
09,42,50,68,110,135,141,176,189,205,180,182,199,205,220,173,131,128,97,103,101,126,75,57,34,""
10,58,71,100,123,120,126,164,219,219,224,206,224,216,183,161,125,128,140,84,80,84,68,44,26,""
11,51,62,71,80,111,132,135,151,174,182,179,156,151,198,148,145,89,106,99,102,72,54,29,33,""
12,43,49,67,112,99,117,135,172,190,201,178,200,213,222,199,177,175,147,159,145,88,56,37,33,""
13,36,46,99,97,127,112,144,186,186,217,166,191,209,219,167,153,148,147,150,139,124,67,35,35,""
14,41,63,95,117,60,69,96,245,263,250,203,233,252,235,199,155,147,147,156,157,127,104,52,46,""
15,36,50,107,124,134,139,173,222,203,223,187,213,222,200,195,157,137,156,139,134,81,80,41,40,""
16,39,77,118,147,164,184,202,227,237,241,207,237,258,242,211,159,183,204,198,139,96,72,48,50,""
17,8,0,0,7,144,158,206,0,224,264,246,217,213,223,153,14,97,133,142,139,96,51,34,29,""
18,39,65,85,102,101,110,111,181,175,171,195,168,184,198,143,113,137,108,98,122,82,50,39,26,""
19,34,46,72,116,154,145,166,216,216,225,226,209,203,204,137,143,108,140,153,128,80,55,45,42,""
20,109,78,86,110,141,140,166,192,199,182,202,235,269,266,213,179,132,142,150,150,106,75,38,31,""
21,47,66,119,137,161,155,201,223,186,233,211,240,269,264,190,128,141,137,133,126,90,52,0,25,""
22,41,62,80,110,127,152,172,0,216,226,210,209,237,260,177,136,112,99,157,137,97,65,39,-1,""
23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
