apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,24,32,43,86,143,151,142,205,262,255,267,258,256,247,283,236,157,181,156,154,116,85,56,""
02,43,43,33,43,66,124,150,167,217,289,348,316,295,322,287,331,265,219,216,172,165,138,85,46,""
03,32,48,44,61,87,125,168,173,221,293,342,318,304,270,351,342,251,212,191,239,176,146,77,51,""
04,33,29,26,50,74,156,154,199,263,362,386,345,375,377,408,322,301,247,228,179,155,130,92,53,""
05,45,22,39,57,141,155,179,181,236,339,394,333,335,343,303,302,302,240,186,219,159,110,60,64,""
06,39,25,48,48,82,99,151,126,210,283,302,287,280,291,327,297,258,214,202,157,153,140,94,45,""
07,22,25,25,43,100,138,139,165,237,298,339,298,282,249,231,294,234,193,186,132,170,139,94,40,""
08,22,17,37,37,86,100,138,157,196,333,343,288,281,308,309,329,273,188,171,159,124,136,96,46,""
09,26,25,35,45,85,113,129,208,232,320,310,260,289,264,325,331,255,214,207,179,185,122,70,50,""
10,44,19,127,41,87,134,157,210,272,314,346,307,226,287,345,325,232,145,191,190,130,125,111,45,""
11,29,32,30,46,82,115,152,175,249,321,342,334,286,335,362,355,274,184,202,173,170,122,54,37,""
12,36,34,23,42,90,119,123,190,262,341,387,344,329,320,303,318,247,194,171,244,154,113,72,48,""
13,36,33,33,29,87,108,148,174,235,313,359,295,342,317,319,313,285,220,190,218,190,138,81,56,""
14,27,27,31,60,91,136,141,174,284,334,358,346,376,344,362,358,302,236,206,187,185,135,88,47,""
15,35,27,44,45,98,137,172,200,282,356,326,305,329,346,382,330,292,224,204,179,130,110,68,38,""
16,26,27,24,47,71,115,147,211,275,308,298,264,323,355,389,349,327,160,126,134,125,98,72,48,""
17,34,22,28,34,85,142,226,256,287,386,386,392,345,417,435,347,331,237,186,154,113,101,68,31,""
18,30,18,31,48,90,78,147,226,424,371,392,400,393,327,432,385,259,237,182,204,146,102,59,32,""
19,25,19,33,48,82,118,103,105,-1,254,560,474,367,350,404,339,265,206,192,187,149,100,74,26,""
20,28,17,26,39,83,119,153,207,294,368,385,313,309,293,343,319,263,159,170,159,137,130,82,61,""
21,42,27,26,50,77,159,172,268,287,371,388,367,364,339,342,369,250,174,203,223,176,100,79,63,""
22,26,23,27,52,68,119,181,262,328,423,435,379,390,380,414,381,323,212,187,196,174,149,83,57,""
23,26,23,33,66,124,140,206,202,286,358,292,320,319,344,343,312,262,200,133,152,111,112,83,43,""
24,25,24,21,33,66,125,149,172,243,292,301,296,308,329,323,339,229,186,153,154,107,110,71,33,""
25,34,17,24,45,47,71,133,164,209,261,266,240,303,301,299,272,244,172,126,194,143,114,72,73,""
26,43,23,280,37,58,74,112,145,187,227,261,254,269,331,293,273,207,167,117,94,99,92,67,36,""
27,14,15,20,32,66,98,113,115,165,233,210,207,244,240,248,256,245,147,136,136,121,105,81,34,""
28,25,7,25,26,84,90,117,144,202,219,223,244,252,252,295,261,217,158,132,151,136,96,82,38,""
29,31,15,16,44,57,93,87,129,184,212,221,238,251,290,275,256,201,147,161,129,105,111,61,45,""
30,20,20,21,28,56,86,92,118,164,178,223,206,287,327,260,275,216,187,152,122,106,107,74,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
