apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,14,11,17,18,21,10,17,6,15,8,13,15,19,3,12,5,3,7,5,2,9,7,7,""
02,6,11,21,8,13,9,13,7,5,13,8,12,8,14,14,5,4,3,1,8,4,8,2,4,""
03,8,14,12,12,10,12,8,11,14,11,7,7,10,12,13,5,5,6,2,6,6,3,5,4,""
04,7,6,14,13,7,5,19,9,6,7,7,8,10,7,10,5,12,2,3,3,2,5,4,9,""
05,5,7,9,13,14,7,9,9,7,10,8,10,14,13,11,9,12,5,2,3,2,1,2,5,""
06,8,5,5,10,6,12,7,7,5,9,8,11,3,12,13,4,10,9,10,10,5,12,13,11,""
07,14,29,28,21,18,16,15,18,41,29,22,16,29,22,14,15,8,7,17,5,6,10,13,66,""
08,20,14,34,35,23,14,22,11,14,15,22,11,24,18,16,49,15,6,7,18,8,13,60,5,""
09,10,9,23,24,23,18,8,8,10,8,11,12,10,14,18,13,10,9,11,5,23,8,36,14,""
10,9,17,19,8,24,12,16,18,22,19,23,17,12,16,16,12,11,6,12,3,6,7,15,10,""
11,11,15,16,23,9,16,12,14,20,12,15,13,17,16,13,7,10,5,12,4,10,74,15,18,""
12,17,13,9,15,11,8,30,13,7,9,12,19,14,22,15,16,15,27,17,11,10,8,28,19,""
13,19,14,18,14,14,16,17,13,13,21,22,15,22,20,12,18,111,26,8,16,7,11,30,66,""
14,45,11,21,13,17,13,15,13,22,15,10,11,26,15,17,13,18,9,12,7,9,6,12,13,""
15,15,29,12,20,16,15,13,14,0,0,0,1,0,26,51,35,19,14,5,10,18,56,21,24,""
16,26,23,27,35,26,22,30,31,28,32,28,36,36,38,42,63,25,11,10,18,23,14,8,27,""
17,20,35,36,34,27,36,32,37,25,25,37,35,30,58,37,38,20,12,45,60,51,22,18,19,""
18,21,40,27,30,31,26,25,37,34,16,26,29,41,39,35,34,26,27,16,15,14,23,13,20,""
19,27,27,28,21,29,35,32,38,25,23,37,37,40,43,36,32,25,15,11,17,24,15,26,17,""
20,22,25,30,29,32,36,27,35,28,27,35,32,31,44,49,38,19,24,15,9,18,13,13,26,""
21,41,20,28,33,26,29,28,23,17,25,30,33,38,50,30,25,15,23,14,9,12,8,15,15,""
22,18,29,28,26,28,34,21,30,26,31,25,23,36,28,39,38,22,13,6,10,14,13,17,15,""
23,25,25,35,33,36,32,32,33,31,25,34,29,28,40,31,29,15,16,17,13,13,16,22,23,""
24,17,19,23,27,21,36,26,29,18,13,30,36,26,41,29,36,28,11,14,10,8,10,11,13,""
25,14,21,26,19,18,28,30,30,31,17,28,37,35,41,33,17,19,14,12,6,7,10,14,17,""
26,23,22,29,33,30,25,43,24,44,24,26,35,33,54,29,43,36,30,62,26,22,10,22,12,""
27,35,22,21,18,23,40,84,38,61,17,21,22,21,70,93,97,24,18,12,24,102,19,6,22,""
28,20,35,201,27,15,24,80,80,63,77,63,-1,39,63,33,27,29,48,98,75,11,18,17,11,""
29,40,22,22,21,26,16,70,91,29,45,52,29,55,42,40,33,48,44,24,21,18,12,19,16,""
30,28,46,35,31,21,29,29,36,35,19,20,53,49,33,41,25,21,20,18,18,26,13,25,19,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
