apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,15,11,20,12,19,28,16,23,29,22,30,7,5,9,3,6,4,6,7,7,4,13,11,""
02,20,18,12,4,0,12,15,21,16,19,25,18,5,8,5,10,13,10,7,12,14,35,8,2,""
03,1,3,2,1,4,16,18,12,6,4,3,4,6,7,0,11,9,8,5,3,6,9,14,9,""
04,26,27,29,12,1,14,14,20,35,20,34,29,27,4,6,10,5,10,7,3,7,6,4,9,""
05,18,21,18,17,15,24,20,30,27,17,17,29,31,26,15,9,15,6,10,7,6,7,5,6,""
06,17,42,32,17,17,28,30,25,19,13,20,38,25,30,12,8,10,11,7,12,8,8,6,0,""
07,0,11,25,27,21,35,19,17,24,27,21,16,10,9,13,6,8,6,13,21,18,13,11,13,""
08,19,32,6,8,21,21,25,25,23,29,21,18,24,17,13,8,7,13,20,12,13,10,15,8,""
09,14,26,18,12,23,19,18,17,20,23,27,22,29,4,11,4,0,6,7,9,9,9,7,12,""
10,16,13,12,24,22,25,21,21,32,13,10,7,12,15,15,9,10,3,3,9,15,9,13,28,""
11,21,7,4,4,34,31,30,17,24,25,24,26,20,9,9,13,8,13,7,14,10,8,11,6,""
12,9,13,18,21,17,23,22,27,28,22,15,12,7,14,19,8,13,13,13,11,5,14,10,12,""
13,7,19,22,22,16,29,21,28,24,35,33,37,38,33,18,26,13,12,9,10,5,9,18,5,""
14,4,9,7,8,6,17,22,21,27,33,30,22,16,6,15,10,3,8,10,15,16,12,9,14,""
15,22,20,6,2,2,10,27,0,3,0,0,2,12,30,30,19,8,16,12,16,20,14,26,22,""
16,35,38,35,11,32,34,52,50,41,51,53,52,28,20,21,24,15,17,12,17,15,20,15,8,""
17,9,39,32,32,50,42,35,48,50,52,43,50,29,35,29,22,20,14,16,12,19,8,15,28,""
18,18,27,33,19,17,18,27,20,33,42,26,41,39,45,30,22,20,13,15,14,16,12,9,7,""
19,20,25,34,37,28,38,45,20,37,46,40,45,34,32,15,17,13,11,11,14,14,17,3,12,""
20,13,19,38,30,29,41,44,42,48,36,52,20,32,32,15,12,6,12,13,12,16,15,19,30,""
21,20,24,7,6,12,22,33,31,34,47,42,55,16,35,12,11,7,11,17,20,21,11,22,25,""
22,26,53,10,17,41,36,53,48,26,31,49,49,8,13,11,10,8,6,13,12,17,12,15,25,""
23,29,56,39,17,5,12,64,44,44,46,53,38,37,7,13,12,18,21,16,19,16,15,24,21,""
24,21,27,39,39,47,55,48,27,46,42,55,41,41,31,29,21,28,17,8,22,14,13,19,23,""
25,31,38,40,32,38,38,39,34,24,41,38,43,20,20,10,12,11,16,9,6,3,14,28,22,""
26,24,28,31,34,37,51,26,21,26,31,33,47,36,33,22,23,15,15,7,9,5,7,17,27,""
27,25,33,31,31,32,46,34,33,33,48,18,8,12,8,27,6,3,11,7,13,11,13,8,35,""
28,39,36,22,40,52,42,43,40,35,43,38,27,12,11,12,13,6,12,14,7,17,24,29,25,""
29,25,28,7,48,51,46,27,38,38,51,54,53,16,8,16,11,10,13,16,14,20,21,21,31,""
30,24,30,27,31,40,36,5,38,31,39,40,29,19,26,19,10,10,15,16,18,7,18,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
