sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,14,11,7,20,24,26,27,46,42,26,41,26,37,17,12,7,10,7,9,8,9,9,12,""
02,13,12,19,15,24,18,36,30,50,50,29,33,20,16,24,16,11,11,7,11,3,15,10,13,""
03,25,65,23,20,35,28,26,20,31,55,22,183,25,23,13,13,9,6,5,9,4,1,9,17,""
04,71,3,10,21,58,24,28,21,29,80,24,17,23,18,24,9,6,7,5,12,6,11,15,11,""
05,18,10,4,18,25,22,28,32,46,38,23,22,20,14,14,6,9,4,5,5,4,7,9,8,""
06,14,6,7,9,17,25,25,16,22,26,15,15,14,10,8,13,15,13,-1,3,7,6,5,9,""
07,10,9,16,9,121,21,18,24,70,13,16,13,15,6,11,5,10,9,5,2,3,3,6,9,""
08,7,73,9,8,20,18,56,45,113,29,13,18,19,8,11,13,5,2,6,3,3,2,12,8,""
09,12,10,11,11,20,23,21,46,132,43,17,22,20,7,4,9,3,2,3,6,5,4,12,9,""
10,10,12,329,15,6,9,17,32,47,18,23,24,15,13,12,8,4,5,7,1,9,13,5,7,""
11,9,10,11,13,11,11,12,19,32,21,-1,-1,-1,-1,8,8,5,9,4,12,8,16,15,9,""
12,21,12,12,17,19,15,24,31,98,41,35,16,11,16,22,14,17,14,6,12,11,12,25,18,""
13,56,53,90,96,15,20,22,24,32,35,24,33,64,18,8,14,13,9,8,6,8,7,72,14,""
14,13,13,7,21,15,27,39,69,115,68,62,44,65,41,21,15,10,7,3,6,2,5,65,121,""
15,8,63,9,7,10,16,28,24,26,38,20,28,29,16,26,17,7,8,6,8,9,9,219,16,""
16,24,15,11,11,14,33,37,39,87,59,39,30,25,17,13,4,6,5,4,3,6,3,4,8,""
17,8,7,15,14,23,73,31,37,69,45,56,26,22,21,15,9,8,11,5,3,8,15,15,6,""
18,20,11,7,13,4,10,41,7,28,22,34,10,10,89,19,5,5,9,3,7,4,7,5,56,""
19,144,8,3,10,4,26,18,68,153,41,25,18,17,13,14,4,12,3,5,7,8,12,110,7,""
20,15,8,10,12,9,18,16,50,43,2,3,3,-1,1,3,1,13,6,5,9,18,10,3,5,""
21,15,4,12,9,11,15,12,23,42,68,46,19,16,17,17,10,9,6,9,10,5,5,4,16,""
22,13,8,14,7,4,25,13,8,30,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,15,""
24,6,12,9,9,7,9,10,16,12,12,13,5,8,10,4,7,7,6,6,4,4,23,18,12,""
25,6,10,8,9,5,12,21,3,15,18,19,10,19,9,25,13,5,3,6,8,6,11,88,9,""
26,19,15,6,56,12,7,6,10,81,10,31,12,9,17,20,14,148,7,11,9,9,7,7,74,""
27,17,14,13,11,15,12,18,37,33,26,22,13,14,17,14,7,7,6,7,6,10,7,6,12,""
28,21,14,34,30,28,56,23,19,42,45,37,29,20,17,21,20,7,9,7,5,25,11,9,8,""
29,17,14,14,23,20,16,15,19,118,65,24,140,18,20,17,30,180,9,10,11,6,26,7,86,""
30,12,8,11,16,24,28,33,36,80,27,32,20,32,28,26,35,17,21,11,4,6,8,8,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]chjx,"lzVdfeglIf{hgnl'o{"
