sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,95,96,97,121,136,165,188,231,220,209,218,212,223,212,223,184,169,164,159,154,158,145,128,120,""
02,79,117,104,115,135,145,204,207,219,197,224,222,252,228,189,170,178,191,189,181,146,162,97,80,""
03,66,58,66,72,103,134,176,199,174,184,204,181,192,138,197,102,150,146,120,121,80,92,89,90,""
04,74,89,88,93,110,106,141,184,209,185,195,206,173,161,172,198,207,162,166,106,104,71,82,58,""
05,43,67,73,80,112,130,192,212,220,179,202,214,235,184,176,201,205,188,197,172,166,162,123,89,""
06,67,78,96,110,138,146,189,206,252,199,218,199,197,168,177,221,169,180,113,128,105,112,110,78,""
07,72,82,82,83,104,141,186,184,212,217,222,175,215,180,157,193,196,192,155,111,116,95,83,76,""
08,61,61,83,85,107,152,158,192,232,205,204,221,237,210,192,195,197,156,139,149,131,100,86,68,""
09,79,84,104,110,120,145,183,204,205,218,201,227,220,198,192,182,220,193,152,145,114,10,88,66,""
10,83,96,87,98,142,130,177,192,183,198,197,193,199,171,181,223,190,185,132,123,118,101,69,65,""
11,60,66,72,84,120,150,194,229,244,212,188,220,202,174,176,201,179,167,163,142,156,116,111,91,""
12,68,73,92,104,150,155,180,209,261,198,193,186,176,174,155,211,225,248,199,220,178,157,156,103,""
13,73,75,93,81,142,162,235,261,274,239,244,218,244,194,192,230,193,208,138,127,151,120,114,70,""
14,72,101,103,130,120,175,194,177,209,228,215,173,193,180,144,172,180,201,174,151,130,128,98,82,""
15,79,92,115,116,95,118,176,187,259,251,275,249,265,258,246,253,232,214,186,171,195,164,148,115,""
16,90,95,107,107,97,153,208,229,268,269,271,281,286,256,210,215,217,192,221,205,197,157,139,116,""
17,91,115,117,121,155,149,187,237,245,259,265,269,237,243,218,208,181,219,210,193,212,174,140,112,""
18,92,95,100,125,150,173,228,204,284,246,222,253,199,208,213,161,252,236,229,206,205,165,101,117,""
19,85,119,97,135,156,158,219,224,228,207,253,224,231,229,221,189,212,226,217,227,199,161,145,94,""
20,82,95,125,119,152,182,235,231,274,203,191,198,236,222,218,240,211,253,212,207,194,163,137,120,""
21,91,92,101,131,137,166,234,210,259,264,260,201,192,224,209,191,252,229,211,225,195,158,148,143,""
22,104,115,135,146,153,175,238,261,313,243,281,255,258,262,244,201,236,250,232,211,204,210,151,114,""
23,103,131,122,152,189,192,270,312,309,246,254,205,241,240,250,247,246,248,247,218,209,164,138,130,""
24,129,133,138,158,183,197,226,256,268,281,306,260,225,256,233,248,276,257,218,202,185,147,134,124,""
25,92,107,121,149,181,168,200,241,249,238,209,238,243,227,213,256,251,215,222,205,197,172,132,118,""
26,89,109,104,113,149,165,256,238,260,219,202,240,157,183,205,234,227,214,183,162,172,146,129,108,""
27,90,86,114,122,162,177,176,219,233,209,241,226,231,121,16,13,20,73,208,184,193,156,127,103,""
28,86,103,91,108,158,194,244,252,280,261,205,219,198,199,221,232,257,251,227,182,165,141,135,101,""
29,81,94,117,109,145,171,205,236,276,241,241,254,280,211,207,211,209,214,198,199,187,144,123,97,""
30,80,93,94,115,142,161,205,289,287,246,272,228,242,242,211,221,203,193,205,208,191,149,129,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
