sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,38,43,43,41,41,43,36,50,34,44,39,24,37,37,30,31,25,35,29,36,29,26,31,""
02,24,33,37,35,41,54,44,48,48,58,25,34,25,37,42,23,27,32,25,30,22,30,37,39,""
03,36,38,35,44,46,41,40,47,213,59,36,31,35,35,33,35,30,26,22,-1,-1,35,43,39,""
04,28,42,45,41,36,45,48,40,49,40,32,33,28,20,27,34,38,176,56,31,37,43,38,36,""
05,34,35,37,35,54,36,34,47,50,45,38,23,33,34,25,34,21,33,26,30,30,34,42,36,""
06,27,42,49,28,33,39,27,38,41,33,37,34,33,31,22,20,30,27,31,21,30,31,-1,0,""
07,25,41,53,35,56,49,39,30,65,41,40,27,32,32,35,32,24,25,25,34,31,30,47,41,""
08,36,27,41,38,46,36,41,56,43,54,45,35,31,31,30,29,29,36,35,25,34,33,38,39,""
09,32,51,38,40,42,45,41,47,49,38,41,36,29,33,35,25,26,24,31,24,32,36,34,41,""
10,35,-1,-1,28,39,38,43,43,43,45,45,36,36,36,35,27,27,28,22,36,39,34,36,26,""
11,34,30,30,43,48,37,50,48,51,31,-1,-1,-1,-1,7,7,26,29,38,28,23,36,30,27,""
12,35,38,40,44,53,48,35,51,53,38,40,28,32,29,40,39,36,29,30,30,22,32,32,35,""
13,31,29,31,49,-1,-1,30,49,53,42,40,38,37,37,30,43,31,31,22,21,36,40,40,41,""
14,31,32,33,49,40,36,48,43,54,49,43,32,32,42,28,32,26,26,35,38,32,33,34,25,""
15,33,46,36,45,45,39,56,51,50,56,38,29,32,40,29,28,27,31,24,30,27,35,32,40,""
16,44,38,41,29,46,42,53,-1,-1,27,53,32,35,33,30,41,31,30,25,30,38,36,43,27,""
17,43,39,37,43,31,43,50,60,55,38,44,43,36,35,35,28,37,26,35,21,27,35,46,46,""
18,20,29,33,48,37,45,37,50,45,53,38,33,31,31,41,34,33,35,26,38,35,32,31,35,""
19,27,39,31,38,44,44,35,47,40,53,-1,-1,23,41,37,32,34,32,29,30,43,36,38,32,""
20,38,46,36,46,42,43,54,51,33,-1,1,-1,1,-1,-1,-1,27,33,33,44,21,37,31,40,""
21,51,46,32,36,51,44,47,53,46,48,39,44,32,41,29,27,27,35,34,20,26,35,32,35,""
22,46,32,41,40,45,35,51,39,59,55,49,40,66,-1,-1,31,42,23,26,39,25,39,36,35,""
23,43,24,41,48,39,38,42,48,58,62,44,37,44,34,29,46,35,33,30,28,34,21,30,36,""
24,28,33,44,39,29,33,40,38,55,44,39,43,42,36,31,27,39,34,32,37,25,36,34,27,""
25,36,47,37,27,46,36,38,39,43,56,29,32,40,34,36,33,-1,-1,14,25,31,31,41,40,""
26,42,32,32,48,45,32,36,50,56,44,71,41,41,40,46,40,31,35,34,18,26,36,40,38,""
27,32,33,48,38,40,51,31,40,50,29,40,33,34,39,35,29,26,41,28,30,16,40,41,45,""
28,42,31,49,33,44,29,37,44,47,47,47,51,38,39,41,48,34,27,24,-1,-1,25,35,43,""
29,26,41,39,53,41,33,44,57,55,55,52,58,43,45,36,38,28,27,21,32,25,40,38,60,""
30,48,46,44,42,39,39,36,66,45,34,53,49,36,39,28,35,29,22,30,37,33,42,38,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
