sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,87,87,89,101,91,78,4,2,5,4,3,5,2,8,66,43,64,66,44,54,48,56,51,63,""
02,75,83,84,81,77,67,66,68,54,68,72,50,64,41,35,39,46,50,51,52,50,66,78,61,""
03,61,81,72,65,68,66,9,13,7,8,5,7,7,4,8,38,47,55,64,43,59,82,59,9,""
04,21,8,39,63,58,62,10,7,9,6,7,7,4,17,36,54,63,47,55,67,62,90,61,82,""
05,92,75,76,65,84,54,5,8,9,8,10,6,6,9,3,37,51,56,38,53,53,82,81,86,""
06,93,80,92,73,83,89,94,37,12,12,14,9,4,0,55,53,55,50,55,49,51,60,89,90,""
07,89,88,86,80,71,100,75,66,99,81,72,67,74,53,45,33,49,59,50,58,62,83,86,96,""
08,87,86,85,78,68,73,58,58,76,83,90,64,64,46,34,36,67,62,49,67,53,78,74,94,""
09,96,86,89,89,71,71,63,73,84,84,86,69,47,38,48,58,60,67,48,78,61,91,66,102,""
10,101,98,65,93,76,80,6,6,6,4,6,4,4,23,55,44,57,52,56,50,61,74,73,96,""
11,100,113,101,78,84,64,4,5,5,3,8,4,5,4,8,26,60,39,60,64,35,61,59,72,""
12,64,66,0,0,0,0,26,62,75,58,58,0,0,0,0,0,0,0,0,7,5,36,0,0,""
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,32,66,59,85,""
14,69,83,76,52,68,63,81,67,75,69,70,62,47,70,41,31,38,54,55,47,48,71,88,83,""
15,77,87,69,63,70,95,75,73,86,64,72,83,60,40,44,44,40,50,63,39,65,67,74,90,""
16,87,98,79,84,97,70,6,6,3,2,3,2,2,5,47,38,61,55,45,45,54,57,79,68,""
17,87,65,59,56,66,81,57,8,6,4,8,12,5,10,31,41,41,44,50,44,50,66,67,74,""
18,74,71,70,76,71,74,6,8,11,7,9,9,11,10,54,52,51,62,46,49,60,62,80,100,""
19,67,63,80,80,75,74,13,12,12,8,11,11,12,23,50,48,50,39,52,57,66,69,88,97,""
20,96,81,88,84,73,69,97,82,96,50,55,52,41,56,34,20,28,40,34,56,70,94,78,113,""
21,88,94,95,101,92,68,96,79,77,76,61,81,70,61,59,59,38,60,62,60,72,71,92,74,""
22,103,94,101,97,81,95,74,78,51,34,74,73,71,63,47,58,40,38,41,39,58,79,69,82,""
23,93,73,75,92,89,84,73,62,87,56,77,69,62,55,53,43,50,62,0,0,0,0,0,0,""
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,17,16,28,51,44,54,61,67,""
25,80,86,74,65,68,76,86,63,51,46,65,53,58,51,46,36,41,42,42,55,41,49,74,83,""
26,75,76,79,76,53,63,64,74,72,66,86,61,35,43,31,30,14,26,40,46,54,70,71,79,""
27,60,92,64,75,57,54,6,10,5,5,9,6,53,62,33,25,45,46,33,45,61,67,79,80,""
28,88,104,82,65,61,81,5,35,76,57,80,79,58,53,36,25,56,63,69,53,59,68,66,75,""
29,84,71,70,78,56,72,7,5,3,5,6,10,2,7,40,28,43,43,52,41,31,45,72,80,""
30,90,75,59,74,74,80,72,61,92,88,78,74,74,51,28,40,40,55,41,62,60,52,69,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
