oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,379,401,463,451,425,455,485,478,484,497,480,509,388,406,411,392,387,351,319,298,272,267,248,258,""
02,259,300,323,367,378,359,359,321,332,371,384,390,409,404,412,404,372,347,322,243,274,258,245,234,""
03,211,290,328,358,411,410,375,343,390,407,421,426,447,440,433,377,368,367,334,274,283,300,265,262,""
04,294,311,321,382,363,403,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,259,188,176,193,""
05,203,193,220,240,243,275,309,314,335,308,306,315,329,370,394,310,313,276,219,194,180,165,174,195,""
06,186,205,259,299,276,294,272,222,238,300,299,321,348,286,279,289,251,226,216,170,159,161,145,176,""
07,208,194,234,252,279,322,319,262,264,305,286,297,320,328,273,291,315,288,220,224,168,153,127,161,""
08,223,233,284,273,328,352,327,284,302,323,293,339,348,375,330,310,276,264,176,193,155,173,202,191,""
09,174,168,199,255,299,276,258,220,276,312,350,351,309,324,302,279,274,251,222,229,186,214,193,209,""
10,200,243,254,275,294,334,323,265,273,323,321,329,322,330,323,294,229,255,185,204,167,151,145,187,""
11,197,237,258,270,304,317,289,267,291,305,286,314,366,308,278,270,282,234,218,180,151,188,135,160,""
12,182,217,235,288,327,337,261,216,280,297,315,337,309,328,335,255,267,221,197,179,210,239,202,194,""
13,210,218,250,272,275,291,271,308,329,285,243,287,291,302,292,293,261,235,219,189,196,197,166,152,""
14,175,182,244,216,252,254,248,231,232,296,265,285,298,280,280,298,286,234,219,207,203,192,165,150,""
15,236,240,265,262,264,277,268,267,294,319,292,317,319,343,293,288,292,252,251,209,212,216,203,204,""
16,192,210,263,261,279,302,328,319,359,389,341,327,350,304,301,301,295,280,220,206,222,185,191,187,""
17,232,224,295,264,273,318,331,290,310,288,272,297,359,335,278,263,286,279,245,196,192,202,195,174,""
18,167,229,287,237,283,258,319,304,334,332,366,338,324,303,264,243,246,264,242,212,208,213,201,182,""
19,219,207,236,288,291,334,281,247,328,266,289,297,301,261,258,277,309,277,298,238,207,218,218,212,""
20,205,256,250,277,313,336,331,294,331,314,341,359,295,279,284,270,256,270,231,221,274,222,203,204,""
21,228,256,298,336,315,278,298,364,384,401,376,383,361,393,356,359,344,319,263,244,253,241,217,227,""
22,226,294,339,313,352,351,375,400,421,426,430,410,398,374,313,308,296,278,218,207,236,200,187,214,""
23,253,243,330,356,410,358,356,347,356,344,343,345,327,315,331,276,276,296,247,230,211,231,216,184,""
24,218,254,267,320,275,301,339,313,403,429,385,384,438,390,378,363,196,307,273,220,191,144,147,191,""
25,233,280,262,303,313,352,368,312,356,374,352,349,385,434,322,305,300,315,245,250,218,180,198,191,""
26,233,226,254,236,265,355,387,292,368,326,380,337,270,275,258,251,269,263,217,199,187,160,161,144,""
27,177,200,211,222,186,224,235,247,239,229,240,262,246,222,243,204,220,250,225,221,184,160,149,127,""
28,176,210,228,236,269,252,252,266,270,291,304,273,340,302,258,230,207,217,210,197,212,146,148,150,""
29,186,197,243,271,273,259,242,214,288,358,355,356,268,247,258,229,249,249,218,170,153,116,129,138,""
30,160,178,205,247,217,216,188,213,237,226,280,324,267,283,256,229,202,203,169,196,159,159,135,133,""
31,148,164,206,259,223,238,256,239,348,318,289,256,244,278,225,251,268,253,229,186,173,146,149,-1,""
