oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,76,88,88,102,90,76,39,18,30,26,32,18,23,14,14,16,18,24,30,36,51,57,58,58,""
02,77,91,103,107,80,80,52,26,26,21,23,12,18,17,14,13,19,33,32,39,46,52,65,50,""
03,54,69,73,85,84,71,34,17,29,19,28,27,26,15,11,16,14,32,38,40,55,40,62,64,""
04,61,69,64,86,67,72,47,31,19,20,21,12,13,19,10,11,16,38,24,38,41,40,56,51,""
05,66,87,82,93,87,76,28,18,15,23,17,28,6,7,8,13,23,24,25,37,66,59,71,70,""
06,72,79,83,77,95,72,60,23,19,16,17,20,11,10,15,5,6,34,49,43,54,51,56,63,""
07,81,79,88,88,76,82,47,38,15,13,21,15,23,12,9,11,6,31,30,35,54,61,57,59,""
08,65,72,96,86,82,64,42,28,31,14,13,20,10,15,13,9,9,32,27,37,58,57,56,68,""
09,71,89,90,105,86,67,47,20,20,17,19,25,13,23,11,17,20,37,38,50,51,63,81,79,""
10,68,88,102,78,84,73,66,50,44,18,38,14,20,15,20,19,26,39,42,29,57,60,67,85,""
11,85,79,102,105,97,78,56,19,32,26,12,27,18,16,10,11,44,41,56,51,55,63,70,71,""
12,71,81,99,100,96,84,43,22,27,13,20,14,17,15,10,16,12,46,46,52,48,70,68,71,""
13,71,94,116,98,99,80,58,68,56,34,24,17,26,18,13,24,22,28,42,37,54,58,60,68,""
14,74,84,120,96,89,69,59,22,28,24,20,17,15,13,23,16,24,35,49,60,59,77,71,58,""
15,77,105,105,103,108,110,52,34,24,17,16,14,15,15,25,22,16,34,39,53,60,58,92,71,""
16,79,85,110,103,105,92,65,26,23,14,19,25,22,18,9,20,36,43,36,45,44,72,71,68,""
17,85,80,82,111,98,63,59,27,30,24,21,23,13,24,9,14,23,38,39,31,55,66,65,61,""
18,77,86,96,97,106,81,62,45,13,14,19,22,22,13,11,11,29,43,41,50,57,76,80,71,""
19,80,93,107,105,114,94,67,44,23,33,16,29,16,12,36,31,34,40,39,48,55,62,67,64,""
20,81,82,84,94,102,81,68,40,25,24,13,11,11,12,9,16,28,26,30,39,54,62,64,67,""
21,80,107,120,122,104,119,60,20,21,24,13,16,26,19,14,18,26,45,45,45,63,82,69,77,""
22,84,86,110,102,79,92,78,30,24,12,10,11,15,11,17,31,23,27,30,23,47,43,49,60,""
23,55,64,68,69,70,50,48,26,20,14,11,21,13,8,8,10,24,34,42,39,42,47,56,47,""
24,38,49,49,53,60,49,54,40,18,20,16,17,10,11,9,6,11,23,30,35,49,45,45,60,""
25,60,59,61,54,68,61,53,36,17,21,13,5,19,17,10,15,26,30,23,28,37,51,45,38,""
26,68,72,62,64,80,50,54,35,20,15,12,9,8,9,8,10,20,25,26,32,37,47,43,36,""
27,65,61,60,73,69,72,40,26,24,20,19,18,14,12,15,16,35,36,40,52,75,74,81,68,""
28,74,77,97,84,86,81,61,38,18,14,10,13,13,7,9,9,33,32,38,43,45,48,69,63,""
29,80,91,95,97,103,86,73,32,28,18,15,15,10,15,15,13,31,24,37,39,48,52,42,56,""
30,59,63,80,71,77,66,60,37,18,20,15,10,16,11,15,14,38,43,48,47,50,79,69,77,""
31,75,82,95,103,89,87,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
