oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,22,22,18,23,22,26,26,15,20,24,21,14,14,13,10,13,7,15,14,28,24,24,24,""
02,24,27,22,27,26,19,26,25,28,20,26,16,19,21,20,15,15,6,16,21,24,21,24,34,""
03,19,25,20,18,23,20,25,25,20,23,27,27,14,20,16,8,9,8,12,16,23,24,22,32,""
04,23,33,20,27,23,28,22,26,21,25,20,13,18,14,7,14,11,6,9,19,13,26,31,14,""
05,30,22,20,23,22,19,21,21,17,23,22,20,14,12,13,3,21,10,14,17,-1,-1,19,25,""
06,26,29,24,27,24,20,28,24,20,22,15,20,13,15,14,12,7,10,18,19,17,27,27,23,""
07,26,19,24,25,24,19,17,13,15,18,15,20,8,9,14,17,8,8,11,13,20,20,28,15,""
08,24,30,20,19,23,17,12,20,23,16,20,16,14,7,12,12,9,12,15,10,14,25,26,30,""
09,18,23,8,23,22,15,21,18,19,21,23,15,11,12,13,1,12,12,10,24,23,20,27,21,""
10,20,24,16,17,21,11,20,20,17,18,12,13,9,15,17,11,16,6,16,12,23,28,21,29,""
11,30,21,24,22,25,22,20,20,21,18,19,17,18,18,6,13,15,10,13,13,18,24,24,25,""
12,31,32,20,26,21,23,27,21,19,17,22,18,18,19,8,14,10,10,14,12,19,20,26,30,""
13,26,33,23,29,24,26,25,26,17,13,16,18,16,16,11,9,10,13,6,14,24,21,23,20,""
14,17,27,23,18,17,19,22,-1,18,18,20,13,13,9,15,16,6,13,15,12,17,21,25,16,""
15,23,33,23,24,26,20,16,32,19,19,20,15,12,14,12,9,5,7,11,16,21,20,23,23,""
16,28,18,27,18,21,23,21,19,19,13,15,16,13,14,12,11,9,13,10,13,14,28,18,21,""
17,24,15,22,20,14,11,18,19,17,14,14,12,14,15,7,16,11,8,8,12,17,18,22,24,""
18,16,13,28,30,24,14,25,26,20,22,23,16,13,14,20,12,13,9,15,8,16,16,22,25,""
19,20,29,30,22,21,23,24,16,22,21,16,12,13,14,11,4,9,11,16,17,29,26,33,31,""
20,32,29,21,27,23,17,25,17,20,19,14,16,17,15,11,4,14,10,15,13,22,26,34,22,""
21,30,25,29,21,20,18,19,14,16,20,11,19,20,9,13,17,14,22,16,15,21,23,22,19,""
22,27,23,31,18,31,28,17,24,24,18,12,16,-1,8,11,17,7,17,8,14,18,23,21,23,""
23,26,21,16,31,23,19,15,18,18,17,19,15,17,16,15,13,10,16,13,24,21,30,25,29,""
24,27,23,26,27,27,36,20,17,22,14,25,22,18,17,15,11,12,13,13,15,22,20,28,24,""
25,33,28,35,21,32,17,18,19,14,24,14,20,17,16,17,6,9,9,13,20,17,19,30,29,""
26,29,27,26,21,32,21,22,21,28,25,12,17,19,19,14,13,8,10,12,13,16,32,28,26,""
27,22,25,24,23,22,24,20,23,25,14,18,15,21,11,14,11,12,11,13,22,18,28,28,26,""
28,31,23,23,-1,-1,-1,-1,-1,16,15,20,17,27,12,10,18,16,10,18,15,15,23,40,30,""
29,32,27,26,30,31,19,23,26,22,21,10,16,11,16,12,8,8,10,13,20,15,33,35,18,""
30,28,20,19,21,24,23,29,16,18,21,18,18,18,18,16,19,15,15,17,12,29,25,24,28,""
31,36,35,32,32,32,31,24,19,23,22,12,11,16,15,22,11,13,10,14,20,23,-1,-1,-1,""
