oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,16,10,13,6,8,3,6,11,7,6,9,11,13,14,12,14,8,12,12,9,18,20,20,""
02,13,23,12,15,8,4,6,2,7,10,5,13,6,8,9,10,6,9,10,6,21,16,23,18,""
03,5,4,13,4,3,5,4,11,3,8,6,6,8,11,4,6,4,9,9,8,4,8,9,20,""
04,12,1,11,12,7,9,5,7,10,11,13,13,14,10,8,4,3,12,9,9,16,11,15,16,""
05,16,14,12,13,9,11,10,9,4,13,3,16,11,17,14,12,12,10,18,14,18,18,13,19,""
06,15,18,10,6,5,5,3,4,6,3,7,15,10,11,6,11,5,5,6,12,12,21,24,25,""
07,15,20,10,7,6,6,5,6,8,8,6,12,13,18,13,10,6,15,6,12,14,16,18,9,""
08,15,17,5,6,6,8,11,5,11,6,11,2,14,10,10,10,8,9,13,11,10,7,14,20,""
09,11,6,8,7,10,7,7,4,5,5,11,13,18,14,9,13,18,8,8,8,18,25,12,10,""
10,13,18,10,6,15,7,9,10,5,4,14,9,12,12,7,4,7,9,8,11,14,13,15,18,""
11,8,11,13,2,10,7,5,5,5,3,7,8,13,15,11,7,8,8,10,10,10,18,6,14,""
12,13,14,10,9,4,8,11,3,-1,-1,-1,4,9,12,8,17,7,-1,-1,-1,-1,-1,-1,0,""
13,-1,3,-1,-1,-1,-1,-1,-1,7,4,9,6,13,7,10,10,6,10,1,9,9,8,6,6,""
14,5,4,7,8,9,2,2,1,1,4,4,4,5,6,5,2,6,12,6,4,6,10,7,9,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
16,8,7,5,2,1,1,3,2,6,3,6,3,12,11,4,2,4,6,7,8,8,11,9,3,""
17,6,6,7,2,2,2,3,2,4,3,4,4,4,11,6,7,6,2,5,5,6,10,9,13,""
18,13,4,2,3,3,3,-1,4,6,4,1,4,5,1,7,11,8,10,4,5,7,4,7,10,""
19,6,8,7,7,8,2,6,2,-1,1,5,8,7,8,4,7,7,4,6,12,6,9,7,5,""
20,13,11,7,6,4,4,-1,5,3,1,5,4,7,13,9,7,3,7,5,4,4,16,7,16,""
21,6,3,1,-1,2,1,1,3,3,3,12,11,6,10,3,5,9,12,13,14,10,11,18,12,""
22,13,9,3,6,5,6,5,6,5,7,11,9,10,14,12,13,7,8,12,8,21,12,11,17,""
23,8,8,5,5,1,5,5,9,9,15,9,7,12,12,13,7,11,13,12,13,14,13,19,17,""
24,3,3,11,5,8,14,10,8,7,13,10,10,11,16,10,15,5,9,10,8,13,11,10,16,""
25,12,6,5,11,8,4,7,5,3,9,7,6,8,14,5,4,12,13,11,16,12,14,18,9,""
26,4,4,9,8,12,10,6,4,6,9,7,7,9,12,12,11,11,10,12,8,11,10,8,21,""
27,12,14,12,13,9,10,12,10,7,8,3,6,9,13,14,8,12,12,12,17,13,18,9,16,""
28,8,13,5,9,12,9,6,7,4,4,6,7,6,7,12,14,7,11,8,8,11,15,22,17,""
29,20,10,12,8,9,17,6,7,4,5,5,14,12,7,11,11,8,11,13,3,10,11,9,21,""
30,16,7,14,7,8,7,7,2,4,6,10,7,9,9,7,11,6,11,4,12,8,17,16,11,""
31,13,12,14,9,10,8,4,6,7,4,5,5,14,10,11,10,11,6,11,10,11,25,15,6,""
[E]z,"n`df}f'a{fIndh`e'jfd"
